dataset,layer_name,cosine_similarity,type,mode
DTD,17_attn_q,0.637437105178833,corr,true
DTD,17_attn_q,0.05957698076963425,corr,ctrl
DTD,20_attn_o,0.978752613067627,cross,true
DTD,20_attn_o,0.0785236805677414,cross,ctrl
DTD,20_attn_o,0.6062508225440979,corr,true
DTD,20_attn_o,0.08386930823326111,corr,ctrl
DTD,23_mlp_c_proj,0.9921746850013733,cross,true
DTD,23_mlp_c_proj,0.016893787309527397,cross,ctrl
DTD,23_mlp_c_proj,0.47278115153312683,corr,true
DTD,23_mlp_c_proj,0.019849572330713272,corr,ctrl
EuroSAT,0_attn_q,0.6645310521125793,cross,true
EuroSAT,0_attn_q,0.03090122528374195,cross,ctrl
EuroSAT,0_attn_q,0.6394123435020447,corr,true
EuroSAT,0_attn_q,0.06258387863636017,corr,ctrl
EuroSAT,3_attn_v,0.9666717648506165,cross,true
EuroSAT,3_attn_v,0.05620618537068367,cross,ctrl
EuroSAT,3_attn_v,0.6981741189956665,corr,true
EuroSAT,3_attn_v,0.06684006005525589,corr,ctrl
EuroSAT,6_mlp_c_proj,0.995885968208313,cross,true
EuroSAT,6_mlp_c_proj,0.021248193457722664,cross,ctrl
EuroSAT,6_mlp_c_proj,0.9442815184593201,corr,true
EuroSAT,6_mlp_c_proj,0.024864820763468742,corr,ctrl
EuroSAT,10_attn_k,0.9326046705245972,cross,true
EuroSAT,10_attn_k,0.0777292475104332,cross,ctrl
EuroSAT,10_attn_k,0.5157938599586487,corr,true
EuroSAT,10_attn_k,0.09296008199453354,corr,ctrl
EuroSAT,13_mlp_c_fc,0.9921231269836426,cross,true
EuroSAT,13_mlp_c_fc,0.04197360947728157,cross,ctrl
EuroSAT,13_mlp_c_fc,0.7492437958717346,corr,true
EuroSAT,13_mlp_c_fc,0.04871304705739021,corr,ctrl
EuroSAT,17_attn_q,0.9663634300231934,cross,true
EuroSAT,17_attn_q,0.04533102735877037,cross,ctrl
EuroSAT,17_attn_q,0.42297884821891785,corr,true
EuroSAT,17_attn_q,0.05328574776649475,corr,ctrl
EuroSAT,20_attn_o,0.9589003920555115,cross,true
EuroSAT,20_attn_o,0.04964606463909149,cross,ctrl
EuroSAT,20_attn_o,0.7321307063102722,corr,true
EuroSAT,20_attn_o,0.06992355734109879,corr,ctrl
EuroSAT,23_mlp_c_proj,0.990416407585144,cross,true
EuroSAT,23_mlp_c_proj,0.011858921498060226,cross,ctrl
EuroSAT,23_mlp_c_proj,0.4957720935344696,corr,true
EuroSAT,23_mlp_c_proj,0.01537133939564228,corr,ctrl
GTSRB,0_attn_q,0.7955971360206604,cross,true
GTSRB,0_attn_q,0.04093024879693985,cross,ctrl
GTSRB,0_attn_q,0.5954065322875977,corr,true
GTSRB,0_attn_q,0.06243036314845085,corr,ctrl
GTSRB,3_attn_v,0.951944887638092,cross,true
GTSRB,3_attn_v,0.06234532222151756,cross,ctrl
GTSRB,3_attn_v,0.820889413356781,corr,true
GTSRB,3_attn_v,0.06704482436180115,corr,ctrl
GTSRB,6_mlp_c_proj,0.9952422976493835,cross,true
GTSRB,6_mlp_c_proj,0.023365827277302742,cross,ctrl
GTSRB,6_mlp_c_proj,0.9308708310127258,corr,true
GTSRB,6_mlp_c_proj,0.024563347920775414,corr,ctrl
GTSRB,10_attn_k,0.964945375919342,cross,true
GTSRB,10_attn_k,0.06991294771432877,cross,ctrl
GTSRB,10_attn_k,0.455870121717453,corr,true
GTSRB,10_attn_k,0.0774206593632698,corr,ctrl
GTSRB,13_mlp_c_fc,0.9970500469207764,cross,true
GTSRB,13_mlp_c_fc,0.05101383477449417,cross,ctrl
GTSRB,13_mlp_c_fc,0.5612722635269165,corr,true
GTSRB,13_mlp_c_fc,0.05445118620991707,corr,ctrl
GTSRB,17_attn_q,0.9483335018157959,cross,true
GTSRB,17_attn_q,0.04386378452181816,cross,ctrl
GTSRB,17_attn_q,0.390753835439682,corr,true
GTSRB,17_attn_q,0.05164647474884987,corr,ctrl
GTSRB,20_attn_o,0.9845539331436157,cross,true
GTSRB,20_attn_o,0.05424918979406357,cross,ctrl
GTSRB,20_attn_o,0.6408782601356506,corr,true
GTSRB,20_attn_o,0.05067644640803337,corr,ctrl
GTSRB,23_mlp_c_proj,0.9860754609107971,cross,true
GTSRB,23_mlp_c_proj,0.015078350901603699,cross,ctrl
GTSRB,23_mlp_c_proj,0.5194849371910095,corr,true
GTSRB,23_mlp_c_proj,0.0145637895911932,corr,ctrl
MNIST,0_attn_q,0.6033743619918823,cross,true
MNIST,0_attn_q,0.038163360208272934,cross,ctrl
MNIST,0_attn_q,0.7111318111419678,corr,true
MNIST,0_attn_q,0.053947433829307556,corr,ctrl
MNIST,3_attn_v,0.9740825891494751,cross,true
MNIST,3_attn_v,0.05245549976825714,cross,ctrl
MNIST,3_attn_v,0.6257036924362183,corr,true
MNIST,3_attn_v,0.05811638385057449,corr,ctrl
MNIST,6_mlp_c_proj,0.995945155620575,cross,true
MNIST,6_mlp_c_proj,0.018321271985769272,cross,ctrl
MNIST,6_mlp_c_proj,0.7833887934684753,corr,true
MNIST,6_mlp_c_proj,0.020865485072135925,corr,ctrl
MNIST,10_attn_k,0.8434209227561951,cross,true
MNIST,10_attn_k,0.05925055220723152,cross,ctrl
MNIST,10_attn_k,0.5007063746452332,corr,true
MNIST,10_attn_k,0.07352728396654129,corr,ctrl
MNIST,13_mlp_c_fc,0.9877594709396362,cross,true
MNIST,13_mlp_c_fc,0.04074016585946083,cross,ctrl
MNIST,13_mlp_c_fc,0.5665274858474731,corr,true
MNIST,13_mlp_c_fc,0.0447879433631897,corr,ctrl
MNIST,17_attn_q,0.9341888427734375,cross,true
MNIST,17_attn_q,0.03419243544340134,cross,ctrl
MNIST,17_attn_q,0.32248184084892273,corr,true
MNIST,17_attn_q,0.04050528258085251,corr,ctrl
MNIST,20_attn_o,0.9530109167098999,cross,true
MNIST,20_attn_o,0.03896762803196907,cross,ctrl
MNIST,20_attn_o,0.5642901659011841,corr,true
MNIST,20_attn_o,0.045503389090299606,corr,ctrl
MNIST,23_mlp_c_proj,0.9807701110839844,cross,true
MNIST,23_mlp_c_proj,0.012291349470615387,cross,ctrl
MNIST,23_mlp_c_proj,0.41193294525146484,corr,true
MNIST,23_mlp_c_proj,0.013225643895566463,corr,ctrl
RESISC45,0_attn_q,0.5581534504890442,cross,true
RESISC45,0_attn_q,0.04662347212433815,cross,ctrl
RESISC45,0_attn_q,0.40603286027908325,corr,true
RESISC45,0_attn_q,0.08655613660812378,corr,ctrl
RESISC45,3_attn_v,0.9754945039749146,cross,true
RESISC45,3_attn_v,0.05884752422571182,cross,ctrl
RESISC45,3_attn_v,0.6069350838661194,corr,true
RESISC45,3_attn_v,0.06372805684804916,corr,ctrl
RESISC45,6_mlp_c_proj,0.9762381315231323,cross,true
RESISC45,6_mlp_c_proj,0.031884197145700455,cross,ctrl
RESISC45,6_mlp_c_proj,0.8943360447883606,corr,true
RESISC45,6_mlp_c_proj,0.03537425026297569,corr,ctrl
RESISC45,10_attn_k,0.9056342244148254,cross,true
RESISC45,10_attn_k,0.09661703556776047,cross,ctrl
RESISC45,10_attn_k,0.5818083882331848,corr,true
RESISC45,10_attn_k,0.10046043246984482,corr,ctrl
RESISC45,13_mlp_c_fc,0.9926592707633972,cross,true
RESISC45,13_mlp_c_fc,0.05278398096561432,cross,ctrl
RESISC45,13_mlp_c_fc,0.7994687557220459,corr,true
RESISC45,13_mlp_c_fc,0.05250876396894455,corr,ctrl
RESISC45,17_attn_q,0.9758105874061584,cross,true
RESISC45,17_attn_q,0.046177756041288376,cross,ctrl
RESISC45,17_attn_q,0.49443569779396057,corr,true
RESISC45,17_attn_q,0.04950876161456108,corr,ctrl
RESISC45,20_attn_o,0.9919858574867249,cross,true
RESISC45,20_attn_o,0.06130438670516014,cross,ctrl
RESISC45,20_attn_o,0.4003397524356842,corr,true
RESISC45,20_attn_o,0.06019534915685654,corr,ctrl
RESISC45,23_mlp_c_proj,0.9912450909614563,cross,true
RESISC45,23_mlp_c_proj,0.016429342329502106,cross,ctrl
RESISC45,23_mlp_c_proj,0.40010714530944824,corr,true
RESISC45,23_mlp_c_proj,0.015933936461806297,corr,ctrl
SUN397,0_attn_q,0.9246760606765747,cross,true
SUN397,0_attn_q,0.03796776011586189,cross,ctrl
SUN397,0_attn_q,0.2559630870819092,corr,true
SUN397,0_attn_q,0.04907248541712761,corr,ctrl
SUN397,3_attn_v,0.9715251922607422,cross,true
SUN397,3_attn_v,0.06666247546672821,cross,ctrl
SUN397,3_attn_v,0.6377038359642029,corr,true
SUN397,3_attn_v,0.06575606763362885,corr,ctrl
SUN397,6_mlp_c_proj,0.9835735559463501,cross,true
SUN397,6_mlp_c_proj,0.03616560995578766,cross,ctrl
SUN397,6_mlp_c_proj,0.9606184959411621,corr,true
SUN397,6_mlp_c_proj,0.043283771723508835,corr,ctrl
SUN397,10_attn_k,0.9281744360923767,cross,true
SUN397,10_attn_k,0.12087491154670715,cross,ctrl
SUN397,10_attn_k,0.6794955730438232,corr,true
SUN397,10_attn_k,0.12891915440559387,corr,ctrl
SUN397,13_mlp_c_fc,0.9971209764480591,cross,true
SUN397,13_mlp_c_fc,0.06057945266366005,cross,ctrl
SUN397,13_mlp_c_fc,0.8202128410339355,corr,true
SUN397,13_mlp_c_fc,0.06503936648368835,corr,ctrl
SUN397,17_attn_q,0.9325183629989624,cross,true
SUN397,17_attn_q,0.05520200729370117,cross,ctrl
SUN397,17_attn_q,0.5818799734115601,corr,true
SUN397,17_attn_q,0.06688635796308517,corr,ctrl
SUN397,20_attn_o,0.9892834424972534,cross,true
SUN397,20_attn_o,0.0682109072804451,cross,ctrl
SUN397,20_attn_o,0.36146488785743713,corr,true
SUN397,20_attn_o,0.07205892354249954,corr,ctrl
SUN397,23_mlp_c_proj,0.9948914051055908,cross,true
SUN397,23_mlp_c_proj,0.016399314627051353,cross,ctrl
SUN397,23_mlp_c_proj,0.41581404209136963,corr,true
SUN397,23_mlp_c_proj,0.018174078315496445,corr,ctrl
SVHN,0_attn_q,0.7073470950126648,cross,true
SVHN,0_attn_q,0.041164129972457886,cross,ctrl
SVHN,0_attn_q,0.7479286193847656,corr,true
SVHN,0_attn_q,0.06855588406324387,corr,ctrl
SVHN,3_attn_v,0.9416002035140991,cross,true
SVHN,3_attn_v,0.06630471348762512,cross,ctrl
SVHN,3_attn_v,0.7896817326545715,corr,true
SVHN,3_attn_v,0.06932114064693451,corr,ctrl
SVHN,6_mlp_c_proj,0.999396562576294,cross,true
SVHN,6_mlp_c_proj,0.018067030236124992,cross,ctrl
SVHN,6_mlp_c_proj,0.9622361660003662,corr,true
SVHN,6_mlp_c_proj,0.018354400992393494,corr,ctrl
SVHN,10_attn_k,0.9273312091827393,cross,true
SVHN,10_attn_k,0.0714985579252243,cross,ctrl
SVHN,10_attn_k,0.49720826745033264,corr,true
SVHN,10_attn_k,0.08392064273357391,corr,ctrl
SVHN,13_mlp_c_fc,0.9799321889877319,cross,true
SVHN,13_mlp_c_fc,0.03978346288204193,cross,ctrl
SVHN,13_mlp_c_fc,0.6760936975479126,corr,true
SVHN,13_mlp_c_fc,0.04834461957216263,corr,ctrl
SVHN,17_attn_q,0.9550122022628784,cross,true
SVHN,17_attn_q,0.041267674416303635,cross,ctrl
SVHN,17_attn_q,0.5315161943435669,corr,true
SVHN,17_attn_q,0.04900651425123215,corr,ctrl
SVHN,20_attn_o,0.9599750638008118,cross,true
SVHN,20_attn_o,0.03136038780212402,cross,ctrl
SVHN,20_attn_o,0.6521077156066895,corr,true
SVHN,20_attn_o,0.043208565562963486,corr,ctrl
SVHN,23_mlp_c_proj,0.9521189332008362,cross,true
SVHN,23_mlp_c_proj,0.012111840769648552,cross,ctrl
SVHN,23_mlp_c_proj,0.5269577503204346,corr,true
SVHN,23_mlp_c_proj,0.01659265160560608,corr,ctrl
