model,method,layer,layer_idx,metric_type,metric,Di,Do
t5-large,actmat,transformer.encoder.block.6.layer.0.SelfAttention.q.weight,36,cosine_similarity,0.5328661203384399,1024,1024
t5-large,identity,transformer.encoder.block.6.layer.0.SelfAttention.q.weight,36,cosine_similarity,0.24598917365074158,1024,1024
t5-large,actmat,transformer.encoder.block.6.layer.0.SelfAttention.k.weight,37,cosine_similarity,0.5336534976959229,1024,1024
t5-large,identity,transformer.encoder.block.6.layer.0.SelfAttention.k.weight,37,cosine_similarity,0.24598917365074158,1024,1024
t5-large,actmat,transformer.encoder.block.6.layer.0.SelfAttention.v.weight,38,cosine_similarity,0.628869891166687,1024,1024
t5-large,identity,transformer.encoder.block.6.layer.0.SelfAttention.v.weight,38,cosine_similarity,0.24598917365074158,1024,1024
t5-large,actmat,transformer.encoder.block.6.layer.0.SelfAttention.o.weight,39,cosine_similarity,0.5912006497383118,1024,1024
t5-large,identity,transformer.encoder.block.6.layer.0.SelfAttention.o.weight,39,cosine_similarity,0.13975286483764648,1024,1024
t5-large,actmat,transformer.encoder.block.6.layer.1.DenseReluDense.wi.weight,40,cosine_similarity,0.39211851358413696,1024,4096
t5-large,identity,transformer.encoder.block.6.layer.1.DenseReluDense.wi.weight,40,cosine_similarity,0.07140111178159714,1024,4096
t5-large,actmat,transformer.encoder.block.6.layer.1.DenseReluDense.wo.weight,41,cosine_similarity,0.06003592908382416,4096,1024
t5-large,identity,transformer.encoder.block.6.layer.1.DenseReluDense.wo.weight,41,cosine_similarity,0.04388200119137764,4096,1024
t5-large,actmat,transformer.encoder.block.7.layer.0.SelfAttention.q.weight,42,cosine_similarity,0.5229363441467285,1024,1024
t5-large,identity,transformer.encoder.block.7.layer.0.SelfAttention.q.weight,42,cosine_similarity,0.23921231925487518,1024,1024
t5-large,actmat,transformer.encoder.block.7.layer.0.SelfAttention.k.weight,43,cosine_similarity,0.523777425289154,1024,1024
t5-large,identity,transformer.encoder.block.7.layer.0.SelfAttention.k.weight,43,cosine_similarity,0.23921231925487518,1024,1024
t5-large,actmat,transformer.encoder.block.7.layer.0.SelfAttention.v.weight,44,cosine_similarity,0.6233668327331543,1024,1024
t5-large,identity,transformer.encoder.block.7.layer.0.SelfAttention.v.weight,44,cosine_similarity,0.23921231925487518,1024,1024
t5-large,actmat,transformer.encoder.block.7.layer.0.SelfAttention.o.weight,45,cosine_similarity,0.5558070540428162,1024,1024
t5-large,identity,transformer.encoder.block.7.layer.0.SelfAttention.o.weight,45,cosine_similarity,0.13885457813739777,1024,1024
t5-large,actmat,transformer.encoder.block.7.layer.1.DenseReluDense.wi.weight,46,cosine_similarity,0.40946391224861145,1024,4096
t5-large,identity,transformer.encoder.block.7.layer.1.DenseReluDense.wi.weight,46,cosine_similarity,0.07450347393751144,1024,4096
t5-large,actmat,transformer.encoder.block.7.layer.1.DenseReluDense.wo.weight,47,cosine_similarity,0.06664157658815384,4096,1024
t5-large,identity,transformer.encoder.block.7.layer.1.DenseReluDense.wo.weight,47,cosine_similarity,0.051980387419462204,4096,1024
t5-large,actmat,transformer.encoder.block.8.layer.0.SelfAttention.q.weight,48,cosine_similarity,0.5635366439819336,1024,1024
t5-large,identity,transformer.encoder.block.8.layer.0.SelfAttention.q.weight,48,cosine_similarity,0.21927326917648315,1024,1024
t5-large,actmat,transformer.encoder.block.8.layer.0.SelfAttention.k.weight,49,cosine_similarity,0.4990744888782501,1024,1024
t5-large,identity,transformer.encoder.block.8.layer.0.SelfAttention.k.weight,49,cosine_similarity,0.21927326917648315,1024,1024
t5-large,actmat,transformer.encoder.block.8.layer.0.SelfAttention.v.weight,50,cosine_similarity,0.6157225370407104,1024,1024
t5-large,identity,transformer.encoder.block.8.layer.0.SelfAttention.v.weight,50,cosine_similarity,0.21927326917648315,1024,1024
t5-large,actmat,transformer.encoder.block.8.layer.0.SelfAttention.o.weight,51,cosine_similarity,0.6039432883262634,1024,1024
t5-large,identity,transformer.encoder.block.8.layer.0.SelfAttention.o.weight,51,cosine_similarity,0.1457853615283966,1024,1024
t5-large,actmat,transformer.encoder.block.8.layer.1.DenseReluDense.wi.weight,52,cosine_similarity,0.4179087281227112,1024,4096
t5-large,identity,transformer.encoder.block.8.layer.1.DenseReluDense.wi.weight,52,cosine_similarity,0.07315676659345627,1024,4096
t5-large,actmat,transformer.encoder.block.8.layer.1.DenseReluDense.wo.weight,53,cosine_similarity,0.05615277215838432,4096,1024
t5-large,identity,transformer.encoder.block.8.layer.1.DenseReluDense.wo.weight,53,cosine_similarity,0.05174863710999489,4096,1024
t5-large,actmat,transformer.encoder.block.9.layer.0.SelfAttention.q.weight,54,cosine_similarity,0.5316789150238037,1024,1024
t5-large,identity,transformer.encoder.block.9.layer.0.SelfAttention.q.weight,54,cosine_similarity,0.2239919900894165,1024,1024
t5-large,actmat,transformer.encoder.block.9.layer.0.SelfAttention.k.weight,55,cosine_similarity,0.5163647532463074,1024,1024
t5-large,identity,transformer.encoder.block.9.layer.0.SelfAttention.k.weight,55,cosine_similarity,0.2239919900894165,1024,1024
t5-large,actmat,transformer.encoder.block.9.layer.0.SelfAttention.v.weight,56,cosine_similarity,0.6219146251678467,1024,1024
t5-large,identity,transformer.encoder.block.9.layer.0.SelfAttention.v.weight,56,cosine_similarity,0.2239919900894165,1024,1024
t5-large,actmat,transformer.encoder.block.9.layer.0.SelfAttention.o.weight,57,cosine_similarity,0.5818068981170654,1024,1024
t5-large,identity,transformer.encoder.block.9.layer.0.SelfAttention.o.weight,57,cosine_similarity,0.1321607530117035,1024,1024
t5-large,actmat,transformer.encoder.block.9.layer.1.DenseReluDense.wi.weight,58,cosine_similarity,0.4294997751712799,1024,4096
t5-large,identity,transformer.encoder.block.9.layer.1.DenseReluDense.wi.weight,58,cosine_similarity,0.07469842582941055,1024,4096
t5-large,actmat,transformer.encoder.block.9.layer.1.DenseReluDense.wo.weight,59,cosine_similarity,0.05580607429146767,4096,1024
t5-large,identity,transformer.encoder.block.9.layer.1.DenseReluDense.wo.weight,59,cosine_similarity,0.04882245883345604,4096,1024
t5-large,actmat,transformer.encoder.block.10.layer.0.SelfAttention.q.weight,60,cosine_similarity,0.5258306860923767,1024,1024
t5-large,identity,transformer.encoder.block.10.layer.0.SelfAttention.q.weight,60,cosine_similarity,0.2152288258075714,1024,1024
t5-large,actmat,transformer.encoder.block.10.layer.0.SelfAttention.k.weight,61,cosine_similarity,0.5191693305969238,1024,1024
t5-large,identity,transformer.encoder.block.10.layer.0.SelfAttention.k.weight,61,cosine_similarity,0.2152288258075714,1024,1024
t5-large,actmat,transformer.encoder.block.10.layer.0.SelfAttention.v.weight,62,cosine_similarity,0.6159822940826416,1024,1024
t5-large,identity,transformer.encoder.block.10.layer.0.SelfAttention.v.weight,62,cosine_similarity,0.2152288258075714,1024,1024
t5-large,actmat,transformer.encoder.block.10.layer.0.SelfAttention.o.weight,63,cosine_similarity,0.5570171475410461,1024,1024
t5-large,identity,transformer.encoder.block.10.layer.0.SelfAttention.o.weight,63,cosine_similarity,0.10815469175577164,1024,1024
t5-large,actmat,transformer.encoder.block.10.layer.1.DenseReluDense.wi.weight,64,cosine_similarity,0.4175020754337311,1024,4096
t5-large,identity,transformer.encoder.block.10.layer.1.DenseReluDense.wi.weight,64,cosine_similarity,0.07330918312072754,1024,4096
t5-large,actmat,transformer.encoder.block.10.layer.1.DenseReluDense.wo.weight,65,cosine_similarity,0.07017415016889572,4096,1024
t5-large,identity,transformer.encoder.block.10.layer.1.DenseReluDense.wo.weight,65,cosine_similarity,0.05795023962855339,4096,1024
t5-large,actmat,transformer.encoder.block.11.layer.0.SelfAttention.q.weight,66,cosine_similarity,0.5375176072120667,1024,1024
t5-large,identity,transformer.encoder.block.11.layer.0.SelfAttention.q.weight,66,cosine_similarity,0.20513634383678436,1024,1024
t5-large,actmat,transformer.encoder.block.11.layer.0.SelfAttention.k.weight,67,cosine_similarity,0.5455555319786072,1024,1024
t5-large,identity,transformer.encoder.block.11.layer.0.SelfAttention.k.weight,67,cosine_similarity,0.20513634383678436,1024,1024
t5-large,actmat,transformer.encoder.block.11.layer.0.SelfAttention.v.weight,68,cosine_similarity,0.6331813335418701,1024,1024
t5-large,identity,transformer.encoder.block.11.layer.0.SelfAttention.v.weight,68,cosine_similarity,0.20513634383678436,1024,1024
t5-large,actmat,transformer.encoder.block.11.layer.0.SelfAttention.o.weight,69,cosine_similarity,0.5307852625846863,1024,1024
t5-large,identity,transformer.encoder.block.11.layer.0.SelfAttention.o.weight,69,cosine_similarity,0.11244112253189087,1024,1024
t5-large,actmat,transformer.encoder.block.11.layer.1.DenseReluDense.wi.weight,70,cosine_similarity,0.45633068680763245,1024,4096
t5-large,identity,transformer.encoder.block.11.layer.1.DenseReluDense.wi.weight,70,cosine_similarity,0.0775887668132782,1024,4096
t5-large,actmat,transformer.encoder.block.11.layer.1.DenseReluDense.wo.weight,71,cosine_similarity,0.0745219960808754,4096,1024
t5-large,identity,transformer.encoder.block.11.layer.1.DenseReluDense.wo.weight,71,cosine_similarity,0.05613024905323982,4096,1024
t5-large,actmat,transformer.encoder.block.12.layer.0.SelfAttention.q.weight,72,cosine_similarity,0.5498881340026855,1024,1024
t5-large,identity,transformer.encoder.block.12.layer.0.SelfAttention.q.weight,72,cosine_similarity,0.19976694881916046,1024,1024
t5-large,actmat,transformer.encoder.block.12.layer.0.SelfAttention.k.weight,73,cosine_similarity,0.5479979515075684,1024,1024
t5-large,identity,transformer.encoder.block.12.layer.0.SelfAttention.k.weight,73,cosine_similarity,0.19976694881916046,1024,1024
t5-large,actmat,transformer.encoder.block.12.layer.0.SelfAttention.v.weight,74,cosine_similarity,0.6369523406028748,1024,1024
t5-large,identity,transformer.encoder.block.12.layer.0.SelfAttention.v.weight,74,cosine_similarity,0.19976694881916046,1024,1024
t5-large,actmat,transformer.encoder.block.12.layer.0.SelfAttention.o.weight,75,cosine_similarity,0.5134377479553223,1024,1024
t5-large,identity,transformer.encoder.block.12.layer.0.SelfAttention.o.weight,75,cosine_similarity,0.11524195224046707,1024,1024
t5-large,actmat,transformer.encoder.block.12.layer.1.DenseReluDense.wi.weight,76,cosine_similarity,0.4894776940345764,1024,4096
t5-large,identity,transformer.encoder.block.12.layer.1.DenseReluDense.wi.weight,76,cosine_similarity,0.08141937106847763,1024,4096
t5-large,actmat,transformer.encoder.block.12.layer.1.DenseReluDense.wo.weight,77,cosine_similarity,0.0902617871761322,4096,1024
t5-large,identity,transformer.encoder.block.12.layer.1.DenseReluDense.wo.weight,77,cosine_similarity,0.05493688955903053,4096,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.q.weight,78,cosine_similarity,0.5218062400817871,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.q.weight,78,cosine_similarity,0.18845555186271667,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.k.weight,79,cosine_similarity,0.540673553943634,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.k.weight,79,cosine_similarity,0.18845555186271667,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.v.weight,80,cosine_similarity,0.6147111058235168,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.v.weight,80,cosine_similarity,0.18845555186271667,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.o.weight,81,cosine_similarity,0.50825434923172,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.o.weight,81,cosine_similarity,0.1009894385933876,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.1.DenseReluDense.wi.weight,82,cosine_similarity,0.47575822472572327,1024,4096
t5-large,identity,transformer.encoder.block.13.layer.1.DenseReluDense.wi.weight,82,cosine_similarity,0.08013872802257538,1024,4096
t5-large,actmat,transformer.encoder.block.13.layer.1.DenseReluDense.wo.weight,83,cosine_similarity,0.12487543374300003,4096,1024
t5-large,identity,transformer.encoder.block.13.layer.1.DenseReluDense.wo.weight,83,cosine_similarity,0.04214448109269142,4096,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.q.weight,84,cosine_similarity,0.5110934376716614,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.q.weight,84,cosine_similarity,0.1767643541097641,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.k.weight,85,cosine_similarity,0.4982258677482605,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.k.weight,85,cosine_similarity,0.1767643541097641,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.v.weight,86,cosine_similarity,0.5791596174240112,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.v.weight,86,cosine_similarity,0.1767643541097641,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.o.weight,87,cosine_similarity,0.4992838501930237,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.o.weight,87,cosine_similarity,0.10555500537157059,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.1.DenseReluDense.wi.weight,88,cosine_similarity,0.4680232107639313,1024,4096
t5-large,identity,transformer.encoder.block.14.layer.1.DenseReluDense.wi.weight,88,cosine_similarity,0.08129443973302841,1024,4096
t5-large,actmat,transformer.encoder.block.14.layer.1.DenseReluDense.wo.weight,89,cosine_similarity,0.19513553380966187,4096,1024
t5-large,identity,transformer.encoder.block.14.layer.1.DenseReluDense.wo.weight,89,cosine_similarity,0.026111016049981117,4096,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.q.weight,90,cosine_similarity,0.508385419845581,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.q.weight,90,cosine_similarity,0.17002269625663757,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.k.weight,91,cosine_similarity,0.5106856226921082,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.k.weight,91,cosine_similarity,0.17002269625663757,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.v.weight,92,cosine_similarity,0.5684469938278198,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.v.weight,92,cosine_similarity,0.17002269625663757,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.o.weight,93,cosine_similarity,0.4442065954208374,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.o.weight,93,cosine_similarity,0.10114376991987228,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.1.DenseReluDense.wi.weight,94,cosine_similarity,0.48670437932014465,1024,4096
t5-large,identity,transformer.encoder.block.15.layer.1.DenseReluDense.wi.weight,94,cosine_similarity,0.08112060278654099,1024,4096
t5-large,actmat,transformer.encoder.block.15.layer.1.DenseReluDense.wo.weight,95,cosine_similarity,0.19977034628391266,4096,1024
t5-large,identity,transformer.encoder.block.15.layer.1.DenseReluDense.wo.weight,95,cosine_similarity,0.027874726802110672,4096,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.q.weight,96,cosine_similarity,0.5032676458358765,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.q.weight,96,cosine_similarity,0.15603137016296387,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.k.weight,97,cosine_similarity,0.4788843095302582,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.k.weight,97,cosine_similarity,0.15603137016296387,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.v.weight,98,cosine_similarity,0.5236980319023132,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.v.weight,98,cosine_similarity,0.15603137016296387,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.o.weight,99,cosine_similarity,0.46169808506965637,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.o.weight,99,cosine_similarity,0.09834069758653641,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.1.DenseReluDense.wi.weight,100,cosine_similarity,0.4879988431930542,1024,4096
t5-large,identity,transformer.encoder.block.16.layer.1.DenseReluDense.wi.weight,100,cosine_similarity,0.07917174696922302,1024,4096
t5-large,actmat,transformer.encoder.block.16.layer.1.DenseReluDense.wo.weight,101,cosine_similarity,0.1780976504087448,4096,1024
t5-large,identity,transformer.encoder.block.16.layer.1.DenseReluDense.wo.weight,101,cosine_similarity,0.03051336109638214,4096,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.q.weight,102,cosine_similarity,0.48365843296051025,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.q.weight,102,cosine_similarity,0.1508520096540451,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.k.weight,103,cosine_similarity,0.4668024778366089,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.k.weight,103,cosine_similarity,0.1508520096540451,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.v.weight,104,cosine_similarity,0.5193570256233215,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.v.weight,104,cosine_similarity,0.1508520096540451,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.o.weight,105,cosine_similarity,0.4191974401473999,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.o.weight,105,cosine_similarity,0.1019684299826622,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.1.DenseReluDense.wi.weight,106,cosine_similarity,0.4828341007232666,1024,4096
t5-large,identity,transformer.encoder.block.17.layer.1.DenseReluDense.wi.weight,106,cosine_similarity,0.08082177489995956,1024,4096
t5-large,actmat,transformer.encoder.block.17.layer.1.DenseReluDense.wo.weight,107,cosine_similarity,0.11667004972696304,4096,1024
t5-large,identity,transformer.encoder.block.17.layer.1.DenseReluDense.wo.weight,107,cosine_similarity,0.03124728426337242,4096,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.q.weight,108,cosine_similarity,0.5120874047279358,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.q.weight,108,cosine_similarity,0.14520227909088135,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.k.weight,109,cosine_similarity,0.473213791847229,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.k.weight,109,cosine_similarity,0.14520227909088135,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.v.weight,110,cosine_similarity,0.49780210852622986,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.v.weight,110,cosine_similarity,0.14520227909088135,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.o.weight,111,cosine_similarity,0.3974238932132721,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.o.weight,111,cosine_similarity,0.09336977452039719,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.1.DenseReluDense.wi.weight,112,cosine_similarity,0.4737465977668762,1024,4096
t5-large,identity,transformer.encoder.block.18.layer.1.DenseReluDense.wi.weight,112,cosine_similarity,0.07945913076400757,1024,4096
t5-large,actmat,transformer.encoder.block.18.layer.1.DenseReluDense.wo.weight,113,cosine_similarity,0.12042602151632309,4096,1024
t5-large,identity,transformer.encoder.block.18.layer.1.DenseReluDense.wo.weight,113,cosine_similarity,0.04033815115690231,4096,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.q.weight,114,cosine_similarity,0.46935728192329407,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.q.weight,114,cosine_similarity,0.13724371790885925,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.k.weight,115,cosine_similarity,0.442473828792572,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.k.weight,115,cosine_similarity,0.13724371790885925,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.v.weight,116,cosine_similarity,0.4528781771659851,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.v.weight,116,cosine_similarity,0.13724371790885925,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.o.weight,117,cosine_similarity,0.3879682123661041,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.o.weight,117,cosine_similarity,0.09576704353094101,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.1.DenseReluDense.wi.weight,118,cosine_similarity,0.4681784212589264,1024,4096
t5-large,identity,transformer.encoder.block.19.layer.1.DenseReluDense.wi.weight,118,cosine_similarity,0.08133941143751144,1024,4096
t5-large,actmat,transformer.encoder.block.19.layer.1.DenseReluDense.wo.weight,119,cosine_similarity,0.054643820971250534,4096,1024
t5-large,identity,transformer.encoder.block.19.layer.1.DenseReluDense.wo.weight,119,cosine_similarity,0.025034910067915916,4096,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.q.weight,120,cosine_similarity,0.4537423551082611,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.q.weight,120,cosine_similarity,0.1344154328107834,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.k.weight,121,cosine_similarity,0.42939868569374084,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.k.weight,121,cosine_similarity,0.1344154328107834,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.v.weight,122,cosine_similarity,0.43499237298965454,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.v.weight,122,cosine_similarity,0.1344154328107834,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.o.weight,123,cosine_similarity,0.3949125409126282,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.o.weight,123,cosine_similarity,0.08771154284477234,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.1.DenseReluDense.wi.weight,124,cosine_similarity,0.44309619069099426,1024,4096
t5-large,identity,transformer.encoder.block.20.layer.1.DenseReluDense.wi.weight,124,cosine_similarity,0.08322140574455261,1024,4096
t5-large,actmat,transformer.encoder.block.20.layer.1.DenseReluDense.wo.weight,125,cosine_similarity,0.029116304591298103,4096,1024
t5-large,identity,transformer.encoder.block.20.layer.1.DenseReluDense.wo.weight,125,cosine_similarity,0.023015407845377922,4096,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.q.weight,126,cosine_similarity,0.4206213355064392,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.q.weight,126,cosine_similarity,0.1397470384836197,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.k.weight,127,cosine_similarity,0.4325793385505676,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.k.weight,127,cosine_similarity,0.1397470384836197,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.v.weight,128,cosine_similarity,0.4208887219429016,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.v.weight,128,cosine_similarity,0.1397470384836197,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.o.weight,129,cosine_similarity,0.3242601454257965,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.o.weight,129,cosine_similarity,0.09632899612188339,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.1.DenseReluDense.wi.weight,130,cosine_similarity,0.40649810433387756,1024,4096
t5-large,identity,transformer.encoder.block.21.layer.1.DenseReluDense.wi.weight,130,cosine_similarity,0.08041346073150635,1024,4096
t5-large,actmat,transformer.encoder.block.21.layer.1.DenseReluDense.wo.weight,131,cosine_similarity,0.015464337542653084,4096,1024
t5-large,identity,transformer.encoder.block.21.layer.1.DenseReluDense.wo.weight,131,cosine_similarity,0.02299225889146328,4096,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.q.weight,132,cosine_similarity,0.39516565203666687,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.q.weight,132,cosine_similarity,0.14472666382789612,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.k.weight,133,cosine_similarity,0.4152878522872925,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.k.weight,133,cosine_similarity,0.14472666382789612,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.v.weight,134,cosine_similarity,0.392661988735199,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.v.weight,134,cosine_similarity,0.14472666382789612,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.o.weight,135,cosine_similarity,0.32907694578170776,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.o.weight,135,cosine_similarity,0.09705264866352081,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.1.DenseReluDense.wi.weight,136,cosine_similarity,0.3522363007068634,1024,4096
t5-large,identity,transformer.encoder.block.22.layer.1.DenseReluDense.wi.weight,136,cosine_similarity,0.08192934840917587,1024,4096
t5-large,actmat,transformer.encoder.block.22.layer.1.DenseReluDense.wo.weight,137,cosine_similarity,0.016561176627874374,4096,1024
t5-large,identity,transformer.encoder.block.22.layer.1.DenseReluDense.wo.weight,137,cosine_similarity,0.02581171505153179,4096,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.q.weight,138,cosine_similarity,0.3178893029689789,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.q.weight,138,cosine_similarity,0.1440672129392624,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.k.weight,139,cosine_similarity,0.3653215169906616,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.k.weight,139,cosine_similarity,0.1440672129392624,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.v.weight,140,cosine_similarity,0.3576544523239136,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.v.weight,140,cosine_similarity,0.1440672129392624,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.o.weight,141,cosine_similarity,0.2889932692050934,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.o.weight,141,cosine_similarity,0.08563246577978134,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.1.DenseReluDense.wi.weight,142,cosine_similarity,0.3016992211341858,1024,4096
t5-large,identity,transformer.encoder.block.23.layer.1.DenseReluDense.wi.weight,142,cosine_similarity,0.09106133878231049,1024,4096
t5-large,actmat,transformer.encoder.block.23.layer.1.DenseReluDense.wo.weight,143,cosine_similarity,0.042951807379722595,4096,1024
t5-large,identity,transformer.encoder.block.23.layer.1.DenseReluDense.wo.weight,143,cosine_similarity,0.03184821084141731,4096,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.q.weight,144,cosine_similarity,0.6711532473564148,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.q.weight,144,cosine_similarity,0.12176536023616791,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.k.weight,145,cosine_similarity,0.6391858458518982,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.k.weight,145,cosine_similarity,0.12176536023616791,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.v.weight,146,cosine_similarity,0.27215665578842163,1024,1024
