model,method,layer,layer_idx,metric_type,metric,Di,Do
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,rel_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,inv_rel_l2_error,0.0,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,rm_loss,1.6954481601715088,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,angular_rm_loss,0.3718012571334839,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,cosine_similarity,0.0905497819185257,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,inv_cosine_similarity,0.6584243774414062,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,l2_error,27.68778419494629,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,inv_l2_error,2485.680908203125,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,rel_l2_error,6.7243428230285645,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,76,inv_rel_l2_error,0.9989532232284546,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rm_loss,388.7235107421875,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,angular_rm_loss,0.3564325273036957,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,cosine_similarity,0.29702630639076233,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_cosine_similarity,0.5187117457389832,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,l2_error,1005.3518676757812,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_l2_error,83001.3203125,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rel_l2_error,0.9999171495437622,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_rel_l2_error,13826.2041015625,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rm_loss,365.5637512207031,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,angular_rm_loss,0.3960583508014679,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,cosine_similarity,0.29702630639076233,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_cosine_similarity,0.5501518249511719,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,l2_error,1005.3518676757812,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_l2_error,5.055830001831055,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rel_l2_error,0.9999171495437622,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_rel_l2_error,0.842190682888031,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rm_loss,45.1439208984375,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,angular_rm_loss,0.062151841819286346,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,cosine_similarity,1.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_cosine_similarity,0.9999998807907104,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rel_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_rel_l2_error,0.0,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rm_loss,241.7046356201172,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,angular_rm_loss,0.3197740316390991,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,cosine_similarity,0.16613732278347015,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_cosine_similarity,0.5501518249511719,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,l2_error,1001.26513671875,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_l2_error,5.055830001831055,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,rel_l2_error,0.9946015477180481,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,77,inv_rel_l2_error,0.842190682888031,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rm_loss,552.8675537109375,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,angular_rm_loss,0.33987897634506226,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,cosine_similarity,0.28869009017944336,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_cosine_similarity,0.503692626953125,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,l2_error,1005.327392578125,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_l2_error,74805.234375,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rel_l2_error,0.9998891353607178,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_rel_l2_error,12460.916015625,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rm_loss,533.1524658203125,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,angular_rm_loss,0.3459596037864685,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,cosine_similarity,0.28869009017944336,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_cosine_similarity,0.5501518249511719,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,l2_error,1005.327392578125,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_l2_error,5.055830001831055,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rel_l2_error,0.9998891353607178,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_rel_l2_error,0.842190682888031,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rm_loss,53.465087890625,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,angular_rm_loss,0.053409721702337265,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,cosine_similarity,1.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_cosine_similarity,0.9999998807907104,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rel_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_rel_l2_error,0.0,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rm_loss,352.75823974609375,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,angular_rm_loss,0.28082412481307983,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,cosine_similarity,0.16613732278347015,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_cosine_similarity,0.5501518249511719,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,l2_error,1001.26513671875,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_l2_error,5.055830001831055,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,rel_l2_error,0.9946015477180481,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,78,inv_rel_l2_error,0.842190682888031,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rm_loss,625.8095703125,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,angular_rm_loss,0.10157143324613571,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,cosine_similarity,0.34023982286453247,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_cosine_similarity,0.41828179359436035,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,l2_error,2717.851318359375,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_l2_error,46958.5859375,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rel_l2_error,0.9999282360076904,768,768
t5-base,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_rel_l2_error,4911.22314453125,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rm_loss,2600.3056640625,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,angular_rm_loss,0.3218551278114319,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,cosine_similarity,0.34023982286453247,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_cosine_similarity,0.6527555584907532,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,l2_error,2717.851318359375,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_l2_error,7.594542980194092,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rel_l2_error,0.9999282360076904,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_rel_l2_error,0.7942848801612854,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rm_loss,20.70068359375,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,angular_rm_loss,0.004796913824975491,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,cosine_similarity,1.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_cosine_similarity,0.9999999403953552,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rel_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_rel_l2_error,0.0,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rm_loss,1981.05859375,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,angular_rm_loss,0.25958651304244995,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,cosine_similarity,0.06507483124732971,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_cosine_similarity,0.6527555584907532,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,l2_error,2716.38916015625,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_l2_error,7.594542980194092,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,rel_l2_error,0.9992704391479492,768,768
t5-base,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,79,inv_rel_l2_error,0.7942848801612854,768,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rm_loss,241.1024169921875,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,angular_rm_loss,0.265541672706604,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,cosine_similarity,0.40572589635849,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_cosine_similarity,0.7230474352836609,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,l2_error,231.754638671875,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_l2_error,5676.41650390625,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rel_l2_error,0.9982305765151978,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_rel_l2_error,96.26483154296875,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rm_loss,446.09686279296875,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,angular_rm_loss,0.4292440712451935,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,cosine_similarity,0.40572589635849,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_cosine_similarity,0.6941784024238586,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,l2_error,231.754638671875,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_l2_error,56.290611267089844,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rel_l2_error,0.9982305765151978,768,3072
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_rel_l2_error,0.9546175003051758,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rm_loss,32.643798828125,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,angular_rm_loss,0.03406486660242081,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,cosine_similarity,1.0,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_cosine_similarity,1.0,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,l2_error,0.0,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_l2_error,0.0,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rel_l2_error,0.0,768,3072
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_rel_l2_error,0.0,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rm_loss,387.36517333984375,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,angular_rm_loss,0.3601547181606293,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,cosine_similarity,0.08062466979026794,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_cosine_similarity,0.6941784024238586,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,l2_error,231.8026123046875,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_l2_error,56.290611267089844,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,rel_l2_error,0.9997602105140686,768,3072
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,80,inv_rel_l2_error,0.9546175003051758,768,3072
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rm_loss,22544.38671875,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,angular_rm_loss,0.7183496356010437,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,cosine_similarity,0.05833107978105545,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_cosine_similarity,0.15922579169273376,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,l2_error,14959.0185546875,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_l2_error,4737.2861328125,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rel_l2_error,0.9999948143959045,3072,768
t5-base,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_rel_l2_error,17633.8828125,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rm_loss,6088.0244140625,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,angular_rm_loss,0.4680294990539551,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,cosine_similarity,0.05833107978105545,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_cosine_similarity,0.24478217959403992,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,l2_error,14959.0185546875,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_l2_error,7.856505870819092,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rel_l2_error,0.9999948143959045,3072,768
t5-base,actmat-identity-inv,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_rel_l2_error,29.244739532470703,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rm_loss,629.701171875,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,angular_rm_loss,0.041609715670347214,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,cosine_similarity,1.0,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_cosine_similarity,1.0,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,l2_error,0.0,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_l2_error,0.0,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rel_l2_error,0.0,3072,768
t5-base,regmean,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_rel_l2_error,0.0,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rm_loss,4435.99951171875,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,angular_rm_loss,0.35036948323249817,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,cosine_similarity,0.029057089239358902,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_cosine_similarity,0.24478217959403992,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,l2_error,14957.58984375,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_l2_error,7.856505870819092,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,rel_l2_error,0.9998924136161804,3072,768
t5-base,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,81,inv_rel_l2_error,29.244739532470703,3072,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rm_loss,5.03730583190918,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,angular_rm_loss,0.3398799002170563,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,cosine_similarity,0.5297399163246155,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_cosine_similarity,0.6495135426521301,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,l2_error,8.979582786560059,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_l2_error,57232.08203125,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rel_l2_error,0.9815804958343506,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_rel_l2_error,39.142234802246094,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rm_loss,7.762537956237793,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,angular_rm_loss,0.4264649748802185,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,cosine_similarity,0.5297399163246155,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_cosine_similarity,0.6494103074073792,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,l2_error,8.979582786560059,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_l2_error,1459.5888671875,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rel_l2_error,0.9815804958343506,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_rel_l2_error,0.9982437491416931,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rm_loss,0.46688365936279297,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,angular_rm_loss,0.03664267063140869,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,cosine_similarity,1.0,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_cosine_similarity,1.0000001192092896,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rel_l2_error,0.0,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_rel_l2_error,0.0,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rm_loss,5.988886833190918,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,angular_rm_loss,0.34244006872177124,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,cosine_similarity,0.09873871505260468,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_cosine_similarity,0.6494103074073792,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,l2_error,28.659473419189453,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_l2_error,1459.5888671875,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,rel_l2_error,3.892610549926758,768,768
t5-base,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,82,inv_rel_l2_error,0.9982437491416931,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,rm_loss,5.567493438720703,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,angular_rm_loss,0.341696560382843,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,cosine_similarity,0.4975455403327942,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_cosine_similarity,0.6573827266693115,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,l2_error,8.992427825927734,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_l2_error,52297.140625,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,rel_l2_error,0.9831838607788086,768,768
t5-base,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_rel_l2_error,35.76712417602539,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,rm_loss,6.77928352355957,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,angular_rm_loss,0.4473011791706085,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,cosine_similarity,0.4975455403327942,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_cosine_similarity,0.6494103074073792,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,l2_error,8.992427825927734,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_l2_error,1459.5888671875,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,rel_l2_error,0.9831838607788086,768,768
t5-base,actmat-identity-inv,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_rel_l2_error,0.9982437491416931,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,rm_loss,0.47833919525146484,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,angular_rm_loss,0.04725773259997368,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,cosine_similarity,1.0,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,inv_cosine_similarity,1.0000001192092896,768,768
t5-base,regmean,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,83,l2_error,0.0,768,768
