dataset,layer_name,cosine_similarity,type,mode
EuroSAT,8_attn_o,0.04636092483997345,corr,ctrl
EuroSAT,10_attn_k,0.8925670981407166,cross,true
EuroSAT,10_attn_k,0.03902235999703407,cross,ctrl
EuroSAT,10_attn_k,0.7506998777389526,corr,true
EuroSAT,10_attn_k,0.057787664234638214,corr,ctrl
EuroSAT,11_mlp_c_proj,0.8264696598052979,cross,true
EuroSAT,11_mlp_c_proj,0.015819519758224487,cross,ctrl
EuroSAT,11_mlp_c_proj,0.21996408700942993,corr,true
EuroSAT,11_mlp_c_proj,0.020842429250478745,corr,ctrl
GTSRB,0_attn_q,0.791554868221283,cross,true
GTSRB,0_attn_q,0.05228758975863457,cross,ctrl
GTSRB,0_attn_q,0.7446116805076599,corr,true
GTSRB,0_attn_q,0.09069935232400894,corr,ctrl
GTSRB,1_mlp_c_fc,0.94307541847229,cross,true
GTSRB,1_mlp_c_fc,0.050212401896715164,cross,ctrl
GTSRB,1_mlp_c_fc,0.8483654856681824,corr,true
GTSRB,1_mlp_c_fc,0.06955248862504959,corr,ctrl
GTSRB,3_attn_v,0.9683182835578918,cross,true
GTSRB,3_attn_v,0.04624583199620247,cross,ctrl
GTSRB,3_attn_v,0.6761621832847595,corr,true
GTSRB,3_attn_v,0.05584456026554108,corr,ctrl
GTSRB,5_attn_q,0.8558199405670166,cross,true
GTSRB,5_attn_q,0.046222515404224396,cross,ctrl
GTSRB,5_attn_q,0.5646191835403442,corr,true
GTSRB,5_attn_q,0.07981550693511963,corr,ctrl
GTSRB,6_mlp_c_proj,0.9204535484313965,cross,true
GTSRB,6_mlp_c_proj,0.028185920789837837,cross,ctrl
GTSRB,6_mlp_c_proj,0.5813549160957336,corr,true
GTSRB,6_mlp_c_proj,0.030406562611460686,corr,ctrl
GTSRB,8_attn_o,0.8341878056526184,cross,true
GTSRB,8_attn_o,0.06410057097673416,cross,ctrl
GTSRB,8_attn_o,0.6503937244415283,corr,true
GTSRB,8_attn_o,0.08076894283294678,corr,ctrl
GTSRB,10_attn_k,0.803067147731781,cross,true
GTSRB,10_attn_k,0.045142337679862976,cross,ctrl
GTSRB,10_attn_k,0.616599440574646,corr,true
GTSRB,10_attn_k,0.059208545833826065,corr,ctrl
GTSRB,11_mlp_c_proj,0.9765625596046448,cross,true
GTSRB,11_mlp_c_proj,0.01500346977263689,cross,ctrl
GTSRB,11_mlp_c_proj,0.2832995355129242,corr,true
GTSRB,11_mlp_c_proj,0.01854066364467144,corr,ctrl
