dataset,layer_name,layer_idx,angular_distance,type
Cars,model.visual.transformer.resblocks.3.attn.k,19,-0.1020272746682167,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.3.attn.v,20,0.11216858774423599,cross
Cars,model.visual.transformer.resblocks.3.attn.v,20,0.35703134536743164,corr
Cars,model.visual.transformer.resblocks.3.attn.v,20,0.11474216729402542,drift
Cars,model.visual.transformer.resblocks.3.attn.v,20,0.3053421080112457,tot
Cars,model.visual.transformer.resblocks.3.attn.v,20,0.583942100405693,upper
Cars,model.visual.transformer.resblocks.3.attn.v,20,-0.1732175648212433,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.3.attn.v,20,-0.10538242012262344,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.3.attn.o,21,0.19511081278324127,cross
Cars,model.visual.transformer.resblocks.3.attn.o,21,0.25728487968444824,corr
Cars,model.visual.transformer.resblocks.3.attn.o,21,0.1715145856142044,drift
Cars,model.visual.transformer.resblocks.3.attn.o,21,0.2910539507865906,tot
Cars,model.visual.transformer.resblocks.3.attn.o,21,0.6239102780818939,upper
Cars,model.visual.transformer.resblocks.3.attn.o,21,-0.21548409759998322,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.3.attn.o,21,-0.11737222969532013,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.06031139940023422,cross
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.266063392162323,corr
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.12223689258098602,drift
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.27888762950897217,tot
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.44861168414354324,upper
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,-0.08015000820159912,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.3.mlp.c_fc,22,-0.08957405388355255,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.15745963156223297,cross
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.13084131479263306,corr
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.1164342612028122,drift
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.2243921458721161,tot
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.4047352075576782,upper
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,-0.12652187049388885,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.3.mlp.c_proj,23,-0.05382119119167328,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.4.attn.q,24,0.20489320158958435,cross
Cars,model.visual.transformer.resblocks.4.attn.q,24,0.21912692487239838,corr
Cars,model.visual.transformer.resblocks.4.attn.q,24,0.10517279803752899,drift
Cars,model.visual.transformer.resblocks.4.attn.q,24,0.2814810574054718,tot
Cars,model.visual.transformer.resblocks.4.attn.q,24,0.5291929244995117,upper
Cars,model.visual.transformer.resblocks.4.attn.q,24,-0.17105847597122192,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.attn.q,24,-0.076653391122818,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.4.attn.k,25,0.21106384694576263,cross
Cars,model.visual.transformer.resblocks.4.attn.k,25,0.28240057826042175,corr
Cars,model.visual.transformer.resblocks.4.attn.k,25,0.10555842518806458,drift
Cars,model.visual.transformer.resblocks.4.attn.k,25,0.2929512858390808,tot
Cars,model.visual.transformer.resblocks.4.attn.k,25,0.599022850394249,upper
Cars,model.visual.transformer.resblocks.4.attn.k,25,-0.21930067241191864,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.attn.k,25,-0.08677089214324951,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.4.attn.v,26,0.20795105397701263,cross
Cars,model.visual.transformer.resblocks.4.attn.v,26,0.3620815575122833,corr
Cars,model.visual.transformer.resblocks.4.attn.v,26,0.10726512223482132,drift
Cars,model.visual.transformer.resblocks.4.attn.v,26,0.2682781219482422,tot
Cars,model.visual.transformer.resblocks.4.attn.v,26,0.6772977337241173,upper
Cars,model.visual.transformer.resblocks.4.attn.v,26,-0.31202417612075806,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.attn.v,26,-0.09699545055627823,$\delta_\text{ssc}$
Cars,model.visual.transformer.resblocks.4.attn.o,27,0.17332451045513153,cross
Cars,model.visual.transformer.resblocks.4.attn.o,27,0.25653398036956787,corr
Cars,model.visual.transformer.resblocks.4.attn.o,27,0.1632063388824463,drift
Cars,model.visual.transformer.resblocks.4.attn.o,27,0.2956710159778595,tot
Cars,model.visual.transformer.resblocks.4.attn.o,27,0.5930648297071457,upper
Cars,model.visual.transformer.resblocks.4.attn.o,27,-0.19129778444766998,$\delta_\text{gsc}$
Cars,model.visual.transformer.resblocks.4.attn.o,27,-0.10609602928161621,$\delta_\text{ssc}$
