dataset,layer_name,cosine_similarity,type,mode
DTD,1_mlp_c_fc,0.07587695866823196,corr,ctrl
DTD,3_attn_v,0.9912933111190796,cross,true
DTD,3_attn_v,0.06277962774038315,cross,ctrl
DTD,3_attn_v,0.551423192024231,corr,true
DTD,3_attn_v,0.06662621349096298,corr,ctrl
DTD,5_attn_q,0.6598443388938904,cross,true
DTD,5_attn_q,0.07601505517959595,cross,ctrl
DTD,5_attn_q,0.6994346380233765,corr,true
DTD,5_attn_q,0.11491712927818298,corr,ctrl
DTD,6_mlp_c_proj,0.9840050339698792,cross,true
DTD,6_mlp_c_proj,0.027856267988681793,cross,ctrl
DTD,6_mlp_c_proj,0.7533344030380249,corr,true
DTD,6_mlp_c_proj,0.0360979363322258,corr,ctrl
DTD,8_attn_o,0.9566431045532227,cross,true
DTD,8_attn_o,0.07209580391645432,cross,ctrl
DTD,8_attn_o,0.8868167996406555,corr,true
DTD,8_attn_o,0.09277617186307907,corr,ctrl
DTD,10_attn_k,0.9196018576622009,cross,true
DTD,10_attn_k,0.049178313463926315,cross,ctrl
DTD,10_attn_k,0.8123665452003479,corr,true
DTD,10_attn_k,0.053728051483631134,corr,ctrl
DTD,11_mlp_c_proj,0.9870453476905823,cross,true
DTD,11_mlp_c_proj,0.01547560840845108,cross,ctrl
DTD,11_mlp_c_proj,0.30736419558525085,corr,true
DTD,11_mlp_c_proj,0.020669298246502876,corr,ctrl
EuroSAT,0_attn_q,0.8882653117179871,cross,true
EuroSAT,0_attn_q,0.055709075182676315,cross,ctrl
EuroSAT,0_attn_q,0.877476692199707,corr,true
EuroSAT,0_attn_q,0.06480338424444199,corr,ctrl
EuroSAT,1_mlp_c_fc,0.9735325574874878,cross,true
EuroSAT,1_mlp_c_fc,0.045252569019794464,cross,ctrl
EuroSAT,1_mlp_c_fc,0.898838996887207,corr,true
EuroSAT,1_mlp_c_fc,0.0568205788731575,corr,ctrl
EuroSAT,3_attn_v,0.9794824123382568,cross,true
EuroSAT,3_attn_v,0.04311376065015793,cross,ctrl
EuroSAT,3_attn_v,0.6601418852806091,corr,true
EuroSAT,3_attn_v,0.05241861194372177,corr,ctrl
EuroSAT,5_attn_q,0.8239519000053406,cross,true
EuroSAT,5_attn_q,0.06584396213293076,cross,ctrl
EuroSAT,5_attn_q,0.8045541644096375,corr,true
EuroSAT,5_attn_q,0.07679623365402222,corr,ctrl
EuroSAT,6_mlp_c_proj,0.9814766645431519,cross,true
EuroSAT,6_mlp_c_proj,0.019678600132465363,cross,ctrl
EuroSAT,6_mlp_c_proj,0.6225318908691406,corr,true
EuroSAT,6_mlp_c_proj,0.0267342496663332,corr,ctrl
EuroSAT,8_attn_o,0.9205834865570068,cross,true
EuroSAT,8_attn_o,0.04336947202682495,cross,ctrl
EuroSAT,8_attn_o,0.9335362315177917,corr,true
EuroSAT,8_attn_o,0.05723654478788376,corr,ctrl
EuroSAT,10_attn_k,0.8952322602272034,cross,true
EuroSAT,10_attn_k,0.04311090707778931,cross,ctrl
EuroSAT,10_attn_k,0.6191350817680359,corr,true
EuroSAT,10_attn_k,0.05341994762420654,corr,ctrl
EuroSAT,11_mlp_c_proj,0.9782636165618896,cross,true
EuroSAT,11_mlp_c_proj,0.01466694101691246,cross,ctrl
EuroSAT,11_mlp_c_proj,0.24165356159210205,corr,true
EuroSAT,11_mlp_c_proj,0.016863074153661728,corr,ctrl
GTSRB,0_attn_q,0.8795732259750366,cross,true
GTSRB,0_attn_q,0.06349524110555649,cross,ctrl
GTSRB,0_attn_q,0.7926943302154541,corr,true
GTSRB,0_attn_q,0.0800471380352974,corr,ctrl
GTSRB,1_mlp_c_fc,0.9502080082893372,cross,true
GTSRB,1_mlp_c_fc,0.038442570716142654,cross,ctrl
GTSRB,1_mlp_c_fc,0.8452157974243164,corr,true
GTSRB,1_mlp_c_fc,0.05889878422021866,corr,ctrl
GTSRB,3_attn_v,0.9709082245826721,cross,true
GTSRB,3_attn_v,0.04499002546072006,cross,ctrl
GTSRB,3_attn_v,0.6520602703094482,corr,true
GTSRB,3_attn_v,0.054220061749219894,corr,ctrl
GTSRB,5_attn_q,0.9006513953208923,cross,true
GTSRB,5_attn_q,0.05903303623199463,cross,ctrl
GTSRB,5_attn_q,0.6274194717407227,corr,true
GTSRB,5_attn_q,0.0773315355181694,corr,ctrl
GTSRB,6_mlp_c_proj,0.978473961353302,cross,true
GTSRB,6_mlp_c_proj,0.02853151597082615,cross,ctrl
GTSRB,6_mlp_c_proj,0.6304786801338196,corr,true
GTSRB,6_mlp_c_proj,0.03170585632324219,corr,ctrl
GTSRB,8_attn_o,0.9562293291091919,cross,true
GTSRB,8_attn_o,0.058673352003097534,cross,ctrl
GTSRB,8_attn_o,0.7870575785636902,corr,true
GTSRB,8_attn_o,0.08364978432655334,corr,ctrl
GTSRB,10_attn_k,0.9026289582252502,cross,true
GTSRB,10_attn_k,0.04640423133969307,cross,ctrl
GTSRB,10_attn_k,0.6961695551872253,corr,true
GTSRB,10_attn_k,0.0499100498855114,corr,ctrl
GTSRB,11_mlp_c_proj,0.9940034747123718,cross,true
GTSRB,11_mlp_c_proj,0.014487682841718197,cross,ctrl
GTSRB,11_mlp_c_proj,0.244790717959404,corr,true
GTSRB,11_mlp_c_proj,0.01621636003255844,corr,ctrl
MNIST,0_attn_q,0.9173640608787537,cross,true
MNIST,0_attn_q,0.03103240579366684,cross,ctrl
MNIST,0_attn_q,0.3026776909828186,corr,true
MNIST,0_attn_q,0.04858056455850601,corr,ctrl
MNIST,1_mlp_c_fc,0.969664454460144,cross,true
MNIST,1_mlp_c_fc,0.0354892872273922,cross,ctrl
MNIST,1_mlp_c_fc,0.6050496697425842,corr,true
MNIST,1_mlp_c_fc,0.053107261657714844,corr,ctrl
MNIST,3_attn_v,0.9760763645172119,cross,true
MNIST,3_attn_v,0.041580211371183395,cross,ctrl
MNIST,3_attn_v,0.48436349630355835,corr,true
MNIST,3_attn_v,0.049680277705192566,corr,ctrl
MNIST,5_attn_q,0.7541394829750061,cross,true
MNIST,5_attn_q,0.04916483163833618,cross,ctrl
MNIST,5_attn_q,0.5013865232467651,corr,true
MNIST,5_attn_q,0.05582726374268532,corr,ctrl
MNIST,6_mlp_c_proj,0.9651951193809509,cross,true
MNIST,6_mlp_c_proj,0.023520315065979958,cross,ctrl
MNIST,6_mlp_c_proj,0.5207100510597229,corr,true
MNIST,6_mlp_c_proj,0.02835407294332981,corr,ctrl
MNIST,8_attn_o,0.9775885343551636,cross,true
MNIST,8_attn_o,0.039644695818424225,cross,ctrl
MNIST,8_attn_o,0.7868934273719788,corr,true
MNIST,8_attn_o,0.048023540526628494,corr,ctrl
MNIST,10_attn_k,0.9877544045448303,cross,true
MNIST,10_attn_k,0.03827911615371704,cross,ctrl
MNIST,10_attn_k,0.4496687948703766,corr,true
MNIST,10_attn_k,0.04680854454636574,corr,ctrl
MNIST,11_mlp_c_proj,0.986374020576477,cross,true
MNIST,11_mlp_c_proj,0.01441569346934557,cross,ctrl
MNIST,11_mlp_c_proj,0.18857362866401672,corr,true
MNIST,11_mlp_c_proj,0.014339244924485683,corr,ctrl
RESISC45,0_attn_q,0.6264051198959351,cross,true
RESISC45,0_attn_q,0.04567113146185875,cross,ctrl
RESISC45,0_attn_q,0.6465426683425903,corr,true
RESISC45,0_attn_q,0.1076204851269722,corr,ctrl
RESISC45,1_mlp_c_fc,0.9732860326766968,cross,true
RESISC45,1_mlp_c_fc,0.05204625055193901,cross,ctrl
RESISC45,1_mlp_c_fc,0.569106936454773,corr,true
RESISC45,1_mlp_c_fc,0.07154583185911179,corr,ctrl
RESISC45,3_attn_v,0.9884732365608215,cross,true
RESISC45,3_attn_v,0.05480268970131874,cross,ctrl
RESISC45,3_attn_v,0.517832338809967,corr,true
RESISC45,3_attn_v,0.052856214344501495,corr,ctrl
RESISC45,5_attn_q,0.7026940584182739,cross,true
RESISC45,5_attn_q,0.09126953780651093,cross,ctrl
RESISC45,5_attn_q,0.7447456121444702,corr,true
RESISC45,5_attn_q,0.12554438412189484,corr,ctrl
RESISC45,6_mlp_c_proj,0.9894171357154846,cross,true
RESISC45,6_mlp_c_proj,0.023263417184352875,cross,ctrl
RESISC45,6_mlp_c_proj,0.7112870216369629,corr,true
RESISC45,6_mlp_c_proj,0.027545327320694923,corr,ctrl
RESISC45,8_attn_o,0.9594841599464417,cross,true
RESISC45,8_attn_o,0.05128389969468117,cross,ctrl
RESISC45,8_attn_o,0.9463385939598083,corr,true
RESISC45,8_attn_o,0.05915665253996849,corr,ctrl
RESISC45,10_attn_k,0.9212985038757324,cross,true
RESISC45,10_attn_k,0.06452853232622147,cross,ctrl
RESISC45,10_attn_k,0.7576369047164917,corr,true
RESISC45,10_attn_k,0.06816289573907852,corr,ctrl
RESISC45,11_mlp_c_proj,0.9493362903594971,cross,true
RESISC45,11_mlp_c_proj,0.02021741308271885,cross,ctrl
RESISC45,11_mlp_c_proj,0.17462487518787384,corr,true
RESISC45,11_mlp_c_proj,0.02313697338104248,corr,ctrl
SUN397,0_attn_q,0.5373594760894775,cross,true
SUN397,0_attn_q,0.04363987594842911,cross,ctrl
SUN397,0_attn_q,0.59341961145401,corr,true
SUN397,0_attn_q,0.11567709594964981,corr,ctrl
SUN397,1_mlp_c_fc,0.9606068730354309,cross,true
SUN397,1_mlp_c_fc,0.07516896724700928,cross,ctrl
SUN397,1_mlp_c_fc,0.3879223167896271,corr,true
SUN397,1_mlp_c_fc,0.0801825001835823,corr,ctrl
SUN397,3_attn_v,0.9933695793151855,cross,true
SUN397,3_attn_v,0.05719423294067383,cross,ctrl
SUN397,3_attn_v,0.533171534538269,corr,true
SUN397,3_attn_v,0.05732414871454239,corr,ctrl
SUN397,5_attn_q,0.7639485597610474,cross,true
SUN397,5_attn_q,0.10723384469747543,cross,ctrl
SUN397,5_attn_q,0.7673946022987366,corr,true
SUN397,5_attn_q,0.1343124955892563,corr,ctrl
SUN397,6_mlp_c_proj,0.9913512468338013,cross,true
SUN397,6_mlp_c_proj,0.03363507613539696,cross,ctrl
SUN397,6_mlp_c_proj,0.6942644715309143,corr,true
SUN397,6_mlp_c_proj,0.03415938839316368,corr,ctrl
SUN397,8_attn_o,0.9484435319900513,cross,true
SUN397,8_attn_o,0.12581907212734222,cross,ctrl
SUN397,8_attn_o,0.7447869777679443,corr,true
SUN397,8_attn_o,0.12678857147693634,corr,ctrl
SUN397,10_attn_k,0.9108989834785461,cross,true
SUN397,10_attn_k,0.07296371459960938,cross,ctrl
SUN397,10_attn_k,0.7272102236747742,corr,true
SUN397,10_attn_k,0.08098314702510834,corr,ctrl
SUN397,11_mlp_c_proj,0.9434354901313782,cross,true
SUN397,11_mlp_c_proj,0.025898735970258713,cross,ctrl
SUN397,11_mlp_c_proj,0.15150786936283112,corr,true
SUN397,11_mlp_c_proj,0.03000795841217041,corr,ctrl
SVHN,0_attn_q,0.7355978488922119,cross,true
SVHN,0_attn_q,0.058977749198675156,cross,ctrl
SVHN,0_attn_q,0.9157677888870239,corr,true
SVHN,0_attn_q,0.06940300017595291,corr,ctrl
SVHN,1_mlp_c_fc,0.909423291683197,cross,true
SVHN,1_mlp_c_fc,0.03679129108786583,cross,ctrl
SVHN,1_mlp_c_fc,0.891869843006134,corr,true
SVHN,1_mlp_c_fc,0.05845610424876213,corr,ctrl
SVHN,3_attn_v,0.991789698600769,cross,true
SVHN,3_attn_v,0.038910072296857834,cross,ctrl
SVHN,3_attn_v,0.8079231977462769,corr,true
SVHN,3_attn_v,0.04591567441821098,corr,ctrl
SVHN,5_attn_q,0.8170792460441589,cross,true
SVHN,5_attn_q,0.04057786986231804,cross,ctrl
SVHN,5_attn_q,0.856723964214325,corr,true
SVHN,5_attn_q,0.048887770622968674,corr,ctrl
SVHN,6_mlp_c_proj,0.978752613067627,cross,true
SVHN,6_mlp_c_proj,0.020738575607538223,cross,ctrl
SVHN,6_mlp_c_proj,0.6127923130989075,corr,true
SVHN,6_mlp_c_proj,0.025218788534402847,corr,ctrl
SVHN,8_attn_o,0.9456345438957214,cross,true
SVHN,8_attn_o,0.03518536314368248,cross,ctrl
SVHN,8_attn_o,0.8823018670082092,corr,true
SVHN,8_attn_o,0.05409784987568855,corr,ctrl
SVHN,10_attn_k,0.9163305163383484,cross,true
SVHN,10_attn_k,0.036854248493909836,cross,ctrl
SVHN,10_attn_k,0.6486373543739319,corr,true
SVHN,10_attn_k,0.06301814317703247,corr,ctrl
SVHN,11_mlp_c_proj,0.9888302087783813,cross,true
SVHN,11_mlp_c_proj,0.013184558600187302,cross,ctrl
SVHN,11_mlp_c_proj,0.33291685581207275,corr,true
SVHN,11_mlp_c_proj,0.014600574970245361,corr,ctrl
