dataset,layer_name,layer_idx,angular_distance,type
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,0.016862154006958008,cross
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,0.06951068341732025,corr
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,0.38150709867477417,drift
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,0.4128850996494293,tot
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,-0.02279725670814514,$\delta_\text{gsc}$
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wi,100,-0.03219759464263916,$\delta_\text{ssc}$
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,0.06619042903184891,cross
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,0.08670288324356079,corr
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,0.4999944269657135,drift
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,0.4999995827674866,tot
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,-0.06619012355804443,$\delta_\text{gsc}$
qasc,transformer.decoder.block.2.layer.2.DenseReluDense.wo,101,-0.0866980254650116,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,cross
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,corr
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,drift
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,tot
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.q,102,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,cross
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,corr
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,drift
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,tot
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.k,103,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,0.03551144897937775,cross
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,0.08003652095794678,corr
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,0.44779500365257263,drift
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,0.46961453557014465,tot
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,-0.04470524191856384,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.v,104,-0.049023211002349854,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,0.10851404070854187,cross
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,0.2289411425590515,corr
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,0.36900651454925537,drift
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,0.46875643730163574,tot
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,-0.12158527970314026,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.0.SelfAttention.o,105,-0.11611998081207275,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,cross
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,corr
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,drift
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,tot
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.q,106,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,cross
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,corr
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,drift
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,tot
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.k,107,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,0.2645625174045563,cross
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,0.35487571358680725,corr
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,0.3345876634120941,drift
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,0.35490942001342773,tot
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,-0.3509809076786041,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.v,108,-0.24813556671142578,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,0.1645554155111313,cross
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,0.1827130913734436,corr
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,0.29646867513656616,drift
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,0.3094218373298645,tot
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,-0.20253901183605194,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.1.EncDecAttention.o,109,-0.1317763328552246,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,0.013532794080674648,cross
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,0.07179420441389084,corr
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,0.4184160530567169,drift
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,0.44613420963287354,tot
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,-0.017800629138946533,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wi,110,-0.03980821371078491,$\delta_\text{ssc}$
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,0.15533983707427979,cross
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,0.13283485174179077,corr
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,0.49768516421318054,drift
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,0.4981786608695984,tot
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,-0.15624821186065674,$\delta_\text{gsc}$
qasc,transformer.decoder.block.3.layer.2.DenseReluDense.wo,111,-0.13143298029899597,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,cross
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,corr
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,drift
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,tot
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.q,112,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,cross
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,corr
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,drift
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,tot
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.k,113,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,0.042194269597530365,cross
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,0.09645765274763107,corr
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,0.4602898359298706,drift
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,0.4836905300617218,tot
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,-0.0494234561920166,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.v,114,-0.06582778692245483,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,0.13584481179714203,cross
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,0.262704461812973,corr
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,0.3523632884025574,drift
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,0.4554952383041382,tot
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,-0.15592524409294128,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.0.SelfAttention.o,115,-0.13949209451675415,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,cross
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,corr
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,drift
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,tot
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.q,116,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,cross
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,corr
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,drift
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,tot
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.k,117,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,0.2643410861492157,cross
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,0.36049705743789673,corr
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,0.33536896109580994,drift
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,0.35972705483436584,tot
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,-0.34812065958976746,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.v,118,-0.25235939025878906,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,0.20521822571754456,cross
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,0.2399807572364807,corr
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,0.3033143877983093,drift
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,0.319286584854126,tot
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,-0.2598998248577118,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.1.EncDecAttention.o,119,-0.16932696104049683,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,0.016257962211966515,cross
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,0.13555066287517548,corr
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,0.4201161563396454,drift
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,0.4731757640838623,tot
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,-0.02084892988204956,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wi,120,-0.07790008187294006,$\delta_\text{ssc}$
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,0.06349968165159225,cross
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,0.1558712273836136,corr
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,0.49393194913864136,drift
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,0.49994051456451416,tot
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,-0.06346076726913452,$\delta_\text{gsc}$
qasc,transformer.decoder.block.4.layer.2.DenseReluDense.wo,121,-0.14990156888961792,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,cross
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,corr
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,drift
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,tot
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.q,122,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,cross
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,corr
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,drift
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,tot
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.k,123,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,0.07688775658607483,cross
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,0.16251176595687866,corr
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,0.4377056360244751,drift
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,0.48322001099586487,tot
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,-0.08725076913833618,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.v,124,-0.10663437843322754,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,0.19400614500045776,cross
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,0.2993529438972473,corr
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,0.30738237500190735,drift
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,0.42796188592910767,tot
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,-0.21385079622268677,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.0.SelfAttention.o,125,-0.158928781747818,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,cross
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,corr
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,drift
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,tot
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.q,126,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,cross
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,corr
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,drift
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,tot
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.k,127,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,0.2766875922679901,cross
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,0.34210485219955444,corr
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,0.3348638415336609,drift
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,0.35214585065841675,tot
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,-0.3605739176273346,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.v,128,-0.2409365177154541,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,0.23244746029376984,cross
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,0.28811073303222656,corr
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,0.3190143406391144,drift
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,0.34141385555267334,tot
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,-0.2981465458869934,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.1.EncDecAttention.o,129,-0.20001214742660522,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,0.020271312445402145,cross
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,0.18964783847332,corr
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,0.4138905107975006,drift
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,0.4875653088092804,tot
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,-0.023885786533355713,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wi,130,-0.11235854029655457,$\delta_\text{ssc}$
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,0.13100853562355042,cross
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,0.3041616678237915,corr
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,0.39829006791114807,drift
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,0.48078683018684387,tot
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,-0.13924270868301392,$\delta_\text{gsc}$
qasc,transformer.decoder.block.5.layer.2.DenseReluDense.wo,131,-0.2134307324886322,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,cross
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,corr
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,drift
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,tot
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.q,132,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,cross
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,corr
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,drift
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,tot
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.k,133,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,0.10623789578676224,cross
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,0.21704967319965363,corr
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,0.4148891270160675,drift
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,0.48236051201820374,tot
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,-0.11699709296226501,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.v,134,-0.13881906867027283,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,0.22161130607128143,cross
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,0.30853909254074097,corr
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,0.2944308817386627,drift
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,0.41333383321762085,tot
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,-0.2493397742509842,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.0.SelfAttention.o,135,-0.16190767288208008,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,cross
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,corr
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,drift
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,tot
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.q,136,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,cross
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,corr
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,drift
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,tot
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.k,137,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,0.27432289719581604,cross
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,0.3561027944087982,corr
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,0.33384251594543457,drift
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,0.3564252555370331,tot
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,-0.35960906744003296,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.v,138,-0.2482338845729828,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,0.22505833208560944,cross
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,0.2580092251300812,corr
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,0.3154372572898865,drift
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,0.3332957625389099,tot
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,-0.28461992740631104,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.1.EncDecAttention.o,139,-0.18058910965919495,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,0.016395622864365578,cross
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,0.2448824942111969,corr
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,0.39294084906578064,drift
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,0.4905003309249878,tot
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,-0.019453048706054688,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wi,140,-0.14426559209823608,$\delta_\text{ssc}$
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,0.14336121082305908,cross
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,0.33804601430892944,corr
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,0.43549060821533203,drift
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,0.48490065336227417,tot
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,-0.1523386836051941,$\delta_\text{gsc}$
qasc,transformer.decoder.block.6.layer.2.DenseReluDense.wo,141,-0.2796584963798523,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,cross
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,corr
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,drift
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,tot
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.q,142,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,cross
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,corr
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,drift
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,tot
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.k,143,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,0.13678818941116333,cross
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,0.2664869725704193,corr
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,0.39029446244239807,drift
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,0.47445976734161377,tot
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,-0.1514906883239746,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.v,144,-0.16761916875839233,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,0.20628683269023895,cross
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,0.30278295278549194,corr
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,0.3161771297454834,drift
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,0.42144012451171875,tot
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,-0.23569868505001068,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.0.SelfAttention.o,145,-0.16810810565948486,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,cross
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,corr
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,drift
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,tot
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.q,146,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,cross
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,corr
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,drift
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,tot
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.k,147,,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,0.2723360061645508,cross
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,0.34043583273887634,corr
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,0.3335466980934143,drift
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,0.3529369533061981,tot
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,-0.35517019033432007,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.v,148,-0.23821139335632324,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,0.21875856816768646,cross
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,0.2567298710346222,corr
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,0.3143608570098877,drift
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,0.3342696726322174,tot
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,-0.2755502462387085,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.1.EncDecAttention.o,149,-0.18002939224243164,$\delta_\text{ssc}$
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,0.05696035921573639,cross
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,0.302042692899704,corr
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,0.3675256669521332,drift
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,0.4757836163043976,tot
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,-0.07142910361289978,$\delta_\text{gsc}$
qasc,transformer.decoder.block.7.layer.2.DenseReluDense.wi,150,-0.17931601405143738,$\delta_\text{ssc}$
