dataset,layer_name,cosine_similarity,type,mode
GTSRB,0_attn_q,0.7697551846504211,cross,true
GTSRB,0_attn_q,0.049478814005851746,cross,ctrl
GTSRB,0_attn_q,0.7403895258903503,corr,true
GTSRB,0_attn_q,0.07109075039625168,corr,ctrl
GTSRB,1_mlp_c_fc,0.980599582195282,cross,true
GTSRB,1_mlp_c_fc,0.04725438356399536,cross,ctrl
GTSRB,1_mlp_c_fc,0.7956110239028931,corr,true
GTSRB,1_mlp_c_fc,0.054021745920181274,corr,ctrl
GTSRB,3_attn_v,0.9884039759635925,cross,true
GTSRB,3_attn_v,0.04544730857014656,cross,ctrl
GTSRB,3_attn_v,0.6673192381858826,corr,true
GTSRB,3_attn_v,0.045172762125730515,corr,ctrl
GTSRB,5_attn_q,0.8789976835250854,cross,true
GTSRB,5_attn_q,0.0593455471098423,cross,ctrl
GTSRB,5_attn_q,0.683638334274292,corr,true
GTSRB,5_attn_q,0.06090019643306732,corr,ctrl
GTSRB,6_mlp_c_proj,0.9933780431747437,cross,true
GTSRB,6_mlp_c_proj,0.029596077278256416,cross,ctrl
GTSRB,6_mlp_c_proj,0.6012532711029053,corr,true
GTSRB,6_mlp_c_proj,0.027938641607761383,corr,ctrl
GTSRB,8_attn_o,0.9391475915908813,cross,true
GTSRB,8_attn_o,0.06902477145195007,cross,ctrl
GTSRB,8_attn_o,0.6827327013015747,corr,true
GTSRB,8_attn_o,0.060645464807748795,corr,ctrl
GTSRB,10_attn_k,0.8838142156600952,cross,true
GTSRB,10_attn_k,0.049090053886175156,cross,ctrl
GTSRB,10_attn_k,0.6724156141281128,corr,true
GTSRB,10_attn_k,0.05107196792960167,corr,ctrl
GTSRB,11_mlp_c_proj,0.9937610626220703,cross,true
GTSRB,11_mlp_c_proj,0.015789790078997612,cross,ctrl
GTSRB,11_mlp_c_proj,0.2259845733642578,corr,true
GTSRB,11_mlp_c_proj,0.015084166079759598,corr,ctrl
MNIST,0_attn_q,0.9341871738433838,cross,true
MNIST,0_attn_q,0.03149764984846115,cross,ctrl
MNIST,0_attn_q,0.2821042239665985,corr,true
MNIST,0_attn_q,0.048542991280555725,corr,ctrl
MNIST,1_mlp_c_fc,0.9843559861183167,cross,true
MNIST,1_mlp_c_fc,0.04274412989616394,cross,ctrl
MNIST,1_mlp_c_fc,0.6340687274932861,corr,true
MNIST,1_mlp_c_fc,0.05457696691155434,corr,ctrl
MNIST,3_attn_v,0.986724317073822,cross,true
MNIST,3_attn_v,0.044405438005924225,cross,ctrl
MNIST,3_attn_v,0.5058989524841309,corr,true
MNIST,3_attn_v,0.051331743597984314,corr,ctrl
MNIST,5_attn_q,0.9185928702354431,cross,true
MNIST,5_attn_q,0.055051907896995544,cross,ctrl
MNIST,5_attn_q,0.5272289514541626,corr,true
MNIST,5_attn_q,0.056182052940130234,corr,ctrl
MNIST,6_mlp_c_proj,0.9821079969406128,cross,true
MNIST,6_mlp_c_proj,0.02178180404007435,cross,ctrl
MNIST,6_mlp_c_proj,0.47460252046585083,corr,true
MNIST,6_mlp_c_proj,0.02554819919168949,corr,ctrl
MNIST,8_attn_o,0.9872356057167053,cross,true
MNIST,8_attn_o,0.03708069771528244,cross,ctrl
MNIST,8_attn_o,0.798762321472168,corr,true
MNIST,8_attn_o,0.04359043017029762,corr,ctrl
MNIST,10_attn_k,0.958314836025238,cross,true
MNIST,10_attn_k,0.03665083274245262,cross,ctrl
MNIST,10_attn_k,0.40258878469467163,corr,true
MNIST,10_attn_k,0.04393640533089638,corr,ctrl
MNIST,11_mlp_c_proj,0.9863935708999634,cross,true
MNIST,11_mlp_c_proj,0.01336233876645565,cross,ctrl
MNIST,11_mlp_c_proj,0.18551144003868103,corr,true
MNIST,11_mlp_c_proj,0.013333135284483433,corr,ctrl
RESISC45,0_attn_q,0.8765392899513245,cross,true
RESISC45,0_attn_q,0.032263923436403275,cross,ctrl
RESISC45,0_attn_q,0.5122406482696533,corr,true
RESISC45,0_attn_q,0.06955516338348389,corr,ctrl
RESISC45,1_mlp_c_fc,0.9838934540748596,cross,true
