dataset,layer_name,cosine_similarity,type,mode
Cars,0_attn_q,0.3837628662586212,cross,true
Cars,0_attn_q,0.049499157816171646,cross,ctrl
Cars,0_attn_q,0.5218510627746582,corr,true
Cars,0_attn_q,0.10227814316749573,corr,ctrl
Cars,1_mlp_c_fc,0.9801382422447205,cross,true
Cars,1_mlp_c_fc,0.06535259634256363,cross,ctrl
Cars,1_mlp_c_fc,0.4360118508338928,corr,true
Cars,1_mlp_c_fc,0.0881001204252243,corr,ctrl
Cars,3_attn_v,0.9932453036308289,cross,true
Cars,3_attn_v,0.045851558446884155,cross,ctrl
Cars,3_attn_v,0.5211923122406006,corr,true
Cars,3_attn_v,0.059435464441776276,corr,ctrl
Cars,5_attn_q,0.8947238922119141,cross,true
Cars,5_attn_q,0.07010964304208755,cross,ctrl
Cars,5_attn_q,0.7948317527770996,corr,true
Cars,5_attn_q,0.12130869179964066,corr,ctrl
Cars,6_mlp_c_proj,0.9770893454551697,cross,true
Cars,6_mlp_c_proj,0.021406829357147217,cross,ctrl
Cars,6_mlp_c_proj,0.5579719543457031,corr,true
Cars,6_mlp_c_proj,0.030750051140785217,corr,ctrl
Cars,8_attn_o,0.9787257313728333,cross,true
Cars,8_attn_o,0.03380553796887398,cross,ctrl
Cars,8_attn_o,0.8887779712677002,corr,true
Cars,8_attn_o,0.04821302741765976,corr,ctrl
Cars,10_attn_k,0.9306246042251587,cross,true
Cars,10_attn_k,0.04970467835664749,cross,ctrl
Cars,10_attn_k,0.6592195630073547,corr,true
Cars,10_attn_k,0.07047705352306366,corr,ctrl
Cars,11_mlp_c_proj,0.9915019273757935,cross,true
Cars,11_mlp_c_proj,0.01751185767352581,cross,ctrl
Cars,11_mlp_c_proj,0.21953216195106506,corr,true
Cars,11_mlp_c_proj,0.020909259095788002,corr,ctrl
DTD,0_attn_q,0.6187512874603271,cross,true
DTD,0_attn_q,0.03358693793416023,cross,ctrl
DTD,0_attn_q,0.5916320085525513,corr,true
DTD,0_attn_q,0.10181712359189987,corr,ctrl
DTD,1_mlp_c_fc,0.9679881930351257,cross,true
DTD,1_mlp_c_fc,0.06284434348344803,cross,ctrl
DTD,1_mlp_c_fc,0.42657560110092163,corr,true
DTD,1_mlp_c_fc,0.07160747051239014,corr,ctrl
DTD,3_attn_v,0.9909176230430603,cross,true
DTD,3_attn_v,0.05991898477077484,cross,ctrl
DTD,3_attn_v,0.5451227426528931,corr,true
DTD,3_attn_v,0.06530266255140305,corr,ctrl
DTD,5_attn_q,0.7440067529678345,cross,true
DTD,5_attn_q,0.07730796188116074,cross,ctrl
DTD,5_attn_q,0.6819931268692017,corr,true
DTD,5_attn_q,0.11012418568134308,corr,ctrl
DTD,6_mlp_c_proj,0.9806606769561768,cross,true
DTD,6_mlp_c_proj,0.026757150888442993,cross,ctrl
DTD,6_mlp_c_proj,0.758910059928894,corr,true
DTD,6_mlp_c_proj,0.03443305566906929,corr,ctrl
DTD,8_attn_o,0.9586169123649597,cross,true
DTD,8_attn_o,0.0673535168170929,cross,ctrl
DTD,8_attn_o,0.9157535433769226,corr,true
DTD,8_attn_o,0.09890606254339218,corr,ctrl
DTD,10_attn_k,0.8886958360671997,cross,true
DTD,10_attn_k,0.044242653995752335,cross,ctrl
DTD,10_attn_k,0.7948924899101257,corr,true
DTD,10_attn_k,0.05700964853167534,corr,ctrl
DTD,11_mlp_c_proj,0.9931297898292542,cross,true
DTD,11_mlp_c_proj,0.015794236212968826,cross,ctrl
DTD,11_mlp_c_proj,0.3038731515407562,corr,true
DTD,11_mlp_c_proj,0.020946212112903595,corr,ctrl
EuroSAT,0_attn_q,0.8827666640281677,cross,true
EuroSAT,0_attn_q,0.050171561539173126,cross,ctrl
EuroSAT,0_attn_q,0.824259877204895,corr,true
EuroSAT,0_attn_q,0.06911780685186386,corr,ctrl
EuroSAT,1_mlp_c_fc,0.9737632870674133,cross,true
EuroSAT,1_mlp_c_fc,0.04113715514540672,cross,ctrl
EuroSAT,1_mlp_c_fc,0.8974614143371582,corr,true
EuroSAT,1_mlp_c_fc,0.05067750811576843,corr,ctrl
EuroSAT,3_attn_v,0.9766334891319275,cross,true
EuroSAT,3_attn_v,0.04270905256271362,cross,ctrl
EuroSAT,3_attn_v,0.6576279997825623,corr,true
EuroSAT,3_attn_v,0.04982105642557144,corr,ctrl
EuroSAT,5_attn_q,0.8424882292747498,cross,true
EuroSAT,5_attn_q,0.05732664093375206,cross,ctrl
EuroSAT,5_attn_q,0.8096463084220886,corr,true
EuroSAT,5_attn_q,0.0824304074048996,corr,ctrl
EuroSAT,6_mlp_c_proj,0.977516770362854,cross,true
EuroSAT,6_mlp_c_proj,0.020172784104943275,cross,ctrl
EuroSAT,6_mlp_c_proj,0.6311558485031128,corr,true
EuroSAT,6_mlp_c_proj,0.02721041813492775,corr,ctrl
EuroSAT,8_attn_o,0.9184516668319702,cross,true
EuroSAT,8_attn_o,0.04599827155470848,cross,ctrl
EuroSAT,8_attn_o,0.9394903182983398,corr,true
EuroSAT,8_attn_o,0.05973449721932411,corr,ctrl
EuroSAT,10_attn_k,0.9047589302062988,cross,true
EuroSAT,10_attn_k,0.04104999452829361,cross,ctrl
EuroSAT,10_attn_k,0.6222348213195801,corr,true
EuroSAT,10_attn_k,0.053512707352638245,corr,ctrl
EuroSAT,11_mlp_c_proj,0.9654006958007812,cross,true
EuroSAT,11_mlp_c_proj,0.014094486832618713,cross,ctrl
EuroSAT,11_mlp_c_proj,0.23955890536308289,corr,true
EuroSAT,11_mlp_c_proj,0.01759359799325466,corr,ctrl
GTSRB,0_attn_q,0.8845558166503906,cross,true
GTSRB,0_attn_q,0.05266963690519333,cross,ctrl
GTSRB,0_attn_q,0.8374602198600769,corr,true
GTSRB,0_attn_q,0.07908850163221359,corr,ctrl
GTSRB,1_mlp_c_fc,0.9621064066886902,cross,true
GTSRB,1_mlp_c_fc,0.04005609080195427,cross,ctrl
GTSRB,1_mlp_c_fc,0.8436821699142456,corr,true
GTSRB,1_mlp_c_fc,0.06121128797531128,corr,ctrl
GTSRB,3_attn_v,0.993192195892334,cross,true
GTSRB,3_attn_v,0.04454739764332771,cross,ctrl
GTSRB,3_attn_v,0.6456575393676758,corr,true
GTSRB,3_attn_v,0.04978640004992485,corr,ctrl
GTSRB,5_attn_q,0.8913949131965637,cross,true
GTSRB,5_attn_q,0.046393021941185,cross,ctrl
GTSRB,5_attn_q,0.664874792098999,corr,true
GTSRB,5_attn_q,0.08019957691431046,corr,ctrl
GTSRB,6_mlp_c_proj,0.9864758849143982,cross,true
GTSRB,6_mlp_c_proj,0.026319310069084167,cross,ctrl
GTSRB,6_mlp_c_proj,0.6286012530326843,corr,true
GTSRB,6_mlp_c_proj,0.03236095979809761,corr,ctrl
GTSRB,8_attn_o,0.9532684087753296,cross,true
GTSRB,8_attn_o,0.05284509435296059,cross,ctrl
GTSRB,8_attn_o,0.7980214357376099,corr,true
GTSRB,8_attn_o,0.08629380911588669,corr,ctrl
GTSRB,10_attn_k,0.9059838652610779,cross,true
GTSRB,10_attn_k,0.045948326587677,cross,ctrl
GTSRB,10_attn_k,0.6983577609062195,corr,true
GTSRB,10_attn_k,0.05341838672757149,corr,ctrl
GTSRB,11_mlp_c_proj,0.9937587976455688,cross,true
GTSRB,11_mlp_c_proj,0.013884794898331165,cross,ctrl
GTSRB,11_mlp_c_proj,0.24415826797485352,corr,true
GTSRB,11_mlp_c_proj,0.016807932406663895,corr,ctrl
MNIST,0_attn_q,0.9278980493545532,cross,true
MNIST,0_attn_q,0.031423747539520264,cross,ctrl
MNIST,0_attn_q,0.3036096394062042,corr,true
MNIST,0_attn_q,0.048479802906513214,corr,ctrl
MNIST,1_mlp_c_fc,0.9711896777153015,cross,true
MNIST,1_mlp_c_fc,0.03586744889616966,cross,ctrl
MNIST,1_mlp_c_fc,0.6045750379562378,corr,true
MNIST,1_mlp_c_fc,0.053838517516851425,corr,ctrl
MNIST,3_attn_v,0.9813955426216125,cross,true
MNIST,3_attn_v,0.04244324564933777,cross,ctrl
MNIST,3_attn_v,0.49820274114608765,corr,true
MNIST,3_attn_v,0.04765305668115616,corr,ctrl
MNIST,5_attn_q,0.7389014959335327,cross,true
MNIST,5_attn_q,0.05072757601737976,cross,ctrl
MNIST,5_attn_q,0.5302800536155701,corr,true
MNIST,5_attn_q,0.05484474450349808,corr,ctrl
MNIST,6_mlp_c_proj,0.9660947918891907,cross,true
MNIST,6_mlp_c_proj,0.022880040109157562,cross,ctrl
MNIST,6_mlp_c_proj,0.5272578597068787,corr,true
MNIST,6_mlp_c_proj,0.029383132234215736,corr,ctrl
MNIST,8_attn_o,0.9802441000938416,cross,true
MNIST,8_attn_o,0.04007238894701004,cross,ctrl
MNIST,8_attn_o,0.7945404648780823,corr,true
MNIST,8_attn_o,0.04935154691338539,corr,ctrl
MNIST,10_attn_k,0.9882094264030457,cross,true
MNIST,10_attn_k,0.037154361605644226,cross,ctrl
MNIST,10_attn_k,0.46764180064201355,corr,true
MNIST,10_attn_k,0.04723547026515007,corr,ctrl
MNIST,11_mlp_c_proj,0.9750249981880188,cross,true
MNIST,11_mlp_c_proj,0.013656147755682468,cross,ctrl
MNIST,11_mlp_c_proj,0.18775300681591034,corr,true
MNIST,11_mlp_c_proj,0.014125030487775803,corr,ctrl
RESISC45,0_attn_q,0.587440550327301,cross,true
RESISC45,0_attn_q,0.034847866743803024,cross,ctrl
RESISC45,0_attn_q,0.7091966271400452,corr,true
RESISC45,0_attn_q,0.11679153889417648,corr,ctrl
RESISC45,1_mlp_c_fc,0.9770005345344543,cross,true
RESISC45,1_mlp_c_fc,0.05516267567873001,cross,ctrl
RESISC45,1_mlp_c_fc,0.5907990336418152,corr,true
RESISC45,1_mlp_c_fc,0.07119394838809967,corr,ctrl
RESISC45,3_attn_v,0.9929779767990112,cross,true
RESISC45,3_attn_v,0.05262065306305885,cross,ctrl
RESISC45,3_attn_v,0.5268261432647705,corr,true
RESISC45,3_attn_v,0.056211668998003006,corr,ctrl
RESISC45,5_attn_q,0.6869298815727234,cross,true
RESISC45,5_attn_q,0.08288192749023438,cross,ctrl
RESISC45,5_attn_q,0.7447777390480042,corr,true
RESISC45,5_attn_q,0.12366315722465515,corr,ctrl
RESISC45,6_mlp_c_proj,0.992743194103241,cross,true
RESISC45,6_mlp_c_proj,0.022083790972828865,cross,ctrl
RESISC45,6_mlp_c_proj,0.7171292901039124,corr,true
RESISC45,6_mlp_c_proj,0.028374895453453064,corr,ctrl
RESISC45,8_attn_o,0.9854059815406799,cross,true
RESISC45,8_attn_o,0.04313640296459198,cross,ctrl
RESISC45,8_attn_o,0.9627597332000732,corr,true
RESISC45,8_attn_o,0.055233895778656006,corr,ctrl
RESISC45,10_attn_k,0.8830682039260864,cross,true
RESISC45,10_attn_k,0.058499790728092194,cross,ctrl
RESISC45,10_attn_k,0.7404839992523193,corr,true
RESISC45,10_attn_k,0.06794904172420502,corr,ctrl
RESISC45,11_mlp_c_proj,0.9787265062332153,cross,true
RESISC45,11_mlp_c_proj,0.01863451488316059,cross,ctrl
RESISC45,11_mlp_c_proj,0.18892422318458557,corr,true
RESISC45,11_mlp_c_proj,0.023253586143255234,corr,ctrl
SUN397,0_attn_q,0.9573337435722351,cross,true
SUN397,0_attn_q,0.03064841404557228,cross,ctrl
SUN397,0_attn_q,0.06856603920459747,corr,true
SUN397,0_attn_q,0.033071186393499374,corr,ctrl
SUN397,1_mlp_c_fc,0.9796241521835327,cross,true
SUN397,1_mlp_c_fc,0.06925198435783386,cross,ctrl
SUN397,1_mlp_c_fc,0.2696300148963928,corr,true
SUN397,1_mlp_c_fc,0.06776784360408783,corr,ctrl
SUN397,3_attn_v,0.9577222466468811,cross,true
SUN397,3_attn_v,0.06620942056179047,cross,ctrl
SUN397,3_attn_v,0.4618185758590698,corr,true
SUN397,3_attn_v,0.06409773975610733,corr,ctrl
SUN397,5_attn_q,0.7698037028312683,cross,true
SUN397,5_attn_q,0.10083272308111191,cross,ctrl
SUN397,5_attn_q,0.7124699950218201,corr,true
SUN397,5_attn_q,0.12512420117855072,corr,ctrl
SUN397,6_mlp_c_proj,0.986038863658905,cross,true
SUN397,6_mlp_c_proj,0.03457246720790863,cross,ctrl
SUN397,6_mlp_c_proj,0.7034482955932617,corr,true
SUN397,6_mlp_c_proj,0.035378653556108475,corr,ctrl
SUN397,8_attn_o,0.9359737634658813,cross,true
SUN397,8_attn_o,0.13890720903873444,cross,ctrl
SUN397,8_attn_o,0.7931137084960938,corr,true
SUN397,8_attn_o,0.146290585398674,corr,ctrl
SUN397,10_attn_k,0.9199436902999878,cross,true
SUN397,10_attn_k,0.06357783079147339,cross,ctrl
SUN397,10_attn_k,0.7571806311607361,corr,true
SUN397,10_attn_k,0.08214763551950455,corr,ctrl
SUN397,11_mlp_c_proj,0.9636959433555603,cross,true
SUN397,11_mlp_c_proj,0.022573688998818398,cross,ctrl
SUN397,11_mlp_c_proj,0.15616625547409058,corr,true
SUN397,11_mlp_c_proj,0.03182080760598183,corr,ctrl
SVHN,0_attn_q,0.7497326731681824,cross,true
SVHN,0_attn_q,0.049142986536026,cross,ctrl
SVHN,0_attn_q,0.9171183705329895,corr,true
SVHN,0_attn_q,0.0718114897608757,corr,ctrl
SVHN,1_mlp_c_fc,0.9253617525100708,cross,true
SVHN,1_mlp_c_fc,0.03554248437285423,cross,ctrl
SVHN,1_mlp_c_fc,0.9341549277305603,corr,true
SVHN,1_mlp_c_fc,0.06117459014058113,corr,ctrl
SVHN,3_attn_v,0.9909359216690063,cross,true
SVHN,3_attn_v,0.04046230763196945,cross,ctrl
SVHN,3_attn_v,0.8067507147789001,corr,true
SVHN,3_attn_v,0.049018099904060364,corr,ctrl
SVHN,5_attn_q,0.8338402509689331,cross,true
SVHN,5_attn_q,0.03801088035106659,cross,ctrl
SVHN,5_attn_q,0.8574269413948059,corr,true
SVHN,5_attn_q,0.056279826909303665,corr,ctrl
SVHN,6_mlp_c_proj,0.9765901565551758,cross,true
SVHN,6_mlp_c_proj,0.01932702399790287,cross,ctrl
SVHN,6_mlp_c_proj,0.6060904264450073,corr,true
SVHN,6_mlp_c_proj,0.026699941605329514,corr,ctrl
SVHN,8_attn_o,0.9553845524787903,cross,true
SVHN,8_attn_o,0.03329537808895111,cross,ctrl
SVHN,8_attn_o,0.8834235072135925,corr,true
SVHN,8_attn_o,0.05288539454340935,corr,ctrl
SVHN,10_attn_k,0.9066418409347534,cross,true
SVHN,10_attn_k,0.034668050706386566,cross,ctrl
SVHN,10_attn_k,0.665289044380188,corr,true
SVHN,10_attn_k,0.062448643147945404,corr,ctrl
SVHN,11_mlp_c_proj,0.9954864978790283,cross,true
SVHN,11_mlp_c_proj,0.012394199147820473,cross,ctrl
SVHN,11_mlp_c_proj,0.33106115460395813,corr,true
SVHN,11_mlp_c_proj,0.015103033743798733,corr,ctrl
