dataset,step,layer_name,layer_idx,angular_distance,type
EuroSAT,400,model.visual.transformer.resblocks.9.attn.v,56,0.360211949535704,gst
EuroSAT,400,model.visual.transformer.resblocks.9.attn.o,57,0.22337571510924217,cross
EuroSAT,400,model.visual.transformer.resblocks.9.attn.o,57,0.2998501922428232,corr
EuroSAT,400,model.visual.transformer.resblocks.9.attn.o,57,0.20727977375539716,gst
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.19201131352476658,cross
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.4564075723351398,corr
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.30927931326578906,gst
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.1805402107657526,cross
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.47426651579072143,corr
EuroSAT,400,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.3916699027073107,gst
EuroSAT,400,model.visual.transformer.resblocks.10.attn.q,60,0.31336885641837925,cross
EuroSAT,400,model.visual.transformer.resblocks.10.attn.q,60,0.47224051695254793,corr
EuroSAT,400,model.visual.transformer.resblocks.10.attn.q,60,0.2662163745107755,gst
EuroSAT,400,model.visual.transformer.resblocks.10.attn.k,61,0.3777060061137983,cross
EuroSAT,400,model.visual.transformer.resblocks.10.attn.k,61,0.4459402243045649,corr
EuroSAT,400,model.visual.transformer.resblocks.10.attn.k,61,0.24551457154030118,gst
EuroSAT,400,model.visual.transformer.resblocks.10.attn.v,62,0.2845102789567018,cross
EuroSAT,400,model.visual.transformer.resblocks.10.attn.v,62,0.44338267682702653,corr
EuroSAT,400,model.visual.transformer.resblocks.10.attn.v,62,0.3057367060429214,gst
EuroSAT,400,model.visual.transformer.resblocks.10.attn.o,63,0.2915230580829276,cross
EuroSAT,400,model.visual.transformer.resblocks.10.attn.o,63,0.4182526912958894,corr
EuroSAT,400,model.visual.transformer.resblocks.10.attn.o,63,0.27702950592413994,gst
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.23224752263574175,cross
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.46344519628058434,corr
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.26636302414140023,gst
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.18037420244466956,cross
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.4723404001215523,corr
EuroSAT,400,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.4244698158457812,gst
EuroSAT,400,model.visual.transformer.resblocks.11.attn.q,66,0.0771347517391588,cross
EuroSAT,400,model.visual.transformer.resblocks.11.attn.q,66,0.43857133483216704,corr
EuroSAT,400,model.visual.transformer.resblocks.11.attn.q,66,0.4393175533413968,gst
EuroSAT,400,model.visual.transformer.resblocks.11.attn.k,67,0.26903376828970743,cross
EuroSAT,400,model.visual.transformer.resblocks.11.attn.k,67,0.3961956524088497,corr
EuroSAT,400,model.visual.transformer.resblocks.11.attn.k,67,0.2476507480587085,gst
EuroSAT,400,model.visual.transformer.resblocks.11.attn.v,68,0.3850604547399703,cross
EuroSAT,400,model.visual.transformer.resblocks.11.attn.v,68,0.4300923566736742,corr
EuroSAT,400,model.visual.transformer.resblocks.11.attn.v,68,0.36894779457735155,gst
EuroSAT,400,model.visual.transformer.resblocks.11.attn.o,69,0.2529964955341572,cross
EuroSAT,400,model.visual.transformer.resblocks.11.attn.o,69,0.33915483717787026,corr
EuroSAT,400,model.visual.transformer.resblocks.11.attn.o,69,0.4015261295596911,gst
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.10242457805550807,cross
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.49072379948024764,corr
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.48886118635846043,gst
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.2202033962223523,cross
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.42663792934697,corr
EuroSAT,400,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.4497682042043229,gst
EuroSAT,600,model.visual.transformer.resblocks.0.attn.q,0,0.2139039776174523,cross
EuroSAT,600,model.visual.transformer.resblocks.0.attn.q,0,0.14481240239459153,corr
EuroSAT,600,model.visual.transformer.resblocks.0.attn.q,0,0.21673116502209117,gst
EuroSAT,600,model.visual.transformer.resblocks.0.attn.k,1,0.1709746967163085,cross
EuroSAT,600,model.visual.transformer.resblocks.0.attn.k,1,0.41088098847938564,corr
EuroSAT,600,model.visual.transformer.resblocks.0.attn.k,1,0.313490856599258,gst
EuroSAT,600,model.visual.transformer.resblocks.0.attn.v,2,0.30328520462203973,cross
EuroSAT,600,model.visual.transformer.resblocks.0.attn.v,2,0.4223324487279963,corr
EuroSAT,600,model.visual.transformer.resblocks.0.attn.v,2,0.17291509617637993,gst
EuroSAT,600,model.visual.transformer.resblocks.0.attn.o,3,0.09885924779615414,cross
EuroSAT,600,model.visual.transformer.resblocks.0.attn.o,3,0.050796314078111596,corr
EuroSAT,600,model.visual.transformer.resblocks.0.attn.o,3,0.10761128149277413,gst
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.05606852308934484,cross
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.04366195108745301,corr
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.07666369017944903,gst
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.13320296554882358,cross
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.056626507588075824,corr
EuroSAT,600,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.13184597178163346,gst
EuroSAT,600,model.visual.transformer.resblocks.1.attn.q,6,0.22777082678987606,cross
EuroSAT,600,model.visual.transformer.resblocks.1.attn.q,6,0.054608519983052606,corr
EuroSAT,600,model.visual.transformer.resblocks.1.attn.q,6,0.2293697119414303,gst
EuroSAT,600,model.visual.transformer.resblocks.1.attn.k,7,0.1236877991729394,cross
EuroSAT,600,model.visual.transformer.resblocks.1.attn.k,7,0.292783532593386,corr
EuroSAT,600,model.visual.transformer.resblocks.1.attn.k,7,0.24237481273240644,gst
EuroSAT,600,model.visual.transformer.resblocks.1.attn.v,8,0.2672441696097484,cross
EuroSAT,600,model.visual.transformer.resblocks.1.attn.v,8,0.32366703573671823,corr
EuroSAT,600,model.visual.transformer.resblocks.1.attn.v,8,0.16927549696227417,gst
EuroSAT,600,model.visual.transformer.resblocks.1.attn.o,9,0.1299068881156968,cross
EuroSAT,600,model.visual.transformer.resblocks.1.attn.o,9,0.06890653758945044,corr
EuroSAT,600,model.visual.transformer.resblocks.1.attn.o,9,0.1391569521925125,gst
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.2512545393843168,cross
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.32713888632739885,corr
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.1564523488398806,gst
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.1979452440515411,cross
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.10708307064707501,corr
EuroSAT,600,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.13262887771824838,gst
EuroSAT,600,model.visual.transformer.resblocks.2.attn.q,12,0.193652930508497,cross
EuroSAT,600,model.visual.transformer.resblocks.2.attn.q,12,0.2469459405148397,corr
EuroSAT,600,model.visual.transformer.resblocks.2.attn.q,12,0.2767066581961457,gst
EuroSAT,600,model.visual.transformer.resblocks.2.attn.k,13,0.13855565330049638,cross
EuroSAT,600,model.visual.transformer.resblocks.2.attn.k,13,0.35508320345311195,corr
EuroSAT,600,model.visual.transformer.resblocks.2.attn.k,13,0.3100044786761051,gst
EuroSAT,600,model.visual.transformer.resblocks.2.attn.v,14,0.2605485056376723,cross
EuroSAT,600,model.visual.transformer.resblocks.2.attn.v,14,0.39239044800906747,corr
EuroSAT,600,model.visual.transformer.resblocks.2.attn.v,14,0.2254097671719257,gst
EuroSAT,600,model.visual.transformer.resblocks.2.attn.o,15,0.15419623678401115,cross
EuroSAT,600,model.visual.transformer.resblocks.2.attn.o,15,0.0634670240536832,corr
EuroSAT,600,model.visual.transformer.resblocks.2.attn.o,15,0.12957213406988688,gst
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_fc,16,0.18403551337854845,cross
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_fc,16,0.3959062285009008,corr
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_fc,16,0.23452119640102215,gst
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_proj,17,0.16869964549201594,cross
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_proj,17,0.173223461816435,corr
EuroSAT,600,model.visual.transformer.resblocks.2.mlp.c_proj,17,0.09594970166064995,gst
EuroSAT,600,model.visual.transformer.resblocks.3.attn.q,18,0.23187698658275033,cross
EuroSAT,600,model.visual.transformer.resblocks.3.attn.q,18,0.2042337958940336,corr
EuroSAT,600,model.visual.transformer.resblocks.3.attn.q,18,0.2195238727170163,gst
EuroSAT,600,model.visual.transformer.resblocks.3.attn.k,19,0.14797294414359807,cross
EuroSAT,600,model.visual.transformer.resblocks.3.attn.k,19,0.3885944902777467,corr
EuroSAT,600,model.visual.transformer.resblocks.3.attn.k,19,0.3301308225528954,gst
EuroSAT,600,model.visual.transformer.resblocks.3.attn.v,20,0.2644654809600336,cross
EuroSAT,600,model.visual.transformer.resblocks.3.attn.v,20,0.4133154454266725,corr
EuroSAT,600,model.visual.transformer.resblocks.3.attn.v,20,0.29335884163073767,gst
EuroSAT,600,model.visual.transformer.resblocks.3.attn.o,21,0.200036015407771,cross
EuroSAT,600,model.visual.transformer.resblocks.3.attn.o,21,0.16869022495161526,corr
EuroSAT,600,model.visual.transformer.resblocks.3.attn.o,21,0.16332766315818537,gst
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.17578598662071546,cross
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.38293471188211625,corr
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_fc,22,0.23209908138207086,gst
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.2208409137469492,cross
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.20376396898502594,corr
EuroSAT,600,model.visual.transformer.resblocks.3.mlp.c_proj,23,0.11949922849923006,gst
EuroSAT,600,model.visual.transformer.resblocks.4.attn.q,24,0.24689876855379522,cross
EuroSAT,600,model.visual.transformer.resblocks.4.attn.q,24,0.2465789979902852,corr
EuroSAT,600,model.visual.transformer.resblocks.4.attn.q,24,0.21128626245341764,gst
EuroSAT,600,model.visual.transformer.resblocks.4.attn.k,25,0.18784410041851293,cross
EuroSAT,600,model.visual.transformer.resblocks.4.attn.k,25,0.38392597166727027,corr
EuroSAT,600,model.visual.transformer.resblocks.4.attn.k,25,0.3471296353639762,gst
EuroSAT,600,model.visual.transformer.resblocks.4.attn.v,26,0.3946832839417986,cross
EuroSAT,600,model.visual.transformer.resblocks.4.attn.v,26,0.42762591223966323,corr
EuroSAT,600,model.visual.transformer.resblocks.4.attn.v,26,0.27077872448615536,gst
EuroSAT,600,model.visual.transformer.resblocks.4.attn.o,27,0.17845695220701227,cross
EuroSAT,600,model.visual.transformer.resblocks.4.attn.o,27,0.133875607111085,corr
EuroSAT,600,model.visual.transformer.resblocks.4.attn.o,27,0.14012355425811335,gst
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.27330046423789556,cross
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.36408406210591204,corr
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_fc,28,0.1413172398931674,gst
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.21499819500133147,cross
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.22789567516759152,corr
EuroSAT,600,model.visual.transformer.resblocks.4.mlp.c_proj,29,0.13127566965421023,gst
EuroSAT,600,model.visual.transformer.resblocks.5.attn.q,30,0.34068045253987267,cross
EuroSAT,600,model.visual.transformer.resblocks.5.attn.q,30,0.3621197865803752,corr
EuroSAT,600,model.visual.transformer.resblocks.5.attn.q,30,0.2552511114999596,gst
EuroSAT,600,model.visual.transformer.resblocks.5.attn.k,31,0.1998683268890009,cross
EuroSAT,600,model.visual.transformer.resblocks.5.attn.k,31,0.45037278929861563,corr
EuroSAT,600,model.visual.transformer.resblocks.5.attn.k,31,0.39060461410653496,gst
EuroSAT,600,model.visual.transformer.resblocks.5.attn.v,32,0.40918023241918683,cross
EuroSAT,600,model.visual.transformer.resblocks.5.attn.v,32,0.45558424007775394,corr
EuroSAT,600,model.visual.transformer.resblocks.5.attn.v,32,0.2500209065129143,gst
EuroSAT,600,model.visual.transformer.resblocks.5.attn.o,33,0.2048014512875211,cross
EuroSAT,600,model.visual.transformer.resblocks.5.attn.o,33,0.16527437643883156,corr
EuroSAT,600,model.visual.transformer.resblocks.5.attn.o,33,0.1626808897291732,gst
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.28410760148085784,cross
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.3896419051131714,corr
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_fc,34,0.15332833177856098,gst
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.23186094094511095,cross
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.26636675475881244,corr
EuroSAT,600,model.visual.transformer.resblocks.5.mlp.c_proj,35,0.17026358259567997,gst
EuroSAT,600,model.visual.transformer.resblocks.6.attn.q,36,0.3081994380085173,cross
EuroSAT,600,model.visual.transformer.resblocks.6.attn.q,36,0.4318111147271559,corr
EuroSAT,600,model.visual.transformer.resblocks.6.attn.q,36,0.2834178465849088,gst
EuroSAT,600,model.visual.transformer.resblocks.6.attn.k,37,0.26346165121660464,cross
EuroSAT,600,model.visual.transformer.resblocks.6.attn.k,37,0.43685954552767886,corr
EuroSAT,600,model.visual.transformer.resblocks.6.attn.k,37,0.384535499517511,gst
EuroSAT,600,model.visual.transformer.resblocks.6.attn.v,38,0.39002274075865956,cross
EuroSAT,600,model.visual.transformer.resblocks.6.attn.v,38,0.451176816246343,corr
EuroSAT,600,model.visual.transformer.resblocks.6.attn.v,38,0.2729885929968488,gst
EuroSAT,600,model.visual.transformer.resblocks.6.attn.o,39,0.22201065631909506,cross
EuroSAT,600,model.visual.transformer.resblocks.6.attn.o,39,0.18087259601078445,corr
EuroSAT,600,model.visual.transformer.resblocks.6.attn.o,39,0.17221396866235006,gst
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.2844574805646851,cross
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.3709257337341546,corr
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_fc,40,0.13670902854572617,gst
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.26081993881677623,cross
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.37644474983145787,corr
EuroSAT,600,model.visual.transformer.resblocks.6.mlp.c_proj,41,0.24117348845864406,gst
EuroSAT,600,model.visual.transformer.resblocks.7.attn.q,42,0.28037606269136434,cross
EuroSAT,600,model.visual.transformer.resblocks.7.attn.q,42,0.42044454595324054,corr
EuroSAT,600,model.visual.transformer.resblocks.7.attn.q,42,0.2814348741051941,gst
EuroSAT,600,model.visual.transformer.resblocks.7.attn.k,43,0.3032688629594335,cross
EuroSAT,600,model.visual.transformer.resblocks.7.attn.k,43,0.4296690819848304,corr
EuroSAT,600,model.visual.transformer.resblocks.7.attn.k,43,0.3017091841575538,gst
EuroSAT,600,model.visual.transformer.resblocks.7.attn.v,44,0.3539431512149492,cross
EuroSAT,600,model.visual.transformer.resblocks.7.attn.v,44,0.46101427485586255,corr
EuroSAT,600,model.visual.transformer.resblocks.7.attn.v,44,0.3093788985113145,gst
EuroSAT,600,model.visual.transformer.resblocks.7.attn.o,45,0.2391803766828027,cross
EuroSAT,600,model.visual.transformer.resblocks.7.attn.o,45,0.23721044107174846,corr
EuroSAT,600,model.visual.transformer.resblocks.7.attn.o,45,0.18203330265003592,gst
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_fc,46,0.2589295327644462,cross
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_fc,46,0.39169003968760596,corr
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_fc,46,0.18422706625093063,gst
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_proj,47,0.3128635810035449,cross
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_proj,47,0.4141234761226812,corr
EuroSAT,600,model.visual.transformer.resblocks.7.mlp.c_proj,47,0.1618483803074834,gst
EuroSAT,600,model.visual.transformer.resblocks.8.attn.q,48,0.29863286528547994,cross
EuroSAT,600,model.visual.transformer.resblocks.8.attn.q,48,0.42431970082814313,corr
EuroSAT,600,model.visual.transformer.resblocks.8.attn.q,48,0.31634217043847335,gst
EuroSAT,600,model.visual.transformer.resblocks.8.attn.k,49,0.23424524069417413,cross
EuroSAT,600,model.visual.transformer.resblocks.8.attn.k,49,0.46759797618479365,corr
EuroSAT,600,model.visual.transformer.resblocks.8.attn.k,49,0.41596519958942335,gst
EuroSAT,600,model.visual.transformer.resblocks.8.attn.v,50,0.30436606361469676,cross
EuroSAT,600,model.visual.transformer.resblocks.8.attn.v,50,0.43981162670017143,corr
EuroSAT,600,model.visual.transformer.resblocks.8.attn.v,50,0.35621207643001274,gst
EuroSAT,600,model.visual.transformer.resblocks.8.attn.o,51,0.22416176880194083,cross
EuroSAT,600,model.visual.transformer.resblocks.8.attn.o,51,0.2314507995323255,corr
EuroSAT,600,model.visual.transformer.resblocks.8.attn.o,51,0.1752926409441275,gst
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_fc,52,0.25452542979779025,cross
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_fc,52,0.4217687899693063,corr
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_fc,52,0.21481332796907512,gst
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_proj,53,0.26119312450416976,cross
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_proj,53,0.4424312070436343,corr
EuroSAT,600,model.visual.transformer.resblocks.8.mlp.c_proj,53,0.2579462761136189,gst
EuroSAT,600,model.visual.transformer.resblocks.9.attn.q,54,0.25866501853734947,cross
EuroSAT,600,model.visual.transformer.resblocks.9.attn.q,54,0.4510238734174395,corr
EuroSAT,600,model.visual.transformer.resblocks.9.attn.q,54,0.29870992711008715,gst
EuroSAT,600,model.visual.transformer.resblocks.9.attn.k,55,0.3414015933104352,cross
EuroSAT,600,model.visual.transformer.resblocks.9.attn.k,55,0.4204330077113644,corr
EuroSAT,600,model.visual.transformer.resblocks.9.attn.k,55,0.234952822855858,gst
EuroSAT,600,model.visual.transformer.resblocks.9.attn.v,56,0.26769587431088565,cross
EuroSAT,600,model.visual.transformer.resblocks.9.attn.v,56,0.4168484697337416,corr
EuroSAT,600,model.visual.transformer.resblocks.9.attn.v,56,0.35401451499417996,gst
EuroSAT,600,model.visual.transformer.resblocks.9.attn.o,57,0.23687899521685035,cross
EuroSAT,600,model.visual.transformer.resblocks.9.attn.o,57,0.2979639034807569,corr
EuroSAT,600,model.visual.transformer.resblocks.9.attn.o,57,0.21439528878846237,gst
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.19894453570433504,cross
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.45325094623030104,corr
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_fc,58,0.30399500312637867,gst
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.19306108602687413,cross
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.47400553361176484,corr
EuroSAT,600,model.visual.transformer.resblocks.9.mlp.c_proj,59,0.3869585318185134,gst
EuroSAT,600,model.visual.transformer.resblocks.10.attn.q,60,0.32518735455578657,cross
EuroSAT,600,model.visual.transformer.resblocks.10.attn.q,60,0.4722055213675114,corr
EuroSAT,600,model.visual.transformer.resblocks.10.attn.q,60,0.25744941976905383,gst
EuroSAT,600,model.visual.transformer.resblocks.10.attn.k,61,0.37283676373676267,cross
EuroSAT,600,model.visual.transformer.resblocks.10.attn.k,61,0.442304340015327,corr
EuroSAT,600,model.visual.transformer.resblocks.10.attn.k,61,0.24637888980938885,gst
EuroSAT,600,model.visual.transformer.resblocks.10.attn.v,62,0.28145803189064017,cross
EuroSAT,600,model.visual.transformer.resblocks.10.attn.v,62,0.4391679686481549,corr
EuroSAT,600,model.visual.transformer.resblocks.10.attn.v,62,0.30329109399241383,gst
EuroSAT,600,model.visual.transformer.resblocks.10.attn.o,63,0.29826112500991603,cross
EuroSAT,600,model.visual.transformer.resblocks.10.attn.o,63,0.41682262448785834,corr
EuroSAT,600,model.visual.transformer.resblocks.10.attn.o,63,0.2814563883221562,gst
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.23954287006146033,cross
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.4607630480501013,corr
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_fc,64,0.2606040047020762,gst
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.19120006473208961,cross
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.47306108933690827,corr
EuroSAT,600,model.visual.transformer.resblocks.10.mlp.c_proj,65,0.42539199972211805,gst
EuroSAT,600,model.visual.transformer.resblocks.11.attn.q,66,0.08870444575335551,cross
EuroSAT,600,model.visual.transformer.resblocks.11.attn.q,66,0.4392987424744793,corr
EuroSAT,600,model.visual.transformer.resblocks.11.attn.q,66,0.4395687115074675,gst
EuroSAT,600,model.visual.transformer.resblocks.11.attn.k,67,0.2711336621503161,cross
EuroSAT,600,model.visual.transformer.resblocks.11.attn.k,67,0.3919871310548584,corr
EuroSAT,600,model.visual.transformer.resblocks.11.attn.k,67,0.24591351712205414,gst
EuroSAT,600,model.visual.transformer.resblocks.11.attn.v,68,0.3868908012183189,cross
EuroSAT,600,model.visual.transformer.resblocks.11.attn.v,68,0.42939186440827465,corr
EuroSAT,600,model.visual.transformer.resblocks.11.attn.v,68,0.3704361631624422,gst
EuroSAT,600,model.visual.transformer.resblocks.11.attn.o,69,0.27211337967716187,cross
EuroSAT,600,model.visual.transformer.resblocks.11.attn.o,69,0.3270722882803087,corr
EuroSAT,600,model.visual.transformer.resblocks.11.attn.o,69,0.40455746356767414,gst
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.11456625200687394,cross
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.49044166567742836,corr
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_fc,70,0.4881248447150796,gst
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.24042347752914117,cross
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.4272784383075282,corr
EuroSAT,600,model.visual.transformer.resblocks.11.mlp.c_proj,71,0.45370066172533274,gst
EuroSAT,800,model.visual.transformer.resblocks.0.attn.q,0,0.20367158234732607,cross
EuroSAT,800,model.visual.transformer.resblocks.0.attn.q,0,0.14296853400772597,corr
EuroSAT,800,model.visual.transformer.resblocks.0.attn.q,0,0.23079467931150724,gst
EuroSAT,800,model.visual.transformer.resblocks.0.attn.k,1,0.1486818111874464,cross
EuroSAT,800,model.visual.transformer.resblocks.0.attn.k,1,0.4083257108315852,corr
EuroSAT,800,model.visual.transformer.resblocks.0.attn.k,1,0.31985998445096353,gst
EuroSAT,800,model.visual.transformer.resblocks.0.attn.v,2,0.3056760663228037,cross
EuroSAT,800,model.visual.transformer.resblocks.0.attn.v,2,0.42242857196091355,corr
EuroSAT,800,model.visual.transformer.resblocks.0.attn.v,2,0.17231267212372614,gst
EuroSAT,800,model.visual.transformer.resblocks.0.attn.o,3,0.09653671620237902,cross
EuroSAT,800,model.visual.transformer.resblocks.0.attn.o,3,0.05067510223398886,corr
EuroSAT,800,model.visual.transformer.resblocks.0.attn.o,3,0.10219768393661448,gst
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.053403196464490106,cross
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.04370397291704563,corr
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_fc,4,0.07094910564777679,gst
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.14026302551008865,cross
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.054508518595279935,corr
EuroSAT,800,model.visual.transformer.resblocks.0.mlp.c_proj,5,0.1367804091683324,gst
EuroSAT,800,model.visual.transformer.resblocks.1.attn.q,6,0.22968953451144933,cross
EuroSAT,800,model.visual.transformer.resblocks.1.attn.q,6,0.05510450986486819,corr
EuroSAT,800,model.visual.transformer.resblocks.1.attn.q,6,0.22931700052241735,gst
EuroSAT,800,model.visual.transformer.resblocks.1.attn.k,7,0.12739595642268234,cross
EuroSAT,800,model.visual.transformer.resblocks.1.attn.k,7,0.2928524788690556,corr
EuroSAT,800,model.visual.transformer.resblocks.1.attn.k,7,0.23565325156702882,gst
EuroSAT,800,model.visual.transformer.resblocks.1.attn.v,8,0.26528685522770057,cross
EuroSAT,800,model.visual.transformer.resblocks.1.attn.v,8,0.3230955800659946,corr
EuroSAT,800,model.visual.transformer.resblocks.1.attn.v,8,0.16753097877206385,gst
EuroSAT,800,model.visual.transformer.resblocks.1.attn.o,9,0.1308613021028344,cross
EuroSAT,800,model.visual.transformer.resblocks.1.attn.o,9,0.0666467318203201,corr
EuroSAT,800,model.visual.transformer.resblocks.1.attn.o,9,0.13677171052795842,gst
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.24970345950533615,cross
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.3198183551235048,corr
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_fc,10,0.1471117607575808,gst
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.1949539506231809,cross
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.10474346664786185,corr
EuroSAT,800,model.visual.transformer.resblocks.1.mlp.c_proj,11,0.12972783821228942,gst
EuroSAT,800,model.visual.transformer.resblocks.2.attn.q,12,0.20699827398375856,cross
EuroSAT,800,model.visual.transformer.resblocks.2.attn.q,12,0.23775628727734344,corr
EuroSAT,800,model.visual.transformer.resblocks.2.attn.q,12,0.2663928679764002,gst
EuroSAT,800,model.visual.transformer.resblocks.2.attn.k,13,0.1342604969598189,cross
EuroSAT,800,model.visual.transformer.resblocks.2.attn.k,13,0.3544411469948195,corr
EuroSAT,800,model.visual.transformer.resblocks.2.attn.k,13,0.3128689163943147,gst
EuroSAT,800,model.visual.transformer.resblocks.2.attn.v,14,0.26172946943908626,cross
EuroSAT,800,model.visual.transformer.resblocks.2.attn.v,14,0.3901814502936104,corr
EuroSAT,800,model.visual.transformer.resblocks.2.attn.v,14,0.22174697220890824,gst
EuroSAT,800,model.visual.transformer.resblocks.2.attn.o,15,0.15060000960151002,cross
