model,dataset_i,layer_name,layer_idx,kappa_i,dataset_j,kappa_j,rho
Olmo-3-7b,Math,model.layers.30.self_attn.k_proj.weight,172,43551840.0,IF,40584584.0,1.0731128844390767
Olmo-3-7b,Math,model.layers.30.self_attn.o_proj.weight,173,1276838.625,Math,1276838.625,1.0
Olmo-3-7b,Math,model.layers.30.self_attn.o_proj.weight,173,1276838.625,Code,496543.21875,2.5714551660061313
Olmo-3-7b,Math,model.layers.30.self_attn.o_proj.weight,173,1276838.625,IF,2164185.0,0.5899858953832505
Olmo-3-7b,Math,model.layers.30.self_attn.q_proj.weight,174,41571200.0,Math,41571200.0,1.0
Olmo-3-7b,Math,model.layers.30.self_attn.q_proj.weight,174,41571200.0,Code,21020302.0,1.9776690173147846
Olmo-3-7b,Math,model.layers.30.self_attn.q_proj.weight,174,41571200.0,IF,31058000.0,1.3385021572541695
Olmo-3-7b,Math,model.layers.30.self_attn.v_proj.weight,175,11479724.0,Math,11479724.0,1.0
Olmo-3-7b,Math,model.layers.30.self_attn.v_proj.weight,175,11479724.0,Code,4871105.0,2.3566981208575877
Olmo-3-7b,Math,model.layers.30.self_attn.v_proj.weight,175,11479724.0,IF,17237436.0,0.6659763087735322
Olmo-3-7b,Math,model.layers.31.mlp.down_proj.weight,176,143990704.0,Math,143990704.0,1.0
Olmo-3-7b,Math,model.layers.31.mlp.down_proj.weight,176,143990704.0,Code,319813568.0,0.45023325589488433
Olmo-3-7b,Math,model.layers.31.mlp.down_proj.weight,176,143990704.0,IF,342507680.0,0.42040138778785924
Olmo-3-7b,Math,model.layers.31.mlp.gate_proj.weight,177,32168244.0,Math,32168244.0,1.0
Olmo-3-7b,Math,model.layers.31.mlp.gate_proj.weight,177,32168244.0,Code,21369032.0,1.5053673933381728
Olmo-3-7b,Math,model.layers.31.mlp.gate_proj.weight,177,32168244.0,IF,47575868.0,0.6761462344733259
Olmo-3-7b,Math,model.layers.31.mlp.up_proj.weight,178,29928416.0,Math,29928416.0,1.0
Olmo-3-7b,Math,model.layers.31.mlp.up_proj.weight,178,29928416.0,Code,20576992.0,1.454460204873482
Olmo-3-7b,Math,model.layers.31.mlp.up_proj.weight,178,29928416.0,IF,53696672.0,0.5573607243294333
Olmo-3-7b,Math,model.layers.31.self_attn.k_proj.weight,179,33467014.0,Math,33467014.0,1.0
Olmo-3-7b,Math,model.layers.31.self_attn.k_proj.weight,179,33467014.0,Code,39426424.0,0.8488473111332643
Olmo-3-7b,Math,model.layers.31.self_attn.k_proj.weight,179,33467014.0,IF,55780376.0,0.5999782790994453
Olmo-3-7b,Math,model.layers.31.self_attn.o_proj.weight,180,2724813.0,Math,2724813.0,1.0
Olmo-3-7b,Math,model.layers.31.self_attn.o_proj.weight,180,2724813.0,Code,1829187.25,1.4896304355937315
Olmo-3-7b,Math,model.layers.31.self_attn.o_proj.weight,180,2724813.0,IF,5604190.5,0.4862099173823588
Olmo-3-7b,Math,model.layers.31.self_attn.q_proj.weight,181,28124622.0,Math,28124622.0,1.0
Olmo-3-7b,Math,model.layers.31.self_attn.q_proj.weight,181,28124622.0,Code,35587260.0,0.7903002928576125
Olmo-3-7b,Math,model.layers.31.self_attn.q_proj.weight,181,28124622.0,IF,41495136.0,0.6777811741597859
Olmo-3-7b,Math,model.layers.31.self_attn.v_proj.weight,182,11375632.0,Math,11375632.0,1.0
Olmo-3-7b,Math,model.layers.31.self_attn.v_proj.weight,182,11375632.0,Code,7783786.5,1.461452212236294
Olmo-3-7b,Math,model.layers.31.self_attn.v_proj.weight,182,11375632.0,IF,30075044.0,0.3782415746424178
Olmo-3-7b,Math,model.layers.4.mlp.down_proj.weight,183,7992.28955078125,Math,7992.28955078125,1.0
Olmo-3-7b,Math,model.layers.4.mlp.down_proj.weight,183,7992.28955078125,Code,4924.13818359375,1.6230839291655077
Olmo-3-7b,Math,model.layers.4.mlp.down_proj.weight,183,7992.28955078125,IF,5211.3935546875,1.5336184970318378
Olmo-3-7b,Math,model.layers.4.mlp.gate_proj.weight,184,560599.5625,Math,560599.5625,1.0
Olmo-3-7b,Math,model.layers.4.mlp.gate_proj.weight,184,560599.5625,Code,271513.0625,2.0647240959171165
Olmo-3-7b,Math,model.layers.4.mlp.gate_proj.weight,184,560599.5625,IF,192158.828125,2.9173760475648196
Olmo-3-7b,Math,model.layers.4.mlp.up_proj.weight,185,497918.4375,Math,497918.4375,1.0
Olmo-3-7b,Math,model.layers.4.mlp.up_proj.weight,185,497918.4375,Code,237234.796875,2.0988423454690555
Olmo-3-7b,Math,model.layers.4.mlp.up_proj.weight,185,497918.4375,IF,172773.125,2.881920654615699
Olmo-3-7b,Math,model.layers.4.self_attn.k_proj.weight,186,1343460.25,Math,1343460.25,1.0
Olmo-3-7b,Math,model.layers.4.self_attn.k_proj.weight,186,1343460.25,Code,818479.8125,1.6414091459341889
Olmo-3-7b,Math,model.layers.4.self_attn.k_proj.weight,186,1343460.25,IF,633587.6875,2.120401447984262
Olmo-3-7b,Math,model.layers.4.self_attn.o_proj.weight,187,127763.40625,Math,127763.40625,1.0
Olmo-3-7b,Math,model.layers.4.self_attn.o_proj.weight,187,127763.40625,Code,78408.890625,1.6294505027630597
Olmo-3-7b,Math,model.layers.4.self_attn.o_proj.weight,187,127763.40625,IF,49786.3671875,2.566232755421406
Olmo-3-7b,Math,model.layers.4.self_attn.q_proj.weight,188,1263908.125,Math,1263908.125,1.0
Olmo-3-7b,Math,model.layers.4.self_attn.q_proj.weight,188,1263908.125,Code,727544.5,1.7372244927973477
Olmo-3-7b,Math,model.layers.4.self_attn.q_proj.weight,188,1263908.125,IF,581978.8125,2.1717425065195135
Olmo-3-7b,Math,model.layers.4.self_attn.v_proj.weight,189,422348.90625,Math,422348.90625,1.0
Olmo-3-7b,Math,model.layers.4.self_attn.v_proj.weight,189,422348.90625,Code,225113.046875,1.8761636080760813
Olmo-3-7b,Math,model.layers.4.self_attn.v_proj.weight,189,422348.90625,IF,196871.953125,2.1452974867468186
Olmo-3-7b,Math,model.layers.5.mlp.down_proj.weight,190,10532.841796875,Math,10532.841796875,1.0
Olmo-3-7b,Math,model.layers.5.mlp.down_proj.weight,190,10532.841796875,Code,6643.04248046875,1.5855448505474221
Olmo-3-7b,Math,model.layers.5.mlp.down_proj.weight,190,10532.841796875,IF,6045.34423828125,1.7423063735853674
Olmo-3-7b,Math,model.layers.5.mlp.gate_proj.weight,191,661253.1875,Math,661253.1875,1.0
Olmo-3-7b,Math,model.layers.5.mlp.gate_proj.weight,191,661253.1875,Code,330918.5,1.9982357816199456
Olmo-3-7b,Math,model.layers.5.mlp.gate_proj.weight,191,661253.1875,IF,188285.796875,3.5119653127048966
Olmo-3-7b,Math,model.layers.5.mlp.up_proj.weight,192,605617.25,Math,605617.25,1.0
Olmo-3-7b,Math,model.layers.5.mlp.up_proj.weight,192,605617.25,Code,292439.34375,2.0709157743074713
Olmo-3-7b,Math,model.layers.5.mlp.up_proj.weight,192,605617.25,IF,178248.484375,3.397601119153976
Olmo-3-7b,Math,model.layers.5.self_attn.k_proj.weight,193,1809797.5,Math,1809797.5,1.0
Olmo-3-7b,Math,model.layers.5.self_attn.k_proj.weight,193,1809797.5,Code,896232.5625,2.0193391489276533
Olmo-3-7b,Math,model.layers.5.self_attn.k_proj.weight,193,1809797.5,IF,629352.5,2.875649973583961
Olmo-3-7b,Math,model.layers.5.self_attn.o_proj.weight,194,121535.1640625,Math,121535.1640625,1.0
Olmo-3-7b,Math,model.layers.5.self_attn.o_proj.weight,194,121535.1640625,Code,77695.65625,1.564246573469157
Olmo-3-7b,Math,model.layers.5.self_attn.o_proj.weight,194,121535.1640625,IF,50527.49609375,2.4053272665045693
Olmo-3-7b,Math,model.layers.5.self_attn.q_proj.weight,195,1706635.25,Math,1706635.25,1.0
Olmo-3-7b,Math,model.layers.5.self_attn.q_proj.weight,195,1706635.25,Code,820491.5,2.080015758846984
Olmo-3-7b,Math,model.layers.5.self_attn.q_proj.weight,195,1706635.25,IF,656764.1875,2.598551021023813
Olmo-3-7b,Math,model.layers.5.self_attn.v_proj.weight,196,587666.5,Math,587666.5,1.0
Olmo-3-7b,Math,model.layers.5.self_attn.v_proj.weight,196,587666.5,Code,281826.0,2.085210378034674
Olmo-3-7b,Math,model.layers.5.self_attn.v_proj.weight,196,587666.5,IF,237666.65625,2.472650178499745
Olmo-3-7b,Math,model.layers.6.mlp.down_proj.weight,197,22837.1171875,Math,22837.1171875,1.0
Olmo-3-7b,Math,model.layers.6.mlp.down_proj.weight,197,22837.1171875,Code,11335.9306640625,2.0145780584119923
Olmo-3-7b,Math,model.layers.6.mlp.down_proj.weight,197,22837.1171875,IF,8094.08984375,2.821455855859334
Olmo-3-7b,Math,model.layers.6.mlp.gate_proj.weight,198,1005441.8125,Math,1005441.8125,1.0
Olmo-3-7b,Math,model.layers.6.mlp.gate_proj.weight,198,1005441.8125,Code,477261.96875,2.106687476342101
Olmo-3-7b,Math,model.layers.6.mlp.gate_proj.weight,198,1005441.8125,IF,225089.78125,4.466847881393994
Olmo-3-7b,Math,model.layers.6.mlp.up_proj.weight,199,932410.625,Math,932410.625,1.0
Olmo-3-7b,Math,model.layers.6.mlp.up_proj.weight,199,932410.625,Code,424661.4375,2.1956564516174133
Olmo-3-7b,Math,model.layers.6.mlp.up_proj.weight,199,932410.625,IF,210800.5,4.423189816912199
Olmo-3-7b,Math,model.layers.6.self_attn.k_proj.weight,200,2701422.75,Math,2701422.75,1.0
Olmo-3-7b,Math,model.layers.6.self_attn.k_proj.weight,200,2701422.75,Code,1423382.25,1.8978898676023255
Olmo-3-7b,Math,model.layers.6.self_attn.k_proj.weight,200,2701422.75,IF,1190595.25,2.268968190491269
Olmo-3-7b,Math,model.layers.6.self_attn.o_proj.weight,201,252149.65625,Math,252149.65625,1.0
Olmo-3-7b,Math,model.layers.6.self_attn.o_proj.weight,201,252149.65625,Code,155397.59375,1.6226097854233987
Olmo-3-7b,Math,model.layers.6.self_attn.o_proj.weight,201,252149.65625,IF,96679.484375,2.6080988937835343
Olmo-3-7b,Math,model.layers.6.self_attn.q_proj.weight,202,2462636.25,Math,2462636.25,1.0
Olmo-3-7b,Math,model.layers.6.self_attn.q_proj.weight,202,2462636.25,Code,1189750.25,2.069876640076352
Olmo-3-7b,Math,model.layers.6.self_attn.q_proj.weight,202,2462636.25,IF,874877.4375,2.81483570663005
Olmo-3-7b,Math,model.layers.6.self_attn.v_proj.weight,203,1030707.9375,Math,1030707.9375,1.0
Olmo-3-7b,Math,model.layers.6.self_attn.v_proj.weight,203,1030707.9375,Code,454544.8125,2.26756066542944
Olmo-3-7b,Math,model.layers.6.self_attn.v_proj.weight,203,1030707.9375,IF,346541.59375,2.9742690519383
Olmo-3-7b,Math,model.layers.7.mlp.down_proj.weight,204,34677.73828125,Math,34677.73828125,1.0
Olmo-3-7b,Math,model.layers.7.mlp.down_proj.weight,204,34677.73828125,Code,17331.162109375,2.0008893842434063
Olmo-3-7b,Math,model.layers.7.mlp.down_proj.weight,204,34677.73828125,IF,11754.0498046875,2.950280019012729
Olmo-3-7b,Math,model.layers.7.mlp.gate_proj.weight,205,1266020.5,Math,1266020.5,1.0
Olmo-3-7b,Math,model.layers.7.mlp.gate_proj.weight,205,1266020.5,Code,604148.0,2.095546952071347
Olmo-3-7b,Math,model.layers.7.mlp.gate_proj.weight,205,1266020.5,IF,263989.96875,4.795714420493487
Olmo-3-7b,Math,model.layers.7.mlp.up_proj.weight,206,1159140.625,Math,1159140.625,1.0
Olmo-3-7b,Math,model.layers.7.mlp.up_proj.weight,206,1159140.625,Code,535984.5625,2.1626380797114844
Olmo-3-7b,Math,model.layers.7.mlp.up_proj.weight,206,1159140.625,IF,242598.703125,4.778016576629216
Olmo-3-7b,Math,model.layers.7.self_attn.k_proj.weight,207,1374018.875,Math,1374018.875,1.0
Olmo-3-7b,Math,model.layers.7.self_attn.k_proj.weight,207,1374018.875,Code,1020500.9375,1.3464160830327507
Olmo-3-7b,Math,model.layers.7.self_attn.k_proj.weight,207,1374018.875,IF,476110.09375,2.8859267909608355
Olmo-3-7b,Math,model.layers.7.self_attn.o_proj.weight,208,505148.0,Math,505148.0,1.0
Olmo-3-7b,Math,model.layers.7.self_attn.o_proj.weight,208,505148.0,Code,247581.203125,2.0403326004719284
Olmo-3-7b,Math,model.layers.7.self_attn.o_proj.weight,208,505148.0,IF,146353.171875,3.45156851422015
Olmo-3-7b,Math,model.layers.7.self_attn.q_proj.weight,209,602515.4375,Math,602515.4375,1.0
Olmo-3-7b,Math,model.layers.7.self_attn.q_proj.weight,209,602515.4375,Code,466076.5625,1.2927391891755982
Olmo-3-7b,Math,model.layers.7.self_attn.q_proj.weight,209,602515.4375,IF,287055.09375,2.0989540008815815
Olmo-3-7b,Math,model.layers.7.self_attn.v_proj.weight,210,1094501.125,Math,1094501.125,1.0
Olmo-3-7b,Math,model.layers.7.self_attn.v_proj.weight,210,1094501.125,Code,511015.1875,2.1418172136028737
Olmo-3-7b,Math,model.layers.7.self_attn.v_proj.weight,210,1094501.125,IF,340835.65625,3.2112283586820296
Olmo-3-7b,Math,model.layers.8.mlp.down_proj.weight,211,50756.08984375,Math,50756.08984375,1.0
Olmo-3-7b,Math,model.layers.8.mlp.down_proj.weight,211,50756.08984375,Code,22975.0390625,2.209184049945508
Olmo-3-7b,Math,model.layers.8.mlp.down_proj.weight,211,50756.08984375,IF,12940.419921875,3.9222907873298523
Olmo-3-7b,Math,model.layers.8.mlp.gate_proj.weight,212,1554928.75,Math,1554928.75,1.0
Olmo-3-7b,Math,model.layers.8.mlp.gate_proj.weight,212,1554928.75,Code,783664.5625,1.9841764249739187
Olmo-3-7b,Math,model.layers.8.mlp.gate_proj.weight,212,1554928.75,IF,283936.8125,5.476319665312859
Olmo-3-7b,Math,model.layers.8.mlp.up_proj.weight,213,1458909.875,Math,1458909.875,1.0
Olmo-3-7b,Math,model.layers.8.mlp.up_proj.weight,213,1458909.875,Code,726148.0,2.009108163900472
Olmo-3-7b,Math,model.layers.8.mlp.up_proj.weight,213,1458909.875,IF,270894.6875,5.385524125496186
Olmo-3-7b,Math,model.layers.8.self_attn.k_proj.weight,214,4132926.25,Math,4132926.25,1.0
Olmo-3-7b,Math,model.layers.8.self_attn.k_proj.weight,214,4132926.25,Code,2379916.0,1.7365849256864527
Olmo-3-7b,Math,model.layers.8.self_attn.k_proj.weight,214,4132926.25,IF,1809228.125,2.2843588339640695
Olmo-3-7b,Math,model.layers.8.self_attn.o_proj.weight,215,843554.875,Math,843554.875,1.0
Olmo-3-7b,Math,model.layers.8.self_attn.o_proj.weight,215,843554.875,Code,386670.90625,2.1815835155040193
Olmo-3-7b,Math,model.layers.8.self_attn.o_proj.weight,215,843554.875,IF,189972.703125,4.440400442399085
Olmo-3-7b,Math,model.layers.8.self_attn.q_proj.weight,216,4230921.5,Math,4230921.5,1.0
Olmo-3-7b,Math,model.layers.8.self_attn.q_proj.weight,216,4230921.5,Code,2396906.0,1.7651595431777467
Olmo-3-7b,Math,model.layers.8.self_attn.q_proj.weight,216,4230921.5,IF,1527228.5,2.7703264442747106
Olmo-3-7b,Math,model.layers.8.self_attn.v_proj.weight,217,1470228.875,Math,1470228.875,1.0
Olmo-3-7b,Math,model.layers.8.self_attn.v_proj.weight,217,1470228.875,Code,658761.9375,2.2318060460194697
Olmo-3-7b,Math,model.layers.8.self_attn.v_proj.weight,217,1470228.875,IF,444852.53125,3.3049803512835467
Olmo-3-7b,Math,model.layers.9.mlp.down_proj.weight,218,71436.75,Math,71436.75,1.0
Olmo-3-7b,Math,model.layers.9.mlp.down_proj.weight,218,71436.75,Code,36770.84765625,1.9427550506265738
Olmo-3-7b,Math,model.layers.9.mlp.down_proj.weight,218,71436.75,IF,15354.01953125,4.6526416001103135
Olmo-3-7b,Math,model.layers.9.mlp.gate_proj.weight,219,1894530.625,Math,1894530.625,1.0
Olmo-3-7b,Math,model.layers.9.mlp.gate_proj.weight,219,1894530.625,Code,975548.5625,1.942015700525416
Olmo-3-7b,Math,model.layers.9.mlp.gate_proj.weight,219,1894530.625,IF,301563.125,6.282368326697768
Olmo-3-7b,Math,model.layers.9.mlp.up_proj.weight,220,1760967.0,Math,1760967.0,1.0
Olmo-3-7b,Math,model.layers.9.mlp.up_proj.weight,220,1760967.0,Code,886181.875,1.9871394909763869
Olmo-3-7b,Math,model.layers.9.mlp.up_proj.weight,220,1760967.0,IF,285771.96875,6.1621404216189415
Olmo-3-7b,Math,model.layers.9.self_attn.k_proj.weight,221,5909682.0,Math,5909682.0,1.0
Olmo-3-7b,Math,model.layers.9.self_attn.k_proj.weight,221,5909682.0,Code,3253979.5,1.8161398988530812
Olmo-3-7b,Math,model.layers.9.self_attn.k_proj.weight,221,5909682.0,IF,1280615.25,4.614720931989526
Olmo-3-7b,Math,model.layers.9.self_attn.o_proj.weight,222,802018.4375,Math,802018.4375,1.0
Olmo-3-7b,Math,model.layers.9.self_attn.o_proj.weight,222,802018.4375,Code,382089.75,2.099031542981721
Olmo-3-7b,Math,model.layers.9.self_attn.o_proj.weight,222,802018.4375,IF,193301.65625,4.149051037942154
Olmo-3-7b,Math,model.layers.9.self_attn.q_proj.weight,223,5527087.0,Math,5527087.0,1.0
Olmo-3-7b,Math,model.layers.9.self_attn.q_proj.weight,223,5527087.0,Code,3161835.0,1.748063070969864
Olmo-3-7b,Math,model.layers.9.self_attn.q_proj.weight,223,5527087.0,IF,1378487.25,4.009530737407981
Olmo-3-7b,Math,model.layers.9.self_attn.v_proj.weight,224,1823140.125,Math,1823140.125,1.0
Olmo-3-7b,Math,model.layers.9.self_attn.v_proj.weight,224,1823140.125,Code,770223.3125,2.36702797151443
Olmo-3-7b,Math,model.layers.9.self_attn.v_proj.weight,224,1823140.125,IF,428535.25,4.2543527632791
Olmo-3-7b,Code,lm_head.weight,0,7707194.5,Math,38147836.0,0.20203490703902574
Olmo-3-7b,Code,lm_head.weight,0,7707194.5,Code,7707194.5,1.0
Olmo-3-7b,Code,lm_head.weight,0,7707194.5,IF,75108664.0,0.10261392081211829
Olmo-3-7b,Code,model.layers.0.mlp.down_proj.weight,1,7909.73291015625,Math,15437.0029296875,0.5123878609198639
Olmo-3-7b,Code,model.layers.0.mlp.down_proj.weight,1,7909.73291015625,Code,7909.73291015625,1.0
Olmo-3-7b,Code,model.layers.0.mlp.down_proj.weight,1,7909.73291015625,IF,6366.34765625,1.2424286792429677
Olmo-3-7b,Code,model.layers.0.mlp.gate_proj.weight,2,118163.2265625,Math,243298.703125,0.4856714197189579
Olmo-3-7b,Code,model.layers.0.mlp.gate_proj.weight,2,118163.2265625,Code,118163.2265625,1.0
Olmo-3-7b,Code,model.layers.0.mlp.gate_proj.weight,2,118163.2265625,IF,87401.421875,1.3519600027960073
Olmo-3-7b,Code,model.layers.0.mlp.up_proj.weight,3,109296.375,Math,244320.109375,0.4473490752750282
Olmo-3-7b,Code,model.layers.0.mlp.up_proj.weight,3,109296.375,Code,109296.375,1.0
Olmo-3-7b,Code,model.layers.0.mlp.up_proj.weight,3,109296.375,IF,86030.0546875,1.2704440953456764
Olmo-3-7b,Code,model.layers.0.self_attn.k_proj.weight,4,21130.572265625,Math,218881.40625,0.09653890948366017
Olmo-3-7b,Code,model.layers.0.self_attn.k_proj.weight,4,21130.572265625,Code,21130.572265625,1.0
Olmo-3-7b,Code,model.layers.0.self_attn.k_proj.weight,4,21130.572265625,IF,32525.412109375,0.6496634752718292
Olmo-3-7b,Code,model.layers.0.self_attn.o_proj.weight,5,133937.53125,Math,234287.09375,0.5716812185690446
Olmo-3-7b,Code,model.layers.0.self_attn.o_proj.weight,5,133937.53125,Code,133937.53125,1.0
Olmo-3-7b,Code,model.layers.0.self_attn.o_proj.weight,5,133937.53125,IF,99917.171875,1.3404856115979813
Olmo-3-7b,Code,model.layers.0.self_attn.q_proj.weight,6,209610.390625,Math,415434.6875,0.5045567857763442
Olmo-3-7b,Code,model.layers.0.self_attn.q_proj.weight,6,209610.390625,Code,209610.390625,1.0
Olmo-3-7b,Code,model.layers.0.self_attn.q_proj.weight,6,209610.390625,IF,165799.0625,1.2642435214312506
Olmo-3-7b,Code,model.layers.0.self_attn.v_proj.weight,7,25937.65625,Math,53639.05859375,0.4835591251972913
Olmo-3-7b,Code,model.layers.0.self_attn.v_proj.weight,7,25937.65625,Code,25937.65625,1.0
Olmo-3-7b,Code,model.layers.0.self_attn.v_proj.weight,7,25937.65625,IF,21390.49609375,1.2125785272263327
Olmo-3-7b,Code,model.layers.1.mlp.down_proj.weight,8,7734.30224609375,Math,19825.900390625,0.3901110211242179
Olmo-3-7b,Code,model.layers.1.mlp.down_proj.weight,8,7734.30224609375,Code,7734.30224609375,1.0
Olmo-3-7b,Code,model.layers.1.mlp.down_proj.weight,8,7734.30224609375,IF,8600.20703125,0.8993158208854892
Olmo-3-7b,Code,model.layers.1.mlp.gate_proj.weight,9,150149.8125,Math,312767.5,0.4800684613970441
Olmo-3-7b,Code,model.layers.1.mlp.gate_proj.weight,9,150149.8125,Code,150149.8125,1.0
Olmo-3-7b,Code,model.layers.1.mlp.gate_proj.weight,9,150149.8125,IF,141420.671875,1.0617246439948722
Olmo-3-7b,Code,model.layers.1.mlp.up_proj.weight,10,116150.78125,Math,256989.96875,0.4519662063657884
Olmo-3-7b,Code,model.layers.1.mlp.up_proj.weight,10,116150.78125,Code,116150.78125,1.0
Olmo-3-7b,Code,model.layers.1.mlp.up_proj.weight,10,116150.78125,IF,132010.234375,0.8798619425222122
Olmo-3-7b,Code,model.layers.1.self_attn.k_proj.weight,11,332251.40625,Math,678033.3125,0.49002224540405603
Olmo-3-7b,Code,model.layers.1.self_attn.k_proj.weight,11,332251.40625,Code,332251.40625,1.0
Olmo-3-7b,Code,model.layers.1.self_attn.k_proj.weight,11,332251.40625,IF,206807.75,1.6065713506868093
Olmo-3-7b,Code,model.layers.1.self_attn.o_proj.weight,12,65696.53125,Math,110354.3984375,0.5953231785972509
Olmo-3-7b,Code,model.layers.1.self_attn.o_proj.weight,12,65696.53125,Code,65696.53125,1.0
Olmo-3-7b,Code,model.layers.1.self_attn.o_proj.weight,12,65696.53125,IF,78311.1640625,0.8389165457631012
Olmo-3-7b,Code,model.layers.1.self_attn.q_proj.weight,13,417013.03125,Math,802179.0625,0.5198503061777432
Olmo-3-7b,Code,model.layers.1.self_attn.q_proj.weight,13,417013.03125,Code,417013.03125,1.0
Olmo-3-7b,Code,model.layers.1.self_attn.q_proj.weight,13,417013.03125,IF,436740.25,0.9548307746996069
Olmo-3-7b,Code,model.layers.1.self_attn.v_proj.weight,14,128941.90625,Math,316256.03125,0.4077136671207753
Olmo-3-7b,Code,model.layers.1.self_attn.v_proj.weight,14,128941.90625,Code,128941.90625,1.0
Olmo-3-7b,Code,model.layers.1.self_attn.v_proj.weight,14,128941.90625,IF,172281.859375,0.7484357709962752
Olmo-3-7b,Code,model.layers.10.mlp.down_proj.weight,15,58804.95703125,Math,104679.3984375,0.5617624662445893
Olmo-3-7b,Code,model.layers.10.mlp.down_proj.weight,15,58804.95703125,Code,58804.95703125,1.0
Olmo-3-7b,Code,model.layers.10.mlp.down_proj.weight,15,58804.95703125,IF,28801.3125,2.041745737498942
Olmo-3-7b,Code,model.layers.10.mlp.gate_proj.weight,16,1158271.25,Math,2222243.25,0.5212171304829029
Olmo-3-7b,Code,model.layers.10.mlp.gate_proj.weight,16,1158271.25,Code,1158271.25,1.0
Olmo-3-7b,Code,model.layers.10.mlp.gate_proj.weight,16,1158271.25,IF,408630.0625,2.8345228515829035
Olmo-3-7b,Code,model.layers.10.mlp.up_proj.weight,17,1048356.625,Math,2057094.625,0.5096297526906425
Olmo-3-7b,Code,model.layers.10.mlp.up_proj.weight,17,1048356.625,Code,1048356.625,1.0
Olmo-3-7b,Code,model.layers.10.mlp.up_proj.weight,17,1048356.625,IF,389400.875,2.692229761938773
Olmo-3-7b,Code,model.layers.10.self_attn.k_proj.weight,18,3317488.5,Math,5373233.5,0.6174100753298736
Olmo-3-7b,Code,model.layers.10.self_attn.k_proj.weight,18,3317488.5,Code,3317488.5,1.0
Olmo-3-7b,Code,model.layers.10.self_attn.k_proj.weight,18,3317488.5,IF,1408671.625,2.355047436978082
Olmo-3-7b,Code,model.layers.10.self_attn.o_proj.weight,19,360176.96875,Math,656412.625,0.5487051208833773
Olmo-3-7b,Code,model.layers.10.self_attn.o_proj.weight,19,360176.96875,Code,360176.96875,1.0
Olmo-3-7b,Code,model.layers.10.self_attn.o_proj.weight,19,360176.96875,IF,211787.015625,1.7006565189423426
Olmo-3-7b,Code,model.layers.10.self_attn.q_proj.weight,20,3232997.75,Math,5284957.0,0.6117358665359056
Olmo-3-7b,Code,model.layers.10.self_attn.q_proj.weight,20,3232997.75,Code,3232997.75,1.0
Olmo-3-7b,Code,model.layers.10.self_attn.q_proj.weight,20,3232997.75,IF,1198618.25,2.6972705863605864
Olmo-3-7b,Code,model.layers.10.self_attn.v_proj.weight,21,1254835.875,Math,2659324.0,0.47186272714419153
Olmo-3-7b,Code,model.layers.10.self_attn.v_proj.weight,21,1254835.875,Code,1254835.875,1.0
Olmo-3-7b,Code,model.layers.10.self_attn.v_proj.weight,21,1254835.875,IF,594076.0625,2.112247831901155
Olmo-3-7b,Code,model.layers.11.mlp.down_proj.weight,22,76408.2265625,Math,131686.546875,0.5802280367715049
Olmo-3-7b,Code,model.layers.11.mlp.down_proj.weight,22,76408.2265625,Code,76408.2265625,1.0
Olmo-3-7b,Code,model.layers.11.mlp.down_proj.weight,22,76408.2265625,IF,35809.390625,2.1337483053720634
Olmo-3-7b,Code,model.layers.11.mlp.gate_proj.weight,23,1291057.75,Math,2498035.75,0.5168291726809754
Olmo-3-7b,Code,model.layers.11.mlp.gate_proj.weight,23,1291057.75,Code,1291057.75,1.0
Olmo-3-7b,Code,model.layers.11.mlp.gate_proj.weight,23,1291057.75,IF,454631.96875,2.8397865498762287
Olmo-3-7b,Code,model.layers.11.mlp.up_proj.weight,24,1226115.375,Math,2416040.75,0.507489525994129
Olmo-3-7b,Code,model.layers.11.mlp.up_proj.weight,24,1226115.375,Code,1226115.375,1.0
Olmo-3-7b,Code,model.layers.11.mlp.up_proj.weight,24,1226115.375,IF,445419.875,2.752718151609198
Olmo-3-7b,Code,model.layers.11.self_attn.k_proj.weight,25,3516636.75,Math,4653701.5,0.7556644425947818
Olmo-3-7b,Code,model.layers.11.self_attn.k_proj.weight,25,3516636.75,Code,3516636.75,1.0
Olmo-3-7b,Code,model.layers.11.self_attn.k_proj.weight,25,3516636.75,IF,744767.9375,4.721788590691043
Olmo-3-7b,Code,model.layers.11.self_attn.o_proj.weight,26,872576.6875,Math,1681937.0,0.5187927297514711
Olmo-3-7b,Code,model.layers.11.self_attn.o_proj.weight,26,872576.6875,Code,872576.6875,1.0
Olmo-3-7b,Code,model.layers.11.self_attn.o_proj.weight,26,872576.6875,IF,399540.8125,2.183948823751266
Olmo-3-7b,Code,model.layers.11.self_attn.q_proj.weight,27,1576410.75,Math,1796959.875,0.877265414732758
Olmo-3-7b,Code,model.layers.11.self_attn.q_proj.weight,27,1576410.75,Code,1576410.75,1.0
Olmo-3-7b,Code,model.layers.11.self_attn.q_proj.weight,27,1576410.75,IF,618925.125,2.5470136634055693
Olmo-3-7b,Code,model.layers.11.self_attn.v_proj.weight,28,1386090.5,Math,2578852.75,0.5374833828724808
Olmo-3-7b,Code,model.layers.11.self_attn.v_proj.weight,28,1386090.5,Code,1386090.5,1.0
Olmo-3-7b,Code,model.layers.11.self_attn.v_proj.weight,28,1386090.5,IF,678444.4375,2.0430420287733586
Olmo-3-7b,Code,model.layers.12.mlp.down_proj.weight,29,110893.1328125,Math,207354.703125,0.5347992167105566
