model,dataset_i,layer_name,layer_idx,kappa_i,dataset_j,kappa_j,rho
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,2208569.5,DTD,2208569.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,2208569.5,EuroSAT,3209355.75,0.6881659971787173
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,2208569.5,GTSRB,3160313.75,0.698845011828335
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,2208569.5,MNIST,4184703.0,0.5277721023451366
ViT-B-16,DTD,model.visual.transformer.resblocks.7.mlp.c_proj.weight,15,2208569.5,SVHN,1856145.125,1.189868976435773
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,Cars,10296461.0,0.7333520226027176
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,DTD,7550930.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,EuroSAT,12356935.0,0.6110682381998449
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,GTSRB,18095430.0,0.4172838390687594
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,MNIST,14637072.0,0.5158771166801667
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_fc.weight,16,7550930.5,SVHN,8627463.0,0.8752202704317597
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,Cars,331520.96875,0.6831640362869204
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,DTD,226483.203125,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,EuroSAT,466701.9375,0.4852844715798935
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,GTSRB,643077.875,0.3521862777894512
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,MNIST,549833.3125,0.4119124796117187
ViT-B-16,DTD,model.visual.transformer.resblocks.8.mlp.c_proj.weight,17,226483.203125,SVHN,671978.6875,0.33703926528919864
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,Cars,14760899.0,1.0385282766313895
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,DTD,15329611.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,EuroSAT,24384080.0,0.6286729292226731
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,GTSRB,35957800.0,0.4263222722191013
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,MNIST,33057124.0,0.4637309343668251
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_fc.weight,18,15329611.0,SVHN,23238300.0,0.6596700705301163
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,Cars,156296.015625,0.6671701184001312
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,DTD,104276.03125,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,EuroSAT,411793.78125,0.25322390963134533
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,GTSRB,328490.59375,0.31743993050029307
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,MNIST,291531.96875,0.3576830071058888
ViT-B-16,DTD,model.visual.transformer.resblocks.9.mlp.c_proj.weight,19,104276.03125,SVHN,121203.53125,0.8603382275629862
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,Cars,18233658.0,1.07630262671374
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,DTD,19624934.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,EuroSAT,34128804.0,0.5750255414751715
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,GTSRB,39503184.0,0.49679372680440137
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,MNIST,34507220.0,0.5687196476563455
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_fc.weight,20,19624934.0,SVHN,25351020.0,0.7741279838049909
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,Cars,144654.28125,0.6636179645564414
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,DTD,95995.1796875,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,EuroSAT,425354.40625,0.2256828147939281
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,GTSRB,314890.8125,0.3048522722062588
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,MNIST,229301.53125,0.41864168618586145
ViT-B-16,DTD,model.visual.transformer.resblocks.10.mlp.c_proj.weight,21,95995.1796875,SVHN,148899.234375,0.6446989475159952
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,Cars,2323614.0,1.2224205483354809
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,DTD,2840433.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,EuroSAT,5540231.5,0.5126922042878533
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,GTSRB,3413569.5,0.832100679362175
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,MNIST,1623134.25,1.749968309768585
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_fc.weight,22,2840433.5,SVHN,2016827.25,1.4083672758784869
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,Cars,209787.640625,0.9111496603447727
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,DTD,191147.9375,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,EuroSAT,758070.0,0.25215077433482397
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,GTSRB,262671.96875,0.7277058850612509
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,MNIST,169412.46875,1.128299108739598
ViT-B-16,DTD,model.visual.transformer.resblocks.11.mlp.c_proj.weight,23,191147.9375,SVHN,249869.640625,0.7649906448093527
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,Cars,3657990.5,0.7890784571474421
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,DTD,2886441.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,EuroSAT,3337927.75,0.8647405564725
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,GTSRB,5312443.0,0.5433359943814926
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,MNIST,5546438.0,0.5204135519048442
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.q.weight,24,2886441.5,SVHN,1802276.0,1.6015535356404902
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,Cars,3757725.0,0.8080194798714648
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,DTD,3036315.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,EuroSAT,3004190.75,1.0106931458996071
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,GTSRB,5667828.5,0.535710457717625
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,MNIST,6608644.5,0.45944595748795386
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.k.weight,25,3036315.0,SVHN,2141683.25,1.417723652645647
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,Cars,6139739.5,0.8510083367543525
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,DTD,5224969.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,EuroSAT,7489668.5,0.6976235997627932
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,GTSRB,12447843.0,0.41974898783668785
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,MNIST,14085834.0,0.37093788695791813
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.v.weight,26,5224969.5,SVHN,5356796.0,0.9753907933025637
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,Cars,335802.5625,0.7973340361272556
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,DTD,267746.8125,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,EuroSAT,648000.4375,0.41318924649645783
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,GTSRB,1187531.5,0.22546501924370005
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,MNIST,2276890.0,0.11759321376965949
ViT-B-16,DTD,model.visual.transformer.resblocks.2.attn.o.weight,27,267746.8125,SVHN,669217.375,0.40008945150295894
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,Cars,10381770.0,0.9219399004216045
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,DTD,9571368.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,EuroSAT,14963341.0,0.6396544728881071
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,GTSRB,38972576.0,0.24559238783702672
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,MNIST,27211472.0,0.3517401778191198
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.q.weight,28,9571368.0,SVHN,15497678.0,0.6176001333877242
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,Cars,16065683.0,0.8526711873998759
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,DTD,13698745.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,EuroSAT,19319694.0,0.7090560026468328
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,GTSRB,65314868.0,0.2097339460289501
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,MNIST,42656048.0,0.32114426071538554
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.k.weight,29,13698745.0,SVHN,19436352.0,0.7048002114800144
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,Cars,20066628.0,0.8758060397591464
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,DTD,17574474.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,EuroSAT,19711096.0,0.8916030848817336
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,GTSRB,42163908.0,0.41681321380361613
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,MNIST,18076204.0,0.9722436192908643
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.v.weight,30,17574474.0,SVHN,15474212.0,1.1357265882101137
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,Cars,641626.25,1.1961694015791904
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,DTD,767493.6875,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,EuroSAT,2179126.25,0.35220248826794687
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,GTSRB,921572.25,0.8328090255538836
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,MNIST,1027012.6875,0.7473069192244034
ViT-B-16,DTD,model.visual.transformer.resblocks.11.attn.o.weight,31,767493.6875,SVHN,748035.125,1.0260128994611049
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,Cars,8415995.0,0.5672934691619945
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,DTD,4774339.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,EuroSAT,6617476.5,0.7214742659078578
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,GTSRB,13966841.0,0.3418338477541199
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,MNIST,12827089.0,0.3722075211296967
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.q.weight,32,4774339.0,SVHN,4342899.5,1.0993436527831233
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,Cars,8119559.5,0.6631756932134064
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,DTD,5384694.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,EuroSAT,7481448.5,0.7197395664756631
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,GTSRB,14147584.0,0.38060876683962436
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,MNIST,14428277.0,0.3732042640988941
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.k.weight,33,5384694.5,SVHN,4574003.0,1.177238952401212
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,Cars,15029081.0,0.6024292503314075
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,DTD,9053958.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,EuroSAT,16057923.0,0.5638312003364321
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,GTSRB,27259636.0,0.3321378906160009
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,MNIST,22668324.0,0.39941011960125505
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.v.weight,34,9053958.0,SVHN,10245372.0,0.8837119823467611
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,Cars,481288.875,0.6585725802409208
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,DTD,316963.65625,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,EuroSAT,483326.0,0.6557968250207934
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,GTSRB,931538.625,0.3402582005120829
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,MNIST,383356.875,0.8268109349806235
ViT-B-16,DTD,model.visual.transformer.resblocks.7.attn.o.weight,35,316963.65625,SVHN,403083.4375,0.7863475071460856
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,Cars,5588747.0,1.4668924894971986
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,DTD,8198091.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,EuroSAT,10228065.0,0.8015290282179474
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,GTSRB,29633894.0,0.27664575570122507
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,MNIST,28747162.0,0.28517914220541146
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.q.weight,36,8198091.0,SVHN,17545038.0,0.4672598030280698
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,Cars,9467772.0,0.8707885551109595
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,DTD,8244427.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,EuroSAT,11250955.0,0.7327757954769173
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,GTSRB,30889776.0,0.2668982610945447
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,MNIST,25205976.0,0.32708225620781356
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.k.weight,37,8244427.5,SVHN,16531864.0,0.49869920899421866
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,Cars,21715338.0,0.5012283944187284
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,DTD,10884344.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,EuroSAT,21740810.0,0.5006411444651786
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,GTSRB,36088288.0,0.3016032237384051
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,MNIST,38790096.0,0.280595954183769
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.v.weight,38,10884344.0,SVHN,23141862.0,0.4703313847433711
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,Cars,564906.4375,0.4723925521737394
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,DTD,266857.59375,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,EuroSAT,727322.75,0.36690395529357495
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,GTSRB,700022.5625,0.3812128466216401
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,MNIST,496602.40625,0.5373666949484299
ViT-B-16,DTD,model.visual.transformer.resblocks.9.attn.o.weight,39,266857.59375,SVHN,1371802.75,0.194530586667799
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,Cars,7256004.0,0.8017182735841931
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,DTD,5817271.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,EuroSAT,9304722.0,0.6251955727425279
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,GTSRB,17965828.0,0.32379643175922646
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,MNIST,21027756.0,0.27664725613137225
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.q.weight,40,5817271.0,SVHN,6907362.0,0.8421841797201305
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,Cars,9241373.0,0.7190570059232541
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,DTD,6645074.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,EuroSAT,9886483.0,0.672137300999759
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,GTSRB,19767288.0,0.33616518361041736
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,MNIST,21855744.0,0.30404245218099185
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.k.weight,41,6645074.0,SVHN,8080236.5,0.8223860774372136
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,Cars,18634214.0,0.5233101326409582
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,DTD,9751473.0,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,EuroSAT,17728210.0,0.550054009964909
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,GTSRB,32506324.0,0.29998695023159183
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,MNIST,33521808.0,0.2908993751172371
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.v.weight,42,9751473.0,SVHN,13555896.0,0.7193528926453847
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,Cars,408495.78125,0.5210643622773032
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,DTD,212852.59375,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,EuroSAT,450547.34375,0.4724311367111461
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,GTSRB,473001.46875,0.45000408627166655
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,MNIST,367915.0625,0.5785373186508231
ViT-B-16,DTD,model.visual.transformer.resblocks.8.attn.o.weight,43,212852.59375,SVHN,622330.0625,0.34202524765545933
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,Cars,2402370.5,0.7692646180095868
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,DTD,1848058.625,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,EuroSAT,2252270.5,0.8205313815547467
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,GTSRB,4216440.5,0.4382982814532779
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,MNIST,4807974.5,0.3843736328052489
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.q.weight,44,1848058.625,SVHN,1637369.625,1.1286752830778817
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,Cars,1826800.875,0.9418078338724246
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,DTD,1720495.375,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,EuroSAT,1890401.375,0.9101217327457773
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,GTSRB,4268738.5,0.4030453903419008
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,MNIST,3631075.0,0.4738253478653016
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.k.weight,45,1720495.375,SVHN,1517786.125,1.1335558723729933
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,Cars,3486177.0,0.8342457941751092
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,DTD,2908328.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,EuroSAT,4328993.0,0.6718256416677042
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,GTSRB,7197119.5,0.404096180423293
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,MNIST,9530836.0,0.3051493594056177
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.v.weight,46,2908328.5,SVHN,4066548.0,0.7151836151940172
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,Cars,158770.546875,0.7784871347852124
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,DTD,123600.828125,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,EuroSAT,243864.03125,0.5068432088629307
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,GTSRB,368715.96875,0.33521962323472054
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,MNIST,642288.8125,0.19243808349067265
ViT-B-16,DTD,model.visual.transformer.resblocks.1.attn.o.weight,47,123600.828125,SVHN,170780.390625,0.7237413363013263
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,Cars,5497676.5,0.5541349149954531
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,DTD,3046454.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,EuroSAT,4069068.25,0.7486860167558015
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,GTSRB,8658590.0,0.3518418703276169
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,MNIST,8321597.0,0.3660901266908263
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.q.weight,48,3046454.5,SVHN,2569588.25,1.1855808026830759
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,Cars,5979073.0,0.6444828069501743
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,DTD,3853409.75,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,EuroSAT,5232466.5,0.7364423164486577
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,GTSRB,10939342.0,0.3522524252372766
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,MNIST,10100397.0,0.3815107218062815
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.k.weight,49,3853409.75,SVHN,3432086.5,1.1227600906911874
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,Cars,12499463.0,0.5487256932557822
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,DTD,6858776.5,1.0
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,EuroSAT,11484754.0,0.5972070886324601
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,GTSRB,22153234.0,0.30960610536592537
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,MNIST,20314116.0,0.33763598179709126
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.v.weight,50,6858776.5,SVHN,9081701.0,0.755230380299902
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.o.weight,51,325263.65625,Cars,479836.96875,0.6778628522461047
ViT-B-16,DTD,model.visual.transformer.resblocks.6.attn.o.weight,51,325263.65625,DTD,325263.65625,1.0
