model,method,layer,layer_idx,metric_type,metric,Di,Do
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.k.weight,79,cosine_similarity,0.3831244707107544,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.k.weight,79,cosine_similarity,0.16964489221572876,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.v.weight,80,cosine_similarity,0.47092771530151367,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.v.weight,80,cosine_similarity,0.16964489221572876,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.0.SelfAttention.o.weight,81,cosine_similarity,0.34152764081954956,1024,1024
t5-large,identity,transformer.encoder.block.13.layer.0.SelfAttention.o.weight,81,cosine_similarity,0.07893330603837967,1024,1024
t5-large,actmat,transformer.encoder.block.13.layer.1.DenseReluDense.wi.weight,82,cosine_similarity,0.3629707992076874,1024,4096
t5-large,identity,transformer.encoder.block.13.layer.1.DenseReluDense.wi.weight,82,cosine_similarity,0.07455437630414963,1024,4096
t5-large,actmat,transformer.encoder.block.13.layer.1.DenseReluDense.wo.weight,83,cosine_similarity,0.043177083134651184,4096,1024
t5-large,identity,transformer.encoder.block.13.layer.1.DenseReluDense.wo.weight,83,cosine_similarity,0.03740539401769638,4096,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.q.weight,84,cosine_similarity,0.35269245505332947,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.q.weight,84,cosine_similarity,0.15804681181907654,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.k.weight,85,cosine_similarity,0.3439220190048218,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.k.weight,85,cosine_similarity,0.15804681181907654,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.v.weight,86,cosine_similarity,0.431039422750473,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.v.weight,86,cosine_similarity,0.15804681181907654,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.0.SelfAttention.o.weight,87,cosine_similarity,0.3761462867259979,1024,1024
t5-large,identity,transformer.encoder.block.14.layer.0.SelfAttention.o.weight,87,cosine_similarity,0.09270875155925751,1024,1024
t5-large,actmat,transformer.encoder.block.14.layer.1.DenseReluDense.wi.weight,88,cosine_similarity,0.36448532342910767,1024,4096
t5-large,identity,transformer.encoder.block.14.layer.1.DenseReluDense.wi.weight,88,cosine_similarity,0.07552210986614227,1024,4096
t5-large,actmat,transformer.encoder.block.14.layer.1.DenseReluDense.wo.weight,89,cosine_similarity,0.09523379057645798,4096,1024
t5-large,identity,transformer.encoder.block.14.layer.1.DenseReluDense.wo.weight,89,cosine_similarity,0.021092835813760757,4096,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.q.weight,90,cosine_similarity,0.3701884150505066,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.q.weight,90,cosine_similarity,0.15121003985404968,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.k.weight,91,cosine_similarity,0.3829154968261719,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.k.weight,91,cosine_similarity,0.15121003985404968,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.v.weight,92,cosine_similarity,0.4360981285572052,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.v.weight,92,cosine_similarity,0.15121003985404968,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.0.SelfAttention.o.weight,93,cosine_similarity,0.3206857144832611,1024,1024
t5-large,identity,transformer.encoder.block.15.layer.0.SelfAttention.o.weight,93,cosine_similarity,0.0822669267654419,1024,1024
t5-large,actmat,transformer.encoder.block.15.layer.1.DenseReluDense.wi.weight,94,cosine_similarity,0.37651774287223816,1024,4096
t5-large,identity,transformer.encoder.block.15.layer.1.DenseReluDense.wi.weight,94,cosine_similarity,0.07440878450870514,1024,4096
t5-large,actmat,transformer.encoder.block.15.layer.1.DenseReluDense.wo.weight,95,cosine_similarity,0.11861182004213333,4096,1024
t5-large,identity,transformer.encoder.block.15.layer.1.DenseReluDense.wo.weight,95,cosine_similarity,0.023511817678809166,4096,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.q.weight,96,cosine_similarity,0.3832080662250519,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.q.weight,96,cosine_similarity,0.13976238667964935,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.k.weight,97,cosine_similarity,0.3693664073944092,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.k.weight,97,cosine_similarity,0.13976238667964935,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.v.weight,98,cosine_similarity,0.4050538241863251,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.v.weight,98,cosine_similarity,0.13976238667964935,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.0.SelfAttention.o.weight,99,cosine_similarity,0.3397122621536255,1024,1024
t5-large,identity,transformer.encoder.block.16.layer.0.SelfAttention.o.weight,99,cosine_similarity,0.08098118007183075,1024,1024
t5-large,actmat,transformer.encoder.block.16.layer.1.DenseReluDense.wi.weight,100,cosine_similarity,0.3900233209133148,1024,4096
t5-large,identity,transformer.encoder.block.16.layer.1.DenseReluDense.wi.weight,100,cosine_similarity,0.07320569455623627,1024,4096
t5-large,actmat,transformer.encoder.block.16.layer.1.DenseReluDense.wo.weight,101,cosine_similarity,0.1298852413892746,4096,1024
t5-large,identity,transformer.encoder.block.16.layer.1.DenseReluDense.wo.weight,101,cosine_similarity,0.026330916211009026,4096,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.q.weight,102,cosine_similarity,0.3836514353752136,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.q.weight,102,cosine_similarity,0.13583922386169434,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.k.weight,103,cosine_similarity,0.38270303606987,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.k.weight,103,cosine_similarity,0.13583922386169434,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.v.weight,104,cosine_similarity,0.41477012634277344,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.v.weight,104,cosine_similarity,0.13583922386169434,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.0.SelfAttention.o.weight,105,cosine_similarity,0.32103538513183594,1024,1024
t5-large,identity,transformer.encoder.block.17.layer.0.SelfAttention.o.weight,105,cosine_similarity,0.08743954449892044,1024,1024
t5-large,actmat,transformer.encoder.block.17.layer.1.DenseReluDense.wi.weight,106,cosine_similarity,0.37425339221954346,1024,4096
t5-large,identity,transformer.encoder.block.17.layer.1.DenseReluDense.wi.weight,106,cosine_similarity,0.07452729344367981,1024,4096
t5-large,actmat,transformer.encoder.block.17.layer.1.DenseReluDense.wo.weight,107,cosine_similarity,0.09433314204216003,4096,1024
t5-large,identity,transformer.encoder.block.17.layer.1.DenseReluDense.wo.weight,107,cosine_similarity,0.027822226285934448,4096,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.q.weight,108,cosine_similarity,0.4178824722766876,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.q.weight,108,cosine_similarity,0.13361838459968567,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.k.weight,109,cosine_similarity,0.4179393947124481,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.k.weight,109,cosine_similarity,0.13361838459968567,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.v.weight,110,cosine_similarity,0.4015836715698242,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.v.weight,110,cosine_similarity,0.13361838459968567,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.0.SelfAttention.o.weight,111,cosine_similarity,0.3483905792236328,1024,1024
t5-large,identity,transformer.encoder.block.18.layer.0.SelfAttention.o.weight,111,cosine_similarity,0.07971523702144623,1024,1024
t5-large,actmat,transformer.encoder.block.18.layer.1.DenseReluDense.wi.weight,112,cosine_similarity,0.3757411539554596,1024,4096
t5-large,identity,transformer.encoder.block.18.layer.1.DenseReluDense.wi.weight,112,cosine_similarity,0.07372486591339111,1024,4096
t5-large,actmat,transformer.encoder.block.18.layer.1.DenseReluDense.wo.weight,113,cosine_similarity,0.04838358238339424,4096,1024
t5-large,identity,transformer.encoder.block.18.layer.1.DenseReluDense.wo.weight,113,cosine_similarity,0.022023921832442284,4096,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.q.weight,114,cosine_similarity,0.4259268343448639,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.q.weight,114,cosine_similarity,0.12770912051200867,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.k.weight,115,cosine_similarity,0.4231973886489868,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.k.weight,115,cosine_similarity,0.12770912051200867,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.v.weight,116,cosine_similarity,0.38633644580841064,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.v.weight,116,cosine_similarity,0.12770912051200867,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.0.SelfAttention.o.weight,117,cosine_similarity,0.31152287125587463,1024,1024
t5-large,identity,transformer.encoder.block.19.layer.0.SelfAttention.o.weight,117,cosine_similarity,0.0881447046995163,1024,1024
t5-large,actmat,transformer.encoder.block.19.layer.1.DenseReluDense.wi.weight,118,cosine_similarity,0.34823867678642273,1024,4096
t5-large,identity,transformer.encoder.block.19.layer.1.DenseReluDense.wi.weight,118,cosine_similarity,0.07617557793855667,1024,4096
t5-large,actmat,transformer.encoder.block.19.layer.1.DenseReluDense.wo.weight,119,cosine_similarity,0.029779376462101936,4096,1024
t5-large,identity,transformer.encoder.block.19.layer.1.DenseReluDense.wo.weight,119,cosine_similarity,0.02110084518790245,4096,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.q.weight,120,cosine_similarity,0.413042277097702,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.q.weight,120,cosine_similarity,0.12532104551792145,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.k.weight,121,cosine_similarity,0.3979935348033905,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.k.weight,121,cosine_similarity,0.12532104551792145,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.v.weight,122,cosine_similarity,0.3548089563846588,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.v.weight,122,cosine_similarity,0.12532104551792145,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.0.SelfAttention.o.weight,123,cosine_similarity,0.34639793634414673,1024,1024
t5-large,identity,transformer.encoder.block.20.layer.0.SelfAttention.o.weight,123,cosine_similarity,0.07537096738815308,1024,1024
t5-large,actmat,transformer.encoder.block.20.layer.1.DenseReluDense.wi.weight,124,cosine_similarity,0.3110429346561432,1024,4096
t5-large,identity,transformer.encoder.block.20.layer.1.DenseReluDense.wi.weight,124,cosine_similarity,0.0771956667304039,1024,4096
t5-large,actmat,transformer.encoder.block.20.layer.1.DenseReluDense.wo.weight,125,cosine_similarity,0.01568060927093029,4096,1024
t5-large,identity,transformer.encoder.block.20.layer.1.DenseReluDense.wo.weight,125,cosine_similarity,0.020329991355538368,4096,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.q.weight,126,cosine_similarity,0.37318065762519836,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.q.weight,126,cosine_similarity,0.12944620847702026,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.k.weight,127,cosine_similarity,0.4053240418434143,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.k.weight,127,cosine_similarity,0.12944620847702026,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.v.weight,128,cosine_similarity,0.3550897240638733,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.v.weight,128,cosine_similarity,0.12944620847702026,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.0.SelfAttention.o.weight,129,cosine_similarity,0.29530349373817444,1024,1024
t5-large,identity,transformer.encoder.block.21.layer.0.SelfAttention.o.weight,129,cosine_similarity,0.07530730217695236,1024,1024
t5-large,actmat,transformer.encoder.block.21.layer.1.DenseReluDense.wi.weight,130,cosine_similarity,0.2778966724872589,1024,4096
t5-large,identity,transformer.encoder.block.21.layer.1.DenseReluDense.wi.weight,130,cosine_similarity,0.07434006780385971,1024,4096
t5-large,actmat,transformer.encoder.block.21.layer.1.DenseReluDense.wo.weight,131,cosine_similarity,0.009624088183045387,4096,1024
t5-large,identity,transformer.encoder.block.21.layer.1.DenseReluDense.wo.weight,131,cosine_similarity,0.02123134769499302,4096,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.q.weight,132,cosine_similarity,0.3520306944847107,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.q.weight,132,cosine_similarity,0.1305302381515503,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.k.weight,133,cosine_similarity,0.3922688066959381,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.k.weight,133,cosine_similarity,0.1305302381515503,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.v.weight,134,cosine_similarity,0.3240621089935303,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.v.weight,134,cosine_similarity,0.1305302381515503,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.0.SelfAttention.o.weight,135,cosine_similarity,0.2575546205043793,1024,1024
t5-large,identity,transformer.encoder.block.22.layer.0.SelfAttention.o.weight,135,cosine_similarity,0.06957734376192093,1024,1024
t5-large,actmat,transformer.encoder.block.22.layer.1.DenseReluDense.wi.weight,136,cosine_similarity,0.2312636524438858,1024,4096
t5-large,identity,transformer.encoder.block.22.layer.1.DenseReluDense.wi.weight,136,cosine_similarity,0.07534759491682053,1024,4096
t5-large,actmat,transformer.encoder.block.22.layer.1.DenseReluDense.wo.weight,137,cosine_similarity,0.008300219662487507,4096,1024
t5-large,identity,transformer.encoder.block.22.layer.1.DenseReluDense.wo.weight,137,cosine_similarity,0.019827349111437798,4096,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.q.weight,138,cosine_similarity,0.2613614797592163,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.q.weight,138,cosine_similarity,0.1258624792098999,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.k.weight,139,cosine_similarity,0.3310251533985138,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.k.weight,139,cosine_similarity,0.1258624792098999,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.v.weight,140,cosine_similarity,0.27758675813674927,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.v.weight,140,cosine_similarity,0.1258624792098999,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.0.SelfAttention.o.weight,141,cosine_similarity,0.20944510400295258,1024,1024
t5-large,identity,transformer.encoder.block.23.layer.0.SelfAttention.o.weight,141,cosine_similarity,0.05833255127072334,1024,1024
t5-large,actmat,transformer.encoder.block.23.layer.1.DenseReluDense.wi.weight,142,cosine_similarity,0.2174878716468811,1024,4096
t5-large,identity,transformer.encoder.block.23.layer.1.DenseReluDense.wi.weight,142,cosine_similarity,0.08229070156812668,1024,4096
t5-large,actmat,transformer.encoder.block.23.layer.1.DenseReluDense.wo.weight,143,cosine_similarity,0.0286748968064785,4096,1024
t5-large,identity,transformer.encoder.block.23.layer.1.DenseReluDense.wo.weight,143,cosine_similarity,0.02267533168196678,4096,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.q.weight,144,cosine_similarity,0.6416628360748291,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.q.weight,144,cosine_similarity,0.10409507900476456,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.k.weight,145,cosine_similarity,0.5797798037528992,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.k.weight,145,cosine_similarity,0.10409507900476456,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.v.weight,146,cosine_similarity,0.1633578985929489,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.v.weight,146,cosine_similarity,0.10409507900476456,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.0.SelfAttention.o.weight,147,cosine_similarity,0.22574332356452942,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.0.SelfAttention.o.weight,147,cosine_similarity,0.09740513563156128,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,148,cosine_similarity,0.23288118839263916,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.1.EncDecAttention.q.weight,148,cosine_similarity,0.09896176308393478,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,149,cosine_similarity,0.3017568588256836,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.1.EncDecAttention.k.weight,149,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,150,cosine_similarity,0.2761339843273163,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.1.EncDecAttention.v.weight,150,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,151,cosine_similarity,0.21425862610340118,1024,1024
t5-large,identity,transformer.decoder.block.0.layer.1.EncDecAttention.o.weight,151,cosine_similarity,0.05379713326692581,1024,1024
t5-large,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,152,cosine_similarity,0.14491261541843414,1024,4096
t5-large,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wi.weight,152,cosine_similarity,0.07945021986961365,1024,4096
t5-large,actmat,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,153,cosine_similarity,0.03761598467826843,4096,1024
t5-large,identity,transformer.decoder.block.0.layer.2.DenseReluDense.wo.weight,153,cosine_similarity,0.026778321713209152,4096,1024
t5-large,actmat,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,154,cosine_similarity,0.41615718603134155,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.0.SelfAttention.q.weight,154,cosine_similarity,0.08751317113637924,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,155,cosine_similarity,0.4196179509162903,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.0.SelfAttention.k.weight,155,cosine_similarity,0.08751317113637924,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.0.SelfAttention.v.weight,156,cosine_similarity,0.14115360379219055,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.0.SelfAttention.v.weight,156,cosine_similarity,0.08751317113637924,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.0.SelfAttention.o.weight,157,cosine_similarity,0.23710395395755768,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.0.SelfAttention.o.weight,157,cosine_similarity,0.06946282088756561,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.1.EncDecAttention.q.weight,158,cosine_similarity,0.2181190550327301,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.1.EncDecAttention.q.weight,158,cosine_similarity,0.08603787422180176,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.1.EncDecAttention.k.weight,159,cosine_similarity,0.29551592469215393,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.1.EncDecAttention.k.weight,159,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.1.EncDecAttention.v.weight,160,cosine_similarity,0.2862703800201416,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.1.EncDecAttention.v.weight,160,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.1.EncDecAttention.o.weight,161,cosine_similarity,0.2004009336233139,1024,1024
t5-large,identity,transformer.decoder.block.1.layer.1.EncDecAttention.o.weight,161,cosine_similarity,0.053582023829221725,1024,1024
t5-large,actmat,transformer.decoder.block.1.layer.2.DenseReluDense.wi.weight,162,cosine_similarity,0.24666179716587067,1024,4096
t5-large,identity,transformer.decoder.block.1.layer.2.DenseReluDense.wi.weight,162,cosine_similarity,0.058702412992715836,1024,4096
t5-large,actmat,transformer.decoder.block.1.layer.2.DenseReluDense.wo.weight,163,cosine_similarity,0.04404599964618683,4096,1024
t5-large,identity,transformer.decoder.block.1.layer.2.DenseReluDense.wo.weight,163,cosine_similarity,0.03113185614347458,4096,1024
t5-large,actmat,transformer.decoder.block.2.layer.0.SelfAttention.q.weight,164,cosine_similarity,0.35178515315055847,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.0.SelfAttention.q.weight,164,cosine_similarity,0.07591287791728973,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.0.SelfAttention.k.weight,165,cosine_similarity,0.3427336513996124,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.0.SelfAttention.k.weight,165,cosine_similarity,0.07591287791728973,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.0.SelfAttention.v.weight,166,cosine_similarity,0.1435575932264328,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.0.SelfAttention.v.weight,166,cosine_similarity,0.07591287791728973,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.0.SelfAttention.o.weight,167,cosine_similarity,0.1717701256275177,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.0.SelfAttention.o.weight,167,cosine_similarity,0.0612700954079628,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.1.EncDecAttention.q.weight,168,cosine_similarity,0.25524914264678955,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.1.EncDecAttention.q.weight,168,cosine_similarity,0.07347840815782547,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.1.EncDecAttention.k.weight,169,cosine_similarity,0.2834204435348511,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.1.EncDecAttention.k.weight,169,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.1.EncDecAttention.v.weight,170,cosine_similarity,0.28338703513145447,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.1.EncDecAttention.v.weight,170,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.1.EncDecAttention.o.weight,171,cosine_similarity,0.15776729583740234,1024,1024
t5-large,identity,transformer.decoder.block.2.layer.1.EncDecAttention.o.weight,171,cosine_similarity,0.05433889478445053,1024,1024
t5-large,actmat,transformer.decoder.block.2.layer.2.DenseReluDense.wi.weight,172,cosine_similarity,0.16698084771633148,1024,4096
t5-large,identity,transformer.decoder.block.2.layer.2.DenseReluDense.wi.weight,172,cosine_similarity,0.05032685026526451,1024,4096
t5-large,actmat,transformer.decoder.block.2.layer.2.DenseReluDense.wo.weight,173,cosine_similarity,0.020751476287841797,4096,1024
t5-large,identity,transformer.decoder.block.2.layer.2.DenseReluDense.wo.weight,173,cosine_similarity,0.021996688097715378,4096,1024
t5-large,actmat,transformer.decoder.block.3.layer.0.SelfAttention.q.weight,174,cosine_similarity,0.26903268694877625,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.0.SelfAttention.q.weight,174,cosine_similarity,0.0669645145535469,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.0.SelfAttention.k.weight,175,cosine_similarity,0.2627164125442505,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.0.SelfAttention.k.weight,175,cosine_similarity,0.0669645145535469,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.0.SelfAttention.v.weight,176,cosine_similarity,0.1458021104335785,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.0.SelfAttention.v.weight,176,cosine_similarity,0.0669645145535469,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.0.SelfAttention.o.weight,177,cosine_similarity,0.18082217872142792,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.0.SelfAttention.o.weight,177,cosine_similarity,0.057280249893665314,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.1.EncDecAttention.q.weight,178,cosine_similarity,0.21450337767601013,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.1.EncDecAttention.q.weight,178,cosine_similarity,0.06523461639881134,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.1.EncDecAttention.k.weight,179,cosine_similarity,0.2988496422767639,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.1.EncDecAttention.k.weight,179,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.1.EncDecAttention.v.weight,180,cosine_similarity,0.2857433557510376,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.1.EncDecAttention.v.weight,180,cosine_similarity,0.13333962857723236,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.1.EncDecAttention.o.weight,181,cosine_similarity,0.1533731371164322,1024,1024
t5-large,identity,transformer.decoder.block.3.layer.1.EncDecAttention.o.weight,181,cosine_similarity,0.05491231754422188,1024,1024
t5-large,actmat,transformer.decoder.block.3.layer.2.DenseReluDense.wi.weight,182,cosine_similarity,0.15950459241867065,1024,4096
t5-large,identity,transformer.decoder.block.3.layer.2.DenseReluDense.wi.weight,182,cosine_similarity,0.04866177588701248,1024,4096
t5-large,actmat,transformer.decoder.block.3.layer.2.DenseReluDense.wo.weight,183,cosine_similarity,0.024563206359744072,4096,1024
t5-large,identity,transformer.decoder.block.3.layer.2.DenseReluDense.wo.weight,183,cosine_similarity,0.021024903282523155,4096,1024
t5-large,actmat,transformer.decoder.block.4.layer.0.SelfAttention.q.weight,184,cosine_similarity,0.3210243582725525,1024,1024
t5-large,identity,transformer.decoder.block.4.layer.0.SelfAttention.q.weight,184,cosine_similarity,0.05896422639489174,1024,1024
t5-large,actmat,transformer.decoder.block.4.layer.0.SelfAttention.k.weight,185,cosine_similarity,0.2947140038013458,1024,1024
t5-large,identity,transformer.decoder.block.4.layer.0.SelfAttention.k.weight,185,cosine_similarity,0.05896422639489174,1024,1024
t5-large,actmat,transformer.decoder.block.4.layer.0.SelfAttention.v.weight,186,cosine_similarity,0.1177373006939888,1024,1024
t5-large,identity,transformer.decoder.block.4.layer.0.SelfAttention.v.weight,186,cosine_similarity,0.05896422639489174,1024,1024
t5-large,actmat,transformer.decoder.block.4.layer.0.SelfAttention.o.weight,187,cosine_similarity,0.18172043561935425,1024,1024
t5-large,identity,transformer.decoder.block.4.layer.0.SelfAttention.o.weight,187,cosine_similarity,0.059360746294260025,1024,1024
t5-large,actmat,transformer.decoder.block.4.layer.1.EncDecAttention.q.weight,188,cosine_similarity,0.2301844358444214,1024,1024
t5-large,identity,transformer.decoder.block.4.layer.1.EncDecAttention.q.weight,188,cosine_similarity,0.06417965888977051,1024,1024
t5-large,actmat,transformer.decoder.block.4.layer.1.EncDecAttention.k.weight,189,cosine_similarity,0.29316216707229614,1024,1024
