dataset,layer_name,cosine_similarity,type,mode
GTSRB,0_attn_q,0.7662056088447571,cross,true
GTSRB,0_attn_q,0.06180405244231224,cross,ctrl
GTSRB,0_attn_q,0.799301028251648,corr,true
GTSRB,0_attn_q,0.08858542889356613,corr,ctrl
GTSRB,11_mlp_c_proj,0.9550138115882874,cross,true
GTSRB,11_mlp_c_proj,0.015128414146602154,cross,ctrl
GTSRB,11_mlp_c_proj,0.2821948230266571,corr,true
GTSRB,11_mlp_c_proj,0.018591489642858505,corr,ctrl
GTSRB,8_attn_o,0.7941149473190308,cross,true
GTSRB,8_attn_o,0.06537511199712753,cross,ctrl
GTSRB,8_attn_o,0.6725091338157654,corr,true
GTSRB,8_attn_o,0.0826340764760971,corr,ctrl
GTSRB,5_attn_q,0.8297969698905945,cross,true
GTSRB,5_attn_q,0.04912247508764267,cross,ctrl
GTSRB,5_attn_q,0.579392671585083,corr,true
GTSRB,5_attn_q,0.07929150760173798,corr,ctrl
GTSRB,10_attn_k,0.839246928691864,cross,true
GTSRB,10_attn_k,0.046473078429698944,cross,ctrl
GTSRB,10_attn_k,0.6208769083023071,corr,true
GTSRB,10_attn_k,0.06133495643734932,corr,ctrl
MNIST,5_attn_q,0.4486958384513855,cross,true
MNIST,5_attn_q,0.05735180154442787,cross,ctrl
MNIST,5_attn_q,0.36163657903671265,corr,true
MNIST,5_attn_q,0.056449808180332184,corr,ctrl
MNIST,8_attn_o,0.47603487968444824,cross,true
MNIST,8_attn_o,0.044438909739255905,cross,ctrl
MNIST,8_attn_o,0.6894634962081909,corr,true
MNIST,8_attn_o,0.04292525351047516,corr,ctrl
MNIST,10_attn_k,0.7666130065917969,cross,true
MNIST,10_attn_k,0.03524470329284668,cross,ctrl
MNIST,10_attn_k,0.3473227620124817,corr,true
MNIST,10_attn_k,0.06989544630050659,corr,ctrl
MNIST,3_attn_v,0.472190260887146,cross,true
MNIST,3_attn_v,0.04680148884654045,cross,ctrl
MNIST,3_attn_v,0.52283775806427,corr,true
MNIST,3_attn_v,0.060833729803562164,corr,ctrl
MNIST,0_attn_q,0.5994661450386047,cross,true
MNIST,0_attn_q,0.03594920039176941,cross,ctrl
MNIST,0_attn_q,0.6474945545196533,corr,true
MNIST,0_attn_q,0.06031027436256409,corr,ctrl
MNIST,1_mlp_c_fc,0.7490624189376831,cross,true
MNIST,1_mlp_c_fc,0.0393335185945034,cross,ctrl
MNIST,1_mlp_c_fc,0.54981929063797,corr,true
MNIST,1_mlp_c_fc,0.07435056567192078,corr,ctrl
MNIST,11_mlp_c_proj,0.9551527500152588,cross,true
MNIST,11_mlp_c_proj,0.014700748957693577,cross,ctrl
MNIST,11_mlp_c_proj,0.29740360379219055,corr,true
MNIST,11_mlp_c_proj,0.016977354884147644,corr,ctrl
MNIST,6_mlp_c_proj,0.4776853024959564,cross,true
MNIST,6_mlp_c_proj,0.02475067414343357,cross,ctrl
MNIST,6_mlp_c_proj,0.32472488284111023,corr,true
