dataset,layer_name,cosine_similarity,type,mode
EuroSAT,17_attn_q,0.5688340663909912,corr,true
EuroSAT,17_attn_q,0.05889623612165451,corr,ctrl
EuroSAT,20_attn_o,0.8291341066360474,cross,true
EuroSAT,20_attn_o,0.07995842397212982,cross,ctrl
EuroSAT,20_attn_o,0.7045285701751709,corr,true
EuroSAT,20_attn_o,0.09033408761024475,corr,ctrl
EuroSAT,23_mlp_c_proj,0.8201237916946411,cross,true
EuroSAT,23_mlp_c_proj,0.014823983423411846,cross,ctrl
EuroSAT,23_mlp_c_proj,0.5246662497520447,corr,true
EuroSAT,23_mlp_c_proj,0.017515281215310097,corr,ctrl
GTSRB,0_attn_q,0.6278258562088013,cross,true
GTSRB,0_attn_q,0.04654226079583168,cross,ctrl
GTSRB,0_attn_q,0.654404878616333,corr,true
GTSRB,0_attn_q,0.08390078693628311,corr,ctrl
GTSRB,3_attn_v,0.9431621432304382,cross,true
GTSRB,3_attn_v,0.056927941739559174,cross,ctrl
GTSRB,3_attn_v,0.8129903078079224,corr,true
GTSRB,3_attn_v,0.07276463508605957,corr,ctrl
GTSRB,6_mlp_c_proj,0.9956347346305847,cross,true
GTSRB,6_mlp_c_proj,0.01979091390967369,cross,ctrl
GTSRB,6_mlp_c_proj,0.9367060661315918,corr,true
GTSRB,6_mlp_c_proj,0.025185832753777504,corr,ctrl
GTSRB,10_attn_k,0.8823293447494507,cross,true
GTSRB,10_attn_k,0.08211313933134079,cross,ctrl
GTSRB,10_attn_k,0.5628838539123535,corr,true
GTSRB,10_attn_k,0.10530304908752441,corr,ctrl
GTSRB,13_mlp_c_fc,0.9751486778259277,cross,true
GTSRB,13_mlp_c_fc,0.053365714848041534,cross,ctrl
GTSRB,13_mlp_c_fc,0.6751804947853088,corr,true
GTSRB,13_mlp_c_fc,0.06766197085380554,corr,ctrl
GTSRB,17_attn_q,0.7733497619628906,cross,true
GTSRB,17_attn_q,0.037618279457092285,cross,ctrl
GTSRB,17_attn_q,0.5371290445327759,corr,true
GTSRB,17_attn_q,0.06816684454679489,corr,ctrl
GTSRB,20_attn_o,0.9533652663230896,cross,true
GTSRB,20_attn_o,0.05324835330247879,cross,ctrl
GTSRB,20_attn_o,0.6666191816329956,corr,true
GTSRB,20_attn_o,0.0721682533621788,corr,ctrl
GTSRB,23_mlp_c_proj,0.9891002774238586,cross,true
GTSRB,23_mlp_c_proj,0.013326535932719707,cross,ctrl
GTSRB,23_mlp_c_proj,0.577400267124176,corr,true
GTSRB,23_mlp_c_proj,0.016601623967289925,corr,ctrl
MNIST,0_attn_q,0.598897397518158,cross,true
MNIST,0_attn_q,0.03427593782544136,cross,ctrl
MNIST,0_attn_q,0.7314411401748657,corr,true
MNIST,0_attn_q,0.060879092663526535,corr,ctrl
MNIST,3_attn_v,0.9165642857551575,cross,true
MNIST,3_attn_v,0.04533275216817856,cross,ctrl
MNIST,3_attn_v,0.6800934076309204,corr,true
MNIST,3_attn_v,0.06149907037615776,corr,ctrl
MNIST,6_mlp_c_proj,0.9598368406295776,cross,true
MNIST,6_mlp_c_proj,0.016837868839502335,cross,ctrl
MNIST,6_mlp_c_proj,0.805249035358429,corr,true
MNIST,6_mlp_c_proj,0.019067807123064995,corr,ctrl
MNIST,10_attn_k,0.7631592750549316,cross,true
MNIST,10_attn_k,0.06017041578888893,cross,ctrl
MNIST,10_attn_k,0.4839400351047516,corr,true
MNIST,10_attn_k,0.07869111001491547,corr,ctrl
MNIST,13_mlp_c_fc,0.9341277480125427,cross,true
MNIST,13_mlp_c_fc,0.03560824692249298,cross,ctrl
MNIST,13_mlp_c_fc,0.584520161151886,corr,true
MNIST,13_mlp_c_fc,0.043040014803409576,corr,ctrl
MNIST,17_attn_q,0.8316798806190491,cross,true
MNIST,17_attn_q,0.027984540909528732,cross,ctrl
MNIST,17_attn_q,0.38492146134376526,corr,true
MNIST,17_attn_q,0.05285109579563141,corr,ctrl
MNIST,20_attn_o,0.8393031358718872,cross,true
MNIST,20_attn_o,0.03619735687971115,cross,ctrl
MNIST,20_attn_o,0.5916576981544495,corr,true
MNIST,20_attn_o,0.05885358154773712,corr,ctrl
MNIST,23_mlp_c_proj,0.9559369683265686,cross,true
MNIST,23_mlp_c_proj,0.014475489035248756,cross,ctrl
MNIST,23_mlp_c_proj,0.5061940550804138,corr,true
MNIST,23_mlp_c_proj,0.015600587241351604,corr,ctrl
RESISC45,0_attn_q,0.5516157150268555,cross,true
RESISC45,0_attn_q,0.0462811179459095,cross,ctrl
RESISC45,0_attn_q,0.6582953929901123,corr,true
RESISC45,0_attn_q,0.12256317585706711,corr,ctrl
RESISC45,3_attn_v,0.9651177525520325,cross,true
RESISC45,3_attn_v,0.06169678643345833,cross,ctrl
RESISC45,3_attn_v,0.6746946573257446,corr,true
RESISC45,3_attn_v,0.0710957795381546,corr,ctrl
RESISC45,6_mlp_c_proj,0.9538878798484802,cross,true
RESISC45,6_mlp_c_proj,0.03601498156785965,cross,ctrl
RESISC45,6_mlp_c_proj,0.970146894454956,corr,true
RESISC45,6_mlp_c_proj,0.0431036502122879,corr,ctrl
RESISC45,10_attn_k,0.8950555920600891,cross,true
RESISC45,10_attn_k,0.10149453580379486,cross,ctrl
RESISC45,10_attn_k,0.6694377660751343,corr,true
RESISC45,10_attn_k,0.12232561409473419,corr,ctrl
RESISC45,13_mlp_c_fc,0.9881969690322876,cross,true
RESISC45,13_mlp_c_fc,0.05007324367761612,cross,ctrl
RESISC45,13_mlp_c_fc,0.9551735520362854,corr,true
RESISC45,13_mlp_c_fc,0.05247224122285843,corr,ctrl
RESISC45,17_attn_q,0.851043701171875,cross,true
RESISC45,17_attn_q,0.06749892979860306,cross,ctrl
RESISC45,17_attn_q,0.7026590704917908,corr,true
RESISC45,17_attn_q,0.084234818816185,corr,ctrl
RESISC45,20_attn_o,0.8513520956039429,cross,true
RESISC45,20_attn_o,0.09290026128292084,cross,ctrl
RESISC45,20_attn_o,0.5015032291412354,corr,true
RESISC45,20_attn_o,0.11998862773180008,corr,ctrl
RESISC45,23_mlp_c_proj,0.9455950260162354,cross,true
RESISC45,23_mlp_c_proj,0.019194792956113815,cross,ctrl
RESISC45,23_mlp_c_proj,0.47831428050994873,corr,true
RESISC45,23_mlp_c_proj,0.021199291571974754,corr,ctrl
SUN397,0_attn_q,0.4531418979167938,cross,true
SUN397,0_attn_q,0.06484159827232361,cross,ctrl
SUN397,0_attn_q,0.3655589520931244,corr,true
SUN397,0_attn_q,0.1142909824848175,corr,ctrl
SUN397,3_attn_v,0.9466033577919006,cross,true
SUN397,3_attn_v,0.0700068473815918,cross,ctrl
SUN397,3_attn_v,0.7020448446273804,corr,true
SUN397,3_attn_v,0.07759913057088852,corr,ctrl
SUN397,6_mlp_c_proj,0.8698634505271912,cross,true
SUN397,6_mlp_c_proj,0.038606178015470505,cross,ctrl
SUN397,6_mlp_c_proj,0.6887306571006775,corr,true
SUN397,6_mlp_c_proj,0.04036440700292587,corr,ctrl
SUN397,10_attn_k,0.9118314385414124,cross,true
SUN397,10_attn_k,0.12048403173685074,cross,ctrl
SUN397,10_attn_k,0.5861903429031372,corr,true
SUN397,10_attn_k,0.11851029098033905,corr,ctrl
SUN397,13_mlp_c_fc,0.983666718006134,cross,true
SUN397,13_mlp_c_fc,0.07587921619415283,cross,ctrl
SUN397,13_mlp_c_fc,0.918010413646698,corr,true
SUN397,13_mlp_c_fc,0.07720785588026047,corr,ctrl
SUN397,17_attn_q,0.8317160606384277,cross,true
SUN397,17_attn_q,0.08492030203342438,cross,ctrl
SUN397,17_attn_q,0.6418024897575378,corr,true
SUN397,17_attn_q,0.11060047149658203,corr,ctrl
SUN397,20_attn_o,0.8001171946525574,cross,true
SUN397,20_attn_o,0.16959157586097717,cross,ctrl
SUN397,20_attn_o,0.5029040575027466,corr,true
SUN397,20_attn_o,0.25072479248046875,corr,ctrl
SUN397,23_mlp_c_proj,0.9555891156196594,cross,true
SUN397,23_mlp_c_proj,0.02320265769958496,cross,ctrl
SUN397,23_mlp_c_proj,0.524897575378418,corr,true
SUN397,23_mlp_c_proj,0.028331492096185684,corr,ctrl
SVHN,0_attn_q,0.5164095163345337,cross,true
SVHN,0_attn_q,0.040014609694480896,cross,ctrl
SVHN,0_attn_q,0.7944226264953613,corr,true
SVHN,0_attn_q,0.0765518844127655,corr,ctrl
SVHN,3_attn_v,0.8312881588935852,cross,true
SVHN,3_attn_v,0.05883624404668808,cross,ctrl
SVHN,3_attn_v,0.9026558995246887,corr,true
SVHN,3_attn_v,0.0760432779788971,corr,ctrl
SVHN,6_mlp_c_proj,0.9883182048797607,cross,true
SVHN,6_mlp_c_proj,0.018673496320843697,cross,ctrl
SVHN,6_mlp_c_proj,0.9730641841888428,corr,true
SVHN,6_mlp_c_proj,0.019077936187386513,corr,ctrl
SVHN,10_attn_k,0.7269504070281982,cross,true
SVHN,10_attn_k,0.06147923320531845,cross,ctrl
SVHN,10_attn_k,0.5498615503311157,corr,true
SVHN,10_attn_k,0.10542935132980347,corr,ctrl
SVHN,13_mlp_c_fc,0.9249502420425415,cross,true
SVHN,13_mlp_c_fc,0.04899962618947029,cross,ctrl
SVHN,13_mlp_c_fc,0.7884747385978699,corr,true
SVHN,13_mlp_c_fc,0.05459100753068924,corr,ctrl
SVHN,17_attn_q,0.7646983861923218,cross,true
SVHN,17_attn_q,0.042564429342746735,cross,ctrl
SVHN,17_attn_q,0.6139583587646484,corr,true
SVHN,17_attn_q,0.059631362557411194,corr,ctrl
SVHN,20_attn_o,0.892538845539093,cross,true
SVHN,20_attn_o,0.0456581674516201,cross,ctrl
SVHN,20_attn_o,0.7350252270698547,corr,true
SVHN,20_attn_o,0.06052204594016075,corr,ctrl
SVHN,23_mlp_c_proj,0.9470970034599304,cross,true
SVHN,23_mlp_c_proj,0.012403902597725391,cross,ctrl
SVHN,23_mlp_c_proj,0.6098616123199463,corr,true
SVHN,23_mlp_c_proj,0.015304751694202423,corr,ctrl
