dataset,layer_name,cosine_similarity,type,mode
DTD,0_attn_q,0.11794646084308624,corr,ctrl
DTD,1_mlp_c_fc,0.9611868262290955,cross,true
DTD,1_mlp_c_fc,0.048961445689201355,cross,ctrl
DTD,1_mlp_c_fc,0.43899431824684143,corr,true
DTD,1_mlp_c_fc,0.07218941301107407,corr,ctrl
DTD,3_attn_v,0.992082953453064,cross,true
DTD,3_attn_v,0.053347617387771606,cross,ctrl
DTD,3_attn_v,0.5500267744064331,corr,true
DTD,3_attn_v,0.06533312052488327,corr,ctrl
DTD,5_attn_q,0.6538089513778687,cross,true
DTD,5_attn_q,0.07051198184490204,cross,ctrl
DTD,5_attn_q,0.6951301693916321,corr,true
DTD,5_attn_q,0.11784262955188751,corr,ctrl
DTD,6_mlp_c_proj,0.965274453163147,cross,true
DTD,6_mlp_c_proj,0.02563253603875637,cross,ctrl
DTD,6_mlp_c_proj,0.7506445646286011,corr,true
DTD,6_mlp_c_proj,0.03448161855340004,corr,ctrl
DTD,8_attn_o,0.9173312187194824,cross,true
DTD,8_attn_o,0.06466224044561386,cross,ctrl
DTD,8_attn_o,0.9057254195213318,corr,true
DTD,8_attn_o,0.09987308830022812,corr,ctrl
DTD,10_attn_k,0.8976055979728699,cross,true
DTD,10_attn_k,0.033790651708841324,cross,ctrl
DTD,10_attn_k,0.8096861243247986,corr,true
DTD,10_attn_k,0.05770120024681091,corr,ctrl
DTD,11_mlp_c_proj,0.9943456649780273,cross,true
DTD,11_mlp_c_proj,0.014629331417381763,cross,ctrl
DTD,11_mlp_c_proj,0.30227503180503845,corr,true
DTD,11_mlp_c_proj,0.020450113341212273,corr,ctrl
EuroSAT,0_attn_q,0.9153682589530945,cross,true
EuroSAT,0_attn_q,0.04456636309623718,cross,ctrl
EuroSAT,0_attn_q,0.8454403877258301,corr,true
EuroSAT,0_attn_q,0.07066912204027176,corr,ctrl
EuroSAT,1_mlp_c_fc,0.9763047695159912,cross,true
EuroSAT,1_mlp_c_fc,0.03913899511098862,cross,ctrl
EuroSAT,1_mlp_c_fc,0.9094261527061462,corr,true
EuroSAT,1_mlp_c_fc,0.052425287663936615,corr,ctrl
EuroSAT,3_attn_v,0.9753990173339844,cross,true
EuroSAT,3_attn_v,0.04107571393251419,cross,ctrl
EuroSAT,3_attn_v,0.6776126623153687,corr,true
EuroSAT,3_attn_v,0.049599964171648026,corr,ctrl
EuroSAT,5_attn_q,0.8778591752052307,cross,true
EuroSAT,5_attn_q,0.04882033169269562,cross,ctrl
EuroSAT,5_attn_q,0.8392174243927002,corr,true
EuroSAT,5_attn_q,0.0787460058927536,corr,ctrl
EuroSAT,6_mlp_c_proj,0.9783454537391663,cross,true
EuroSAT,6_mlp_c_proj,0.019156495109200478,cross,ctrl
EuroSAT,6_mlp_c_proj,0.6301381587982178,corr,true
EuroSAT,6_mlp_c_proj,0.026976006105542183,corr,ctrl
EuroSAT,8_attn_o,0.9285299181938171,cross,true
EuroSAT,8_attn_o,0.044283315539360046,cross,ctrl
EuroSAT,8_attn_o,0.952288031578064,corr,true
EuroSAT,8_attn_o,0.056189149618148804,corr,ctrl
EuroSAT,10_attn_k,0.9315783977508545,cross,true
EuroSAT,10_attn_k,0.041350603103637695,cross,ctrl
EuroSAT,10_attn_k,0.6601755619049072,corr,true
EuroSAT,10_attn_k,0.05458492413163185,corr,ctrl
EuroSAT,11_mlp_c_proj,0.9692319631576538,cross,true
EuroSAT,11_mlp_c_proj,0.01461208239197731,cross,ctrl
EuroSAT,11_mlp_c_proj,0.23168346285820007,corr,true
EuroSAT,11_mlp_c_proj,0.017279304563999176,corr,ctrl
GTSRB,0_attn_q,0.8408389091491699,cross,true
GTSRB,0_attn_q,0.054026518017053604,cross,ctrl
GTSRB,0_attn_q,0.7977303266525269,corr,true
GTSRB,0_attn_q,0.08029422163963318,corr,ctrl
GTSRB,1_mlp_c_fc,0.9723973274230957,cross,true
GTSRB,1_mlp_c_fc,0.04066157341003418,cross,ctrl
GTSRB,1_mlp_c_fc,0.8544762134552002,corr,true
GTSRB,1_mlp_c_fc,0.062026165425777435,corr,ctrl
GTSRB,3_attn_v,0.9850258231163025,cross,true
GTSRB,3_attn_v,0.042477864772081375,cross,ctrl
GTSRB,3_attn_v,0.6610497236251831,corr,true
GTSRB,3_attn_v,0.05079882964491844,corr,ctrl
GTSRB,5_attn_q,0.8906363844871521,cross,true
GTSRB,5_attn_q,0.04366835206747055,cross,ctrl
GTSRB,5_attn_q,0.6610835790634155,corr,true
GTSRB,5_attn_q,0.08074374496936798,corr,ctrl
GTSRB,6_mlp_c_proj,0.9845511317253113,cross,true
GTSRB,6_mlp_c_proj,0.02416985295712948,cross,ctrl
GTSRB,6_mlp_c_proj,0.6256185173988342,corr,true
GTSRB,6_mlp_c_proj,0.03128441423177719,corr,ctrl
GTSRB,8_attn_o,0.9434477686882019,cross,true
GTSRB,8_attn_o,0.04975486546754837,cross,ctrl
GTSRB,8_attn_o,0.8091636300086975,corr,true
GTSRB,8_attn_o,0.08343669772148132,corr,ctrl
GTSRB,10_attn_k,0.8980920910835266,cross,true
GTSRB,10_attn_k,0.04608423635363579,cross,ctrl
GTSRB,10_attn_k,0.6971981525421143,corr,true
GTSRB,10_attn_k,0.05520471930503845,corr,ctrl
GTSRB,11_mlp_c_proj,0.992172360420227,cross,true
GTSRB,11_mlp_c_proj,0.013740974478423595,cross,ctrl
GTSRB,11_mlp_c_proj,0.2443813979625702,corr,true
GTSRB,11_mlp_c_proj,0.016737407073378563,corr,ctrl
MNIST,0_attn_q,0.9015389084815979,cross,true
MNIST,0_attn_q,0.029146118089556694,cross,ctrl
MNIST,0_attn_q,0.33109235763549805,corr,true
MNIST,0_attn_q,0.051337432116270065,corr,ctrl
MNIST,1_mlp_c_fc,0.9703541994094849,cross,true
MNIST,1_mlp_c_fc,0.03662648797035217,cross,ctrl
MNIST,1_mlp_c_fc,0.6017760038375854,corr,true
MNIST,1_mlp_c_fc,0.05389535427093506,corr,ctrl
MNIST,3_attn_v,0.9808698296546936,cross,true
MNIST,3_attn_v,0.041028134524822235,cross,ctrl
MNIST,3_attn_v,0.4831380844116211,corr,true
MNIST,3_attn_v,0.05091285705566406,corr,ctrl
MNIST,5_attn_q,0.7455562949180603,cross,true
MNIST,5_attn_q,0.0489513985812664,cross,ctrl
MNIST,5_attn_q,0.5173109769821167,corr,true
MNIST,5_attn_q,0.05914246663451195,corr,ctrl
MNIST,6_mlp_c_proj,0.9622364044189453,cross,true
MNIST,6_mlp_c_proj,0.02301538549363613,cross,ctrl
MNIST,6_mlp_c_proj,0.5203756093978882,corr,true
MNIST,6_mlp_c_proj,0.029127417132258415,corr,ctrl
MNIST,8_attn_o,0.979444146156311,cross,true
MNIST,8_attn_o,0.04064629599452019,cross,ctrl
MNIST,8_attn_o,0.7946704626083374,corr,true
MNIST,8_attn_o,0.05110350623726845,corr,ctrl
MNIST,10_attn_k,0.9860161542892456,cross,true
MNIST,10_attn_k,0.03763369098305702,cross,ctrl
MNIST,10_attn_k,0.4670353829860687,corr,true
MNIST,10_attn_k,0.0472896508872509,corr,ctrl
MNIST,11_mlp_c_proj,0.9727647304534912,cross,true
MNIST,11_mlp_c_proj,0.014099311083555222,cross,ctrl
MNIST,11_mlp_c_proj,0.1923656165599823,corr,true
MNIST,11_mlp_c_proj,0.013854472897946835,corr,ctrl
RESISC45,0_attn_q,0.6870854496955872,cross,true
RESISC45,0_attn_q,0.033698663115501404,cross,ctrl
RESISC45,0_attn_q,0.6834405064582825,corr,true
RESISC45,0_attn_q,0.1256953775882721,corr,ctrl
RESISC45,1_mlp_c_fc,0.983816385269165,cross,true
RESISC45,1_mlp_c_fc,0.0518246665596962,cross,ctrl
RESISC45,1_mlp_c_fc,0.574583888053894,corr,true
RESISC45,1_mlp_c_fc,0.07009181380271912,corr,ctrl
RESISC45,3_attn_v,0.9885862469673157,cross,true
RESISC45,3_attn_v,0.0456630103290081,cross,ctrl
RESISC45,3_attn_v,0.5252071619033813,corr,true
RESISC45,3_attn_v,0.05794201046228409,corr,ctrl
RESISC45,5_attn_q,0.77715665102005,cross,true
RESISC45,5_attn_q,0.0651131421327591,cross,ctrl
RESISC45,5_attn_q,0.7291996479034424,corr,true
RESISC45,5_attn_q,0.12213337421417236,corr,ctrl
RESISC45,6_mlp_c_proj,0.9886364936828613,cross,true
RESISC45,6_mlp_c_proj,0.023284194990992546,cross,ctrl
RESISC45,6_mlp_c_proj,0.7257654070854187,corr,true
RESISC45,6_mlp_c_proj,0.028924481943249702,corr,ctrl
RESISC45,8_attn_o,0.9754858016967773,cross,true
RESISC45,8_attn_o,0.04917481541633606,cross,ctrl
RESISC45,8_attn_o,0.9682962894439697,corr,true
RESISC45,8_attn_o,0.05652781203389168,corr,ctrl
RESISC45,10_attn_k,0.9085491895675659,cross,true
RESISC45,10_attn_k,0.049811702221632004,cross,ctrl
RESISC45,10_attn_k,0.7278703451156616,corr,true
RESISC45,10_attn_k,0.06796199083328247,corr,ctrl
RESISC45,11_mlp_c_proj,0.9840413331985474,cross,true
RESISC45,11_mlp_c_proj,0.01818169467151165,cross,ctrl
RESISC45,11_mlp_c_proj,0.1877211034297943,corr,true
RESISC45,11_mlp_c_proj,0.02327161654829979,corr,ctrl
SUN397,0_attn_q,0.45477601885795593,cross,true
SUN397,0_attn_q,0.04862373322248459,cross,ctrl
SUN397,0_attn_q,0.5867989659309387,corr,true
SUN397,0_attn_q,0.10888954252004623,corr,ctrl
SUN397,1_mlp_c_fc,0.9721409678459167,cross,true
SUN397,1_mlp_c_fc,0.04036234691739082,cross,ctrl
SUN397,1_mlp_c_fc,0.3688386082649231,corr,true
SUN397,1_mlp_c_fc,0.0775701254606247,corr,ctrl
SUN397,3_attn_v,0.9943994879722595,cross,true
SUN397,3_attn_v,0.05077788978815079,cross,ctrl
SUN397,3_attn_v,0.5307326912879944,corr,true
SUN397,3_attn_v,0.05711261183023453,corr,ctrl
SUN397,5_attn_q,0.7570067048072815,cross,true
SUN397,5_attn_q,0.0928332656621933,cross,ctrl
SUN397,5_attn_q,0.7784838676452637,corr,true
SUN397,5_attn_q,0.13693326711654663,corr,ctrl
SUN397,6_mlp_c_proj,0.9919227957725525,cross,true
SUN397,6_mlp_c_proj,0.030565453693270683,cross,ctrl
SUN397,6_mlp_c_proj,0.7124285697937012,corr,true
SUN397,6_mlp_c_proj,0.03474394977092743,corr,ctrl
SUN397,8_attn_o,0.9355922937393188,cross,true
SUN397,8_attn_o,0.13963672518730164,cross,ctrl
SUN397,8_attn_o,0.8606464862823486,corr,true
SUN397,8_attn_o,0.16090421378612518,corr,ctrl
SUN397,10_attn_k,0.9339801669120789,cross,true
SUN397,10_attn_k,0.05556609854102135,cross,ctrl
SUN397,10_attn_k,0.7803699374198914,corr,true
SUN397,10_attn_k,0.08226568251848221,corr,ctrl
SUN397,11_mlp_c_proj,0.9813953638076782,cross,true
SUN397,11_mlp_c_proj,0.021929483860731125,cross,ctrl
SUN397,11_mlp_c_proj,0.15874746441841125,corr,true
SUN397,11_mlp_c_proj,0.03224867954850197,corr,ctrl
SVHN,0_attn_q,0.8102977871894836,cross,true
SVHN,0_attn_q,0.03900420293211937,cross,ctrl
SVHN,0_attn_q,0.934330940246582,corr,true
SVHN,0_attn_q,0.06980113685131073,corr,ctrl
SVHN,1_mlp_c_fc,0.9491680860519409,cross,true
SVHN,1_mlp_c_fc,0.037479937076568604,cross,ctrl
SVHN,1_mlp_c_fc,0.9481269121170044,corr,true
SVHN,1_mlp_c_fc,0.054279305040836334,corr,ctrl
SVHN,3_attn_v,0.9923939108848572,cross,true
SVHN,3_attn_v,0.039052098989486694,cross,ctrl
SVHN,3_attn_v,0.8146834969520569,corr,true
SVHN,3_attn_v,0.04683901369571686,corr,ctrl
SVHN,5_attn_q,0.8823473453521729,cross,true
SVHN,5_attn_q,0.036352962255477905,cross,ctrl
SVHN,5_attn_q,0.8704329133033752,corr,true
SVHN,5_attn_q,0.053832728415727615,corr,ctrl
SVHN,6_mlp_c_proj,0.9824190139770508,cross,true
SVHN,6_mlp_c_proj,0.018711594864726067,cross,ctrl
SVHN,6_mlp_c_proj,0.6170339584350586,corr,true
SVHN,6_mlp_c_proj,0.026532407850027084,corr,ctrl
SVHN,8_attn_o,0.9461135268211365,cross,true
SVHN,8_attn_o,0.03194136545062065,cross,ctrl
SVHN,8_attn_o,0.8860405087471008,corr,true
SVHN,8_attn_o,0.05390890687704086,corr,ctrl
SVHN,10_attn_k,0.9454687237739563,cross,true
SVHN,10_attn_k,0.032645925879478455,cross,ctrl
SVHN,10_attn_k,0.6615113019943237,corr,true
SVHN,10_attn_k,0.05585306137800217,corr,ctrl
SVHN,11_mlp_c_proj,0.9949613213539124,cross,true
SVHN,11_mlp_c_proj,0.013079353608191013,cross,ctrl
SVHN,11_mlp_c_proj,0.3395031988620758,corr,true
SVHN,11_mlp_c_proj,0.014375125989317894,corr,ctrl
