dataset,layer_name,cosine_similarity,type,mode
DTD,5_attn_q,0.6821555495262146,cross,true
DTD,5_attn_q,0.07256590574979782,cross,ctrl
DTD,5_attn_q,0.6886943578720093,corr,true
DTD,5_attn_q,0.11591438204050064,corr,ctrl
DTD,6_mlp_c_proj,0.9710824489593506,cross,true
DTD,6_mlp_c_proj,0.02417321503162384,cross,ctrl
DTD,6_mlp_c_proj,0.7680771946907043,corr,true
DTD,6_mlp_c_proj,0.035278309136629105,corr,ctrl
DTD,8_attn_o,0.9403148293495178,cross,true
DTD,8_attn_o,0.05956992879509926,cross,ctrl
DTD,8_attn_o,0.9450809359550476,corr,true
DTD,8_attn_o,0.10677409917116165,corr,ctrl
DTD,10_attn_k,0.9046011567115784,cross,true
DTD,10_attn_k,0.03750666230916977,cross,ctrl
DTD,10_attn_k,0.8130393624305725,corr,true
DTD,10_attn_k,0.058197688311338425,corr,ctrl
DTD,11_mlp_c_proj,0.9942284822463989,cross,true
DTD,11_mlp_c_proj,0.014937054365873337,cross,ctrl
DTD,11_mlp_c_proj,0.2959238886833191,corr,true
DTD,11_mlp_c_proj,0.021189244464039803,corr,ctrl
EuroSAT,0_attn_q,0.9119625687599182,cross,true
EuroSAT,0_attn_q,0.04318944737315178,cross,ctrl
EuroSAT,0_attn_q,0.8206263184547424,corr,true
EuroSAT,0_attn_q,0.0707092136144638,corr,ctrl
EuroSAT,1_mlp_c_fc,0.9669232368469238,cross,true
EuroSAT,1_mlp_c_fc,0.036937300115823746,cross,ctrl
EuroSAT,1_mlp_c_fc,0.9148339629173279,corr,true
EuroSAT,1_mlp_c_fc,0.05190489441156387,corr,ctrl
EuroSAT,3_attn_v,0.969395101070404,cross,true
EuroSAT,3_attn_v,0.041181400418281555,cross,ctrl
EuroSAT,3_attn_v,0.6714091300964355,corr,true
EuroSAT,3_attn_v,0.049443330615758896,corr,ctrl
EuroSAT,5_attn_q,0.8579283952713013,cross,true
EuroSAT,5_attn_q,0.048066336661577225,cross,ctrl
EuroSAT,5_attn_q,0.8368138074874878,corr,true
EuroSAT,5_attn_q,0.08052375912666321,corr,ctrl
EuroSAT,6_mlp_c_proj,0.9734317064285278,cross,true
EuroSAT,6_mlp_c_proj,0.020044708624482155,cross,ctrl
EuroSAT,6_mlp_c_proj,0.6458632349967957,corr,true
EuroSAT,6_mlp_c_proj,0.02814425528049469,corr,ctrl
EuroSAT,8_attn_o,0.9057679772377014,cross,true
EuroSAT,8_attn_o,0.045747049152851105,cross,ctrl
EuroSAT,8_attn_o,0.9543570280075073,corr,true
EuroSAT,8_attn_o,0.05544960871338844,corr,ctrl
EuroSAT,10_attn_k,0.9211442470550537,cross,true
EuroSAT,10_attn_k,0.03784579783678055,cross,ctrl
EuroSAT,10_attn_k,0.672514796257019,corr,true
EuroSAT,10_attn_k,0.05612543225288391,corr,ctrl
EuroSAT,11_mlp_c_proj,0.9566338658332825,cross,true
EuroSAT,11_mlp_c_proj,0.014397505670785904,cross,ctrl
EuroSAT,11_mlp_c_proj,0.22408896684646606,corr,true
EuroSAT,11_mlp_c_proj,0.017103591933846474,corr,ctrl
GTSRB,0_attn_q,0.874988853931427,cross,true
GTSRB,0_attn_q,0.05115750432014465,cross,ctrl
GTSRB,0_attn_q,0.7818319797515869,corr,true
GTSRB,0_attn_q,0.08205274492502213,corr,ctrl
GTSRB,1_mlp_c_fc,0.967474639415741,cross,true
GTSRB,1_mlp_c_fc,0.044517144560813904,cross,ctrl
GTSRB,1_mlp_c_fc,0.8415953516960144,corr,true
GTSRB,1_mlp_c_fc,0.06331004202365875,corr,ctrl
GTSRB,3_attn_v,0.9885283708572388,cross,true
GTSRB,3_attn_v,0.042098890990018845,cross,ctrl
GTSRB,3_attn_v,0.6582377552986145,corr,true
GTSRB,3_attn_v,0.05195712298154831,corr,ctrl
GTSRB,5_attn_q,0.8909644484519958,cross,true
GTSRB,5_attn_q,0.03981522098183632,cross,ctrl
GTSRB,5_attn_q,0.6721595525741577,corr,true
GTSRB,5_attn_q,0.08061738312244415,corr,ctrl
GTSRB,6_mlp_c_proj,0.983524739742279,cross,true
GTSRB,6_mlp_c_proj,0.024386581033468246,cross,ctrl
GTSRB,6_mlp_c_proj,0.6274860501289368,corr,true
GTSRB,6_mlp_c_proj,0.03182214871048927,corr,ctrl
GTSRB,8_attn_o,0.9434606432914734,cross,true
GTSRB,8_attn_o,0.05021772161126137,cross,ctrl
GTSRB,8_attn_o,0.80288165807724,corr,true
GTSRB,8_attn_o,0.08570544421672821,corr,ctrl
GTSRB,10_attn_k,0.8497679829597473,cross,true
GTSRB,10_attn_k,0.04589512571692467,cross,ctrl
GTSRB,10_attn_k,0.7013125419616699,corr,true
GTSRB,10_attn_k,0.05023796483874321,corr,ctrl
GTSRB,11_mlp_c_proj,0.992212176322937,cross,true
GTSRB,11_mlp_c_proj,0.01344333216547966,cross,ctrl
GTSRB,11_mlp_c_proj,0.2413957267999649,corr,true
GTSRB,11_mlp_c_proj,0.016692832112312317,corr,ctrl
MNIST,0_attn_q,0.8735443949699402,cross,true
MNIST,0_attn_q,0.027815978974103928,cross,ctrl
MNIST,0_attn_q,0.3729082942008972,corr,true
MNIST,0_attn_q,0.05557732284069061,corr,ctrl
MNIST,1_mlp_c_fc,0.9681758880615234,cross,true
MNIST,1_mlp_c_fc,0.03522269427776337,cross,ctrl
MNIST,1_mlp_c_fc,0.5858801603317261,corr,true
MNIST,1_mlp_c_fc,0.05432630702853203,corr,ctrl
MNIST,3_attn_v,0.9804984927177429,cross,true
MNIST,3_attn_v,0.04133668914437294,cross,ctrl
MNIST,3_attn_v,0.4752940535545349,corr,true
MNIST,3_attn_v,0.04970931261777878,corr,ctrl
MNIST,5_attn_q,0.7026328444480896,cross,true
MNIST,5_attn_q,0.04690380021929741,cross,ctrl
MNIST,5_attn_q,0.4937867522239685,corr,true
MNIST,5_attn_q,0.05946720391511917,corr,ctrl
MNIST,6_mlp_c_proj,0.9736128449440002,cross,true
MNIST,6_mlp_c_proj,0.023067744448781013,cross,ctrl
MNIST,6_mlp_c_proj,0.5176877975463867,corr,true
MNIST,6_mlp_c_proj,0.029105190187692642,corr,ctrl
MNIST,8_attn_o,0.9822817444801331,cross,true
MNIST,8_attn_o,0.037938036024570465,cross,ctrl
MNIST,8_attn_o,0.7947573065757751,corr,true
MNIST,8_attn_o,0.05131086707115173,corr,ctrl
MNIST,10_attn_k,0.988719642162323,cross,true
MNIST,10_attn_k,0.03333648294210434,cross,ctrl
MNIST,10_attn_k,0.4725499749183655,corr,true
MNIST,10_attn_k,0.04657787084579468,corr,ctrl
MNIST,11_mlp_c_proj,0.9824841618537903,cross,true
MNIST,11_mlp_c_proj,0.014253749512135983,cross,ctrl
MNIST,11_mlp_c_proj,0.19983170926570892,corr,true
MNIST,11_mlp_c_proj,0.01415108609944582,corr,ctrl
RESISC45,0_attn_q,0.6930293440818787,cross,true
RESISC45,0_attn_q,0.03479183465242386,cross,ctrl
RESISC45,0_attn_q,0.713178277015686,corr,true
RESISC45,0_attn_q,0.13116545975208282,corr,ctrl
RESISC45,1_mlp_c_fc,0.9865978360176086,cross,true
RESISC45,1_mlp_c_fc,0.0474383607506752,cross,ctrl
RESISC45,1_mlp_c_fc,0.5811088681221008,corr,true
RESISC45,1_mlp_c_fc,0.0741167962551117,corr,ctrl
RESISC45,3_attn_v,0.9855782389640808,cross,true
RESISC45,3_attn_v,0.04273271933197975,cross,ctrl
RESISC45,3_attn_v,0.5303112268447876,corr,true
RESISC45,3_attn_v,0.05692344158887863,corr,ctrl
RESISC45,5_attn_q,0.7669950723648071,cross,true
RESISC45,5_attn_q,0.06528890877962112,cross,ctrl
RESISC45,5_attn_q,0.7460170388221741,corr,true
RESISC45,5_attn_q,0.12707895040512085,corr,ctrl
RESISC45,6_mlp_c_proj,0.9885865449905396,cross,true
RESISC45,6_mlp_c_proj,0.023707687854766846,cross,ctrl
RESISC45,6_mlp_c_proj,0.7227503061294556,corr,true
RESISC45,6_mlp_c_proj,0.02965681627392769,corr,ctrl
RESISC45,8_attn_o,0.9782840013504028,cross,true
RESISC45,8_attn_o,0.05197085067629814,cross,ctrl
RESISC45,8_attn_o,0.9701964259147644,corr,true
RESISC45,8_attn_o,0.061885494738817215,corr,ctrl
RESISC45,10_attn_k,0.8928279280662537,cross,true
RESISC45,10_attn_k,0.04987850785255432,cross,ctrl
RESISC45,10_attn_k,0.7296611070632935,corr,true
RESISC45,10_attn_k,0.07209306955337524,corr,ctrl
RESISC45,11_mlp_c_proj,0.9823134541511536,cross,true
RESISC45,11_mlp_c_proj,0.01860097236931324,cross,ctrl
RESISC45,11_mlp_c_proj,0.18448811769485474,corr,true
RESISC45,11_mlp_c_proj,0.02312680520117283,corr,ctrl
SUN397,0_attn_q,0.394659161567688,cross,true
SUN397,0_attn_q,0.04788992926478386,cross,ctrl
SUN397,0_attn_q,0.6293203830718994,corr,true
SUN397,0_attn_q,0.1161198690533638,corr,ctrl
SUN397,1_mlp_c_fc,0.9592083096504211,cross,true
SUN397,1_mlp_c_fc,0.03210844844579697,cross,ctrl
SUN397,1_mlp_c_fc,0.3712965250015259,corr,true
SUN397,1_mlp_c_fc,0.07555066049098969,corr,ctrl
SUN397,3_attn_v,0.9919382333755493,cross,true
SUN397,3_attn_v,0.041164010763168335,cross,ctrl
SUN397,3_attn_v,0.5304256677627563,corr,true
SUN397,3_attn_v,0.05678948014974594,corr,ctrl
SUN397,5_attn_q,0.7012245655059814,cross,true
SUN397,5_attn_q,0.07364445924758911,cross,ctrl
SUN397,5_attn_q,0.7948020696640015,corr,true
SUN397,5_attn_q,0.139011949300766,corr,ctrl
SUN397,6_mlp_c_proj,0.9785767793655396,cross,true
SUN397,6_mlp_c_proj,0.029079049825668335,cross,ctrl
SUN397,6_mlp_c_proj,0.7008917927742004,corr,true
SUN397,6_mlp_c_proj,0.034830428659915924,corr,ctrl
SUN397,8_attn_o,0.9250010251998901,cross,true
SUN397,8_attn_o,0.12289112061262131,cross,ctrl
SUN397,8_attn_o,0.8592938184738159,corr,true
SUN397,8_attn_o,0.163852721452713,corr,ctrl
SUN397,10_attn_k,0.9459838271141052,cross,true
SUN397,10_attn_k,0.051630519330501556,cross,ctrl
SUN397,10_attn_k,0.772822380065918,corr,true
SUN397,10_attn_k,0.08448264002799988,corr,ctrl
SUN397,11_mlp_c_proj,0.9830732941627502,cross,true
SUN397,11_mlp_c_proj,0.01787821762263775,cross,ctrl
SUN397,11_mlp_c_proj,0.1632455736398697,corr,true
SUN397,11_mlp_c_proj,0.03180937096476555,corr,ctrl
SVHN,0_attn_q,0.736046552658081,cross,true
SVHN,0_attn_q,0.03963832929730415,cross,ctrl
SVHN,0_attn_q,0.9384034872055054,corr,true
SVHN,0_attn_q,0.07276318222284317,corr,ctrl
SVHN,1_mlp_c_fc,0.9523659944534302,cross,true
SVHN,1_mlp_c_fc,0.03683677688241005,cross,ctrl
SVHN,1_mlp_c_fc,0.9469450116157532,corr,true
SVHN,1_mlp_c_fc,0.054162170737981796,corr,ctrl
SVHN,3_attn_v,0.9859995245933533,cross,true
SVHN,3_attn_v,0.040177758783102036,cross,ctrl
SVHN,3_attn_v,0.8176185488700867,corr,true
SVHN,3_attn_v,0.04584667831659317,corr,ctrl
SVHN,5_attn_q,0.8612384796142578,cross,true
SVHN,5_attn_q,0.03659461438655853,cross,ctrl
SVHN,5_attn_q,0.8724263310432434,corr,true
SVHN,5_attn_q,0.05361434072256088,corr,ctrl
SVHN,6_mlp_c_proj,0.9770076870918274,cross,true
SVHN,6_mlp_c_proj,0.019051440060138702,cross,ctrl
SVHN,6_mlp_c_proj,0.6085433959960938,corr,true
SVHN,6_mlp_c_proj,0.025941811501979828,corr,ctrl
SVHN,8_attn_o,0.9346148371696472,cross,true
SVHN,8_attn_o,0.03270002827048302,cross,ctrl
SVHN,8_attn_o,0.8867807388305664,corr,true
SVHN,8_attn_o,0.05203862115740776,corr,ctrl
SVHN,10_attn_k,0.9398870468139648,cross,true
SVHN,10_attn_k,0.03324811905622482,cross,ctrl
SVHN,10_attn_k,0.661639928817749,corr,true
SVHN,10_attn_k,0.06001836434006691,corr,ctrl
SVHN,11_mlp_c_proj,0.9953410029411316,cross,true
SVHN,11_mlp_c_proj,0.013203553855419159,cross,ctrl
SVHN,11_mlp_c_proj,0.33959925174713135,corr,true
SVHN,11_mlp_c_proj,0.014843924902379513,corr,ctrl
